#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_2_10_H-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1157829.25
1,0.016,1143058.875
2,0.027,1188287
3,0.038,1430330.125
4,0.049,1936081.875
5,0.060,2456305.75
6,0.071,2749861.75
7,0.082,2774497.5
8,0.093,2428993.5
9,0.104,1856629.75
10,0.115,1386003.625
11,0.126,1159970.375
12,0.137,1101250.75
13,0.147,1117538.625
14,0.158,1153210.125
15,0.169,1188704.625
16,0.180,1217149.375
17,0.191,1230413.875
18,0.202,1244249.125
19,0.213,1246720
20,0.224,1260909.5
21,0.235,1278173.125
22,0.246,1295411.25
23,0.257,1311252.25
24,0.268,1327348.875
25,0.279,1328611.875
26,0.290,1320290
27,0.301,1310320.875
28,0.312,1290112.75
29,0.323,1274659.125
30,0.334,1250677.5
31,0.345,1175157.5
32,0.355,1010276.6875
33,0.366,786330.125
34,0.377,542013.875
35,0.388,339854.875
36,0.399,249611.203125
37,0.410,300646.65625
38,0.421,373897.625
39,0.432,567091.8125
40,0.443,777395.875
41,0.454,961926.9375
42,0.465,1093479.375
43,0.476,1225885.75
44,0.487,1234371.25
45,0.498,1227196.375
46,0.509,1227853.125
47,0.520,1231537.625
48,0.531,1234187.5
49,0.542,1240754
50,0.552,1241410.625
51,0.563,1235443
52,0.574,1233236.5
53,0.585,1224053.25
54,0.596,1211906.75
55,0.607,1199325.875
56,0.618,1186753.625
57,0.629,1169891.625
58,0.640,1165891.875
59,0.651,1165170.5
60,0.662,1175533
61,0.673,1195596.25
62,0.684,1219053.5
63,0.695,1237208.875
64,0.706,1248710.75
65,0.717,1251401.875
66,0.728,1250592.5
67,0.739,1254062.375
68,0.750,1251487
69,0.760,1252659
70,0.771,1250395.25
71,0.782,1244355.25
72,0.793,1240060
73,0.804,1248202.75
74,0.815,1254783.75
75,0.826,1265994.25
76,0.837,1278719.875
77,0.848,1287599.25
78,0.859,1293272.25
79,0.870,1299227.625
80,0.881,1303679.875
81,0.892,1301209.25
82,0.903,1302956.75
83,0.914,1302680.875
84,0.925,1309891.875
85,0.936,1325428.125
86,0.947,1342899.625
87,0.957,1367442.125
88,0.968,1396533
89,0.979,1423821.875
90,0.990,1441193.75
91,1.001,1464609.875
92,1.012,1470341.875
93,1.023,1474435.25
94,1.034,1473000.875
95,1.045,1476884
96,1.056,1480642.875
97,1.067,1495583
98,1.078,1504812.125
99,1.089,1514415.5
100,1.100,1521232.375
101,1.111,1521039.125
102,1.122,1514390.875
103,1.133,1515931.5
104,1.144,1517877.375
105,1.155,1520885.125
106,1.165,1529624.875
107,1.176,1538083.625
108,1.187,1542941.5
109,1.198,1538782.5
110,1.209,1528600
111,1.220,1515212.25
112,1.231,1511681.5
113,1.242,1493527
114,1.253,1474681.125
115,1.264,1458261.5
116,1.275,1442541.25
117,1.286,1432433.375
118,1.297,1442051.25
119,1.308,1461436.125
120,1.319,1479811.75
121,1.330,1496702.5
122,1.341,1506197.75
123,1.352,1517944.125
124,1.362,1534880.375
125,1.373,1558854.875
126,1.384,1580567.5
127,1.395,1607286.625
128,1.406,1625768
129,1.417,1638218.625
130,1.428,1660891.125
131,1.439,1714286.5
132,1.450,1815533.625
133,1.461,1973306.5
134,1.472,2163611
135,1.483,2360383.25
136,1.494,2552471.75
137,1.505,2718315
138,1.516,2854687.25
139,1.527,3001929.75
140,1.538,3144233.75
141,1.549,3253537.25
142,1.560,3328241.5
143,1.570,3381293
144,1.581,3395799.5
145,1.592,3402027.5
146,1.603,3410174.25
147,1.614,3431412
148,1.625,3458077.75
149,1.636,3486388.75
150,1.647,3508629.75
151,1.658,3542084.5
152,1.669,3543787.25
153,1.680,3521858.75
154,1.691,3517060
155,1.702,3511682.25
156,1.713,3487146.25
157,1.724,3457009
158,1.735,3414603
159,1.746,3347115
160,1.757,3296435
161,1.767,3276694
162,1.778,3266026.5
163,1.789,3262542.25
164,1.800,3253264.25
165,1.811,3222525.25
166,1.822,3187543.25
167,1.833,3171071.25
168,1.844,3139022.25
169,1.855,3086936.25
170,1.866,3043051
171,1.877,2978883.5
172,1.888,2902611.5
173,1.899,2838777.5
174,1.910,2795699
175,1.921,2774018
176,1.932,2809534
177,1.943,2862203.75
178,1.954,2954708.75
179,1.964,3039450.25
180,1.975,3118290.5
181,1.986,3197344.5
182,1.997,3317967
183,2.008,3426799.5
184,2.019,3579540.5
185,2.030,3755485
186,2.041,3935069.5
187,2.052,4143528.5
188,2.063,4386981.5
189,2.074,4675972
190,2.085,4991798
191,2.096,5364070
192,2.107,5743304.5
193,2.118,6127733.5
194,2.129,6466129
195,2.140,6792727.5
196,2.151,7080067
197,2.162,7355932.5
198,2.172,7584476.5
199,2.183,7787409
200,2.194,7926764.5
201,2.205,8008870.5
202,2.216,8067620.5
203,2.227,8134897
204,2.238,8215924
205,2.249,8331429
206,2.260,8479424
207,2.271,8611568
208,2.282,8719810
209,2.293,8796179
210,2.304,8828188
211,2.315,8818708
212,2.326,8791951
213,2.337,8758050
214,2.348,8699622
215,2.359,8628979
216,2.369,8514963
217,2.380,8369261.5
218,2.391,8190504.5
219,2.402,7959502.5
220,2.413,7646819
221,2.424,7241803.5
222,2.435,6791042.5
223,2.446,6353994
224,2.457,5976145
225,2.468,5705525.5
226,2.479,5548563.5
227,2.490,5397304.5
228,2.501,5229161
229,2.512,5017196.5
230,2.523,4768941
231,2.534,4483156
232,2.545,4215244.5
233,2.556,3968359.75
234,2.567,3771031
235,2.577,3620463.25
236,2.588,3511433
237,2.599,3417276
238,2.610,3329563.75
239,2.621,3248625.75
240,2.632,3168530.5
241,2.643,3087646
242,2.654,3010739.5
243,2.665,2925959.25
244,2.676,2846091
245,2.687,2762018.5
246,2.698,2686290.5
247,2.709,2626099.75
248,2.720,2576708.25
249,2.731,2517238.5
250,2.742,2470525.25
251,2.753,2434282.5
252,2.764,2397696.25
253,2.774,2375637.5
254,2.785,2364255
255,2.796,2340044.75
256,2.807,2317577
257,2.818,2293460.25
258,2.829,2292692.75
259,2.840,2278679
260,2.851,2266867.75
261,2.862,2252186.5
262,2.873,2237560.75
263,2.884,2218620.5
264,2.895,2225644.75
265,2.906,2238199
266,2.917,2277570.5
267,2.928,2299711.75
268,2.939,2301126
269,2.950,2311604.25
270,2.961,2318148.75
271,2.972,2306275.25
272,2.982,2326503.75
273,2.993,2343555
274,3.004,2346745.5
275,3.015,2345899.75
276,3.026,2346723.25
277,3.037,2345215.25
278,3.048,2371113.25
279,3.059,2403099.75
280,3.070,2457955
281,3.081,2567140.25
282,3.092,2870271.25
283,3.103,3146601.25
284,3.114,3370620.75
285,3.125,3558050.5
286,3.136,3683453.75
287,3.147,3662260.5
288,3.158,3713065.75
289,3.169,3802845
290,3.179,3850147.75
291,3.190,3840399
292,3.201,3791828.75
293,3.212,3713151
294,3.223,3619495.25
295,3.234,3526136.5
296,3.245,3439526.75
297,3.256,3355275.75
298,3.267,3260030
299,3.278,3163356.75
300,3.289,3078869
301,3.300,3003076.75
302,3.311,2964180.75
303,3.322,2966368.25
304,3.333,2988117.75
305,3.344,3016416.75
306,3.355,3048585.25
307,3.366,3051059
308,3.376,3048504.5
309,3.387,3050240.5
310,3.398,3053822.25
311,3.409,3069115
312,3.420,3097572
313,3.431,3108010.75
314,3.442,3119391
315,3.453,3130617.5
316,3.464,3122134.5
317,3.475,3110333
318,3.486,3099232.75
319,3.497,3089018.25
320,3.508,3079144
321,3.519,3089240.5
322,3.530,3083606
323,3.541,3068613.25
324,3.552,3039359.25
325,3.563,3019038
326,3.574,3013932
327,3.584,3035275
328,3.595,3073855
329,3.606,3122399.5
330,3.617,3179222.25
331,3.628,3221945.75
332,3.639,3257492
333,3.650,3296714.5
334,3.661,3315078.75
335,3.672,3370383.5
336,3.683,3310050.75
337,3.694,3296358.25
