#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_6_30_L-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1291020.375
1,0.016,1319606
2,0.027,1325519.25
3,0.038,1533529.5
4,0.049,2000348
5,0.060,2500762
6,0.071,2805940
7,0.082,2824500.25
8,0.093,2493171.5
9,0.104,1928681.375
10,0.115,1444990.5
11,0.126,1201572.25
12,0.137,1157315.75
13,0.147,1190870.125
14,0.158,1230353.375
15,0.169,1267307.25
16,0.180,1289561.375
17,0.191,1298440.75
18,0.202,1297473.875
19,0.213,1300820.625
20,0.224,1300912.875
21,0.235,1307298.5
22,0.246,1312964.375
23,0.257,1311324.125
24,0.268,1307125.125
25,0.279,1309585.75
26,0.290,1317253.375
27,0.301,1336261.25
28,0.312,1358533.75
29,0.323,1378646
30,0.334,1368698
31,0.345,1250234.625
32,0.355,1015311.0625
33,0.366,729242.1875
34,0.377,434756.21875
35,0.388,194743.46875
36,0.399,82085.5625
37,0.410,81220.3828125
38,0.421,142794.734375
39,0.432,249714.84375
40,0.443,391154.4375
41,0.454,548792.75
42,0.465,697608.125
43,0.476,823892.3125
44,0.487,918178.8125
45,0.498,986196.5
46,0.509,1037329.8125
47,0.520,1077074.25
48,0.531,1106962.625
49,0.542,1123388.75
50,0.552,1127795
51,0.563,1123234.5
52,0.574,1116637.75
53,0.585,1113188.75
54,0.596,1123271.25
55,0.607,1141531.75
56,0.618,1163360.875
57,0.629,1192079.25
58,0.640,1217501.375
59,0.651,1238054.75
60,0.662,1261056.25
61,0.673,1280337.875
62,0.684,1296143.125
63,0.695,1308430.625
64,0.706,1309525
65,0.717,1304890.375
66,0.728,1302590.375
67,0.739,1290556.125
68,0.750,1278612.25
69,0.760,1278310.625
70,0.771,1279618
71,0.782,1277656
72,0.793,1279004.125
73,0.804,1286060.625
74,0.815,1286201
75,0.826,1283576.875
76,0.837,1286012.625
77,0.848,1290057.375
78,0.859,1289779.75
79,0.870,1283501.875
80,0.881,1273887
81,0.892,1259605.5
82,0.903,1144111
83,0.914,1122535.25
84,0.925,1142327
85,0.936,1204442
86,0.947,1303783.75
87,0.957,1491303.625
88,0.968,1561164
89,0.979,1601733.375
90,0.990,1609117.25
91,1.001,1592123.125
92,1.012,1566537.5
93,1.023,1544621.25
94,1.034,1525291.25
95,1.045,1510760.25
96,1.056,1502569.25
97,1.067,1507372.875
98,1.078,1513165.25
99,1.089,1536237.125
100,1.100,1560201.25
101,1.111,1582359.5
102,1.122,1590964.875
103,1.133,1600334
104,1.144,1604387.625
105,1.155,1608142.5
106,1.165,1610932.875
107,1.176,1610724.875
108,1.187,1588737.375
109,1.198,1556003.25
110,1.209,1518728.75
111,1.220,1493624.625
112,1.231,1477068.75
113,1.242,1489315.25
114,1.253,1508272.75
115,1.264,1529456.25
116,1.275,1541781.875
117,1.286,1548448.25
118,1.297,1555018
119,1.308,1549736.375
120,1.319,1546420.125
121,1.330,1543882.875
122,1.341,1543919.125
123,1.352,1535904.125
124,1.362,1544007.5
125,1.373,1557716.75
126,1.384,1575842.25
127,1.395,1601408
128,1.406,1639285.875
129,1.417,1672656
130,1.428,1720134.375
131,1.439,1813208.125
132,1.450,1963782.5
133,1.461,2181574
134,1.472,2423831.25
135,1.483,2654100.25
136,1.494,2846501
137,1.505,2978458.5
138,1.516,3046670.5
139,1.527,3114690.5
140,1.538,3189609.75
141,1.549,3294307.5
142,1.560,3425462
143,1.570,3581673.25
144,1.581,3722239
145,1.592,3829386.75
146,1.603,3898044
147,1.614,3931749.5
148,1.625,3926527
149,1.636,3918930.25
150,1.647,3908522.75
151,1.658,3879391
152,1.669,3844066.5
153,1.680,3786230.75
154,1.691,3721595.75
155,1.702,3670660.75
156,1.713,3631975.25
157,1.724,3607849
158,1.735,3623408.25
159,1.746,3616541
160,1.757,3599613.75
161,1.767,3565134.25
162,1.778,3514633.75
163,1.789,3437457.75
164,1.800,3366115.5
165,1.811,3294953.75
166,1.822,3205394.75
167,1.833,3113765.25
168,1.844,3019369.75
169,1.855,2935031.5
170,1.866,2860080
171,1.877,2828732.75
172,1.888,2832613.75
173,1.899,2841501.75
174,1.910,2865340
175,1.921,2895257.25
176,1.932,2939673.75
177,1.943,2964568.5
178,1.954,3008921.75
179,1.964,3064188.5
180,1.975,3127224.75
181,1.986,3190322.25
182,1.997,3264243.75
183,2.008,3361827.5
184,2.019,3477958.75
185,2.030,3642429
186,2.041,3838897.5
187,2.052,4064474.25
188,2.063,4287812
189,2.074,4553883.5
190,2.085,4847189
191,2.096,5158410.5
192,2.107,5471053
193,2.118,5779059
194,2.129,6048980.5
195,2.140,6266801
196,2.151,6434300
197,2.162,6627677.5
198,2.172,6795105
199,2.183,7028981
200,2.194,7290883.5
201,2.205,7625820
202,2.216,7909149.5
203,2.227,8221492
204,2.238,8440020
205,2.249,8622643
206,2.260,8759709
207,2.271,8864594
