#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_5_25_L-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1299148.625
1,0.016,1278396
2,0.027,1275543.125
3,0.038,1479255.125
4,0.049,1945743.875
5,0.060,2446268
6,0.071,2758265.75
7,0.082,2799991.25
8,0.093,2475831.75
9,0.104,1908357.625
10,0.115,1433284.625
11,0.126,1190877.25
12,0.137,1136635.25
13,0.147,1155944
14,0.158,1197364.625
15,0.169,1228418.75
16,0.180,1254148.625
17,0.191,1275253.25
18,0.202,1284025.75
19,0.213,1289273.75
20,0.224,1300811.125
21,0.235,1309638.5
22,0.246,1316272.5
23,0.257,1330901.25
24,0.268,1343617.5
25,0.279,1351759.875
26,0.290,1359181.75
27,0.301,1360383
28,0.312,1360210.5
29,0.323,1354818
30,0.334,1319680.875
31,0.345,1192357.875
32,0.355,967664
33,0.366,692016.375
34,0.377,415582.3125
35,0.388,195499.046875
36,0.399,92814.8828125
37,0.410,98935.3671875
38,0.421,164693.453125
39,0.432,276390.28125
40,0.443,423326.21875
41,0.454,582142.375
42,0.465,733887.4375
43,0.476,859670.0625
44,0.487,952208.4375
45,0.498,1015503.8125
46,0.509,1055558.125
47,0.520,1084374.5
48,0.531,1109658.5
49,0.542,1130435.75
50,0.552,1147975.25
51,0.563,1168682.5
52,0.574,1184544.5
53,0.585,1198855.5
54,0.596,1210573.75
55,0.607,1224851.625
56,0.618,1231253.25
57,0.629,1235626.125
58,0.640,1245180.625
59,0.651,1247066.125
60,0.662,1241022.875
61,0.673,1238657.875
62,0.684,1235570.625
63,0.695,1226312.625
64,0.706,1224919
65,0.717,1232627.875
66,0.728,1243014.375
67,0.739,1253872.625
68,0.750,1262009.75
69,0.760,1273060.375
70,0.771,1270024.75
71,0.782,1270634.5
72,0.793,1269400.5
73,0.804,1268558.75
74,0.815,1265899.375
75,0.826,1272721.875
76,0.837,1275251.75
77,0.848,1281067.75
78,0.859,1292162.5
79,0.870,1298639.875
80,0.881,1303232.75
81,0.892,1303309.5
82,0.903,1313291
83,0.914,1331680.5
84,0.925,1374048.625
85,0.936,1434371.75
86,0.947,1506098.5
87,0.957,1561862.5
88,0.968,1588292.25
89,0.979,1578928.375
90,0.990,1545911.5
91,1.001,1499208.625
92,1.012,1464996.125
93,1.023,1448430.375
94,1.034,1450072.75
95,1.045,1461941.375
96,1.056,1491209.5
97,1.067,1512144.75
98,1.078,1534707
99,1.089,1552816.125
100,1.100,1559032.625
101,1.111,1561288
102,1.122,1555065.875
103,1.133,1546292.375
104,1.144,1533054.875
105,1.155,1533119.25
106,1.165,1530716.125
107,1.176,1534491.25
108,1.187,1537311.5
109,1.198,1536843.5
110,1.209,1530904.375
111,1.220,1532219.5
112,1.231,1534404.875
113,1.242,1537181.5
114,1.253,1541379.125
115,1.264,1536116.75
116,1.275,1525075.25
117,1.286,1513645.75
118,1.297,1486560
119,1.308,1465602.875
120,1.319,1457610
121,1.330,1452113.375
122,1.341,1453825.375
123,1.352,1473847.125
124,1.362,1492664.25
125,1.373,1520183
126,1.384,1557893.25
127,1.395,1600475.625
128,1.406,1636521.125
129,1.417,1678632.75
130,1.428,1717336.75
131,1.439,1787960.625
132,1.450,1917048.75
133,1.461,2105370.75
134,1.472,2305620.75
135,1.483,2505757.75
136,1.494,2676660
137,1.505,2815898.75
138,1.516,2924561.75
139,1.527,3036126.25
140,1.538,3162515.75
141,1.549,3301684.75
142,1.559,3433199.5
143,1.570,3557091.25
144,1.581,3666840.25
145,1.592,3734635.25
146,1.603,3736940
147,1.614,3694430.25
148,1.625,3620539.25
149,1.636,3542337.25
150,1.647,3473915.5
151,1.658,3449566.25
152,1.669,3471056.5
153,1.680,3517561.5
154,1.691,3564575.5
155,1.702,3611966
156,1.713,3632905
157,1.724,3623719
158,1.735,3588683.75
159,1.746,3551185.5
160,1.757,3503475.75
161,1.767,3463715.5
162,1.778,3407490.25
163,1.789,3359603.75
164,1.800,3300594.25
165,1.811,3252405.75
166,1.822,3204826.5
167,1.833,3177928.75
168,1.844,3156486.5
169,1.855,3145165.25
170,1.866,3130786.75
171,1.877,3130303.5
172,1.888,3116428
173,1.899,3102216
174,1.910,3082674.5
175,1.921,3053703.5
176,1.932,3005631
177,1.943,2971065.25
178,1.954,2941640.5
179,1.964,2936020.75
180,1.975,2993542.25
181,1.986,3095773.75
182,1.997,3240208.75
183,2.008,3404535.25
184,2.019,3592059.25
185,2.030,3780925.5
186,2.041,3987918.25
187,2.052,4191057
188,2.063,4434566
189,2.074,4694491
190,2.085,4979501
191,2.096,5266671
192,2.107,5594868
193,2.118,5953276
194,2.129,6330629
195,2.140,6726435
196,2.151,7132971.5
197,2.162,7500130.5
198,2.172,7787020.5
199,2.183,8035847
200,2.194,8232165.5
201,2.205,8378956
202,2.216,8523094
203,2.227,8628838
204,2.238,8709687
205,2.249,8755688
206,2.260,8772895
207,2.271,8729794
208,2.282,8713684
209,2.293,8697268
210,2.304,8688447
211,2.315,8689315
212,2.326,8698439
213,2.337,8676417
214,2.348,8636911
215,2.359,8566439
216,2.369,8483102
217,2.380,8332335.5
218,2.391,8179933.5
219,2.402,7901563.5
220,2.413,7499859
221,2.424,6927875.5
222,2.435,6327335.5
223,2.446,5743601.5
224,2.457,5337369.5
225,2.468,5141576.5
226,2.479,5110091
227,2.490,5114618.5
228,2.501,5062459
229,2.512,4954523
230,2.523,4777938.5
231,2.534,4572955
232,2.545,4369022.5
233,2.556,4173673.5
234,2.567,3960705.5
235,2.577,3749284
236,2.588,3539473
237,2.599,3343788.75
238,2.610,3171334.5
239,2.621,3060264.5
240,2.632,2970162.75
241,2.643,2914327
242,2.654,2867447
243,2.665,2825888.25
244,2.676,2765183
245,2.687,2712508.75
246,2.698,2649005.5
247,2.709,2583421.75
248,2.720,2531261.75
249,2.731,2487025.25
250,2.742,2448105.5
251,2.753,2410778.75
252,2.764,2384524
253,2.774,2364658.5
254,2.785,2341284.75
255,2.796,2327575.25
256,2.807,2322056.75
257,2.818,2308700.75
258,2.829,2294794.5
259,2.840,2284010
260,2.851,2270851.75
261,2.862,2257349.75
262,2.873,2236525.25
263,2.884,2216764.75
264,2.895,2210518.75
265,2.906,2210506
266,2.917,2211844.25
267,2.928,2217041.5
268,2.939,2230610
269,2.950,2248958
270,2.961,2262153.5
271,2.971,2280097.75
272,2.982,2298402.5
273,2.993,2311339.75
274,3.004,2318544
275,3.015,2333831.25
276,3.026,2363803
277,3.037,2383521.5
278,3.048,2401685.5
279,3.059,2428584.75
280,3.070,2473456.75
281,3.081,2572990.5
282,3.092,2886945.25
283,3.103,3154770.25
284,3.114,3326347.5
285,3.125,3459436.5
286,3.136,3543848
287,3.147,3518262.75
288,3.158,3624699.75
289,3.169,3812851.5
290,3.179,3948722
291,3.190,4009713.5
292,3.201,3995276
293,3.212,3912668
294,3.223,3799601
295,3.234,3670966.75
296,3.245,3551411.25
297,3.256,3441317.25
298,3.267,3365082.75
299,3.278,3290669
300,3.289,3225686.75
301,3.300,3177361.75
302,3.311,3152507.75
303,3.322,3134500.75
304,3.333,3135592
305,3.344,3133439.5
306,3.355,3108226.25
307,3.366,3075071.5
308,3.376,3034518
309,3.387,2995407.25
310,3.398,2986540
311,3.409,2997232.75
312,3.420,3031387
313,3.431,3084082.25
314,3.442,3147142.25
315,3.453,3191086.25
316,3.464,3221386.75
317,3.475,3237059.5
318,3.486,3236522.5
319,3.497,3212729.75
320,3.508,3185921.25
321,3.519,3158162.5
322,3.530,3096971.5
323,3.541,3018863.25
324,3.552,2934640.5
325,3.563,2866673.5
326,3.574,2827738.5
327,3.584,2844034
328,3.595,2896532.75
329,3.606,2978381.25
330,3.617,3061460.5
331,3.628,3126872
332,3.639,3182563
333,3.650,3228450.5
334,3.661,3243417.75
335,3.672,3292245.25
336,3.683,3207344.75
337,3.694,3141174.5
