#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_7_35_L-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1257110.625
1,0.016,1274935
2,0.027,1285264.75
3,0.038,1508183.625
4,0.049,1976091
5,0.060,2463635.75
6,0.071,2745721.25
7,0.082,2764303.25
8,0.093,2419429
9,0.104,1868026
10,0.115,1407306.625
11,0.126,1187468.125
12,0.137,1135665
13,0.147,1163395.25
14,0.158,1198121.25
15,0.169,1221929.5
16,0.180,1228004.375
17,0.191,1216867.625
18,0.202,1201850.75
19,0.213,1188000.125
20,0.224,1184398.125
21,0.235,1195673.375
22,0.246,1219005.5
23,0.257,1242714.875
24,0.268,1273308.25
25,0.279,1295648.125
26,0.290,1311563.25
27,0.301,1322539
28,0.312,1332119
29,0.323,1325340.125
30,0.334,1299638.125
31,0.345,1171463.625
32,0.355,940918.625
33,0.366,662239.75
34,0.377,391564.65625
35,0.388,167713.09375
36,0.399,64669.8828125
37,0.410,63234.78515625
38,0.421,111001.6640625
39,0.432,199207.859375
40,0.443,320886.15625
41,0.454,459200.75
42,0.465,598800.6875
43,0.476,724600.0625
44,0.487,821209.125
45,0.498,889371.8125
46,0.509,940246.875
47,0.520,972956.5625
48,0.531,994338.9375
49,0.542,1014832.3125
50,0.552,1035110.5625
51,0.563,1055352.5
52,0.574,1075032.375
53,0.585,1098113.375
54,0.596,1116368.125
55,0.607,1141238
56,0.618,1162497
57,0.629,1187528.125
58,0.640,1207828.875
59,0.651,1227042.125
60,0.662,1237345.75
61,0.673,1252584.875
62,0.684,1262174.625
63,0.695,1269573.875
64,0.706,1269153.375
65,0.717,1273383.875
66,0.728,1273410.75
67,0.739,1273008.375
68,0.750,1270857.25
69,0.760,1270916.625
70,0.771,1267160.125
71,0.782,1264558.75
72,0.793,1265157.375
73,0.804,1264548.5
74,0.815,1255605.875
75,0.826,1234381.625
76,0.837,1208670.125
77,0.848,1190753.5
78,0.859,1176908.625
79,0.870,1178971.25
80,0.881,1191371.625
81,0.892,1205357.25
82,0.903,1219802.75
83,0.914,1257566.75
84,0.925,1309344.25
85,0.936,1380054.5
86,0.947,1461008.875
87,0.957,1527375.5
88,0.968,1562450.5
89,0.979,1566653.375
90,0.990,1545809.75
91,1.001,1511664.625
92,1.012,1482301.25
93,1.023,1465462.375
94,1.034,1462628.875
95,1.045,1461365.875
96,1.056,1470676.875
97,1.067,1482488.875
98,1.078,1490554.625
99,1.089,1502340.125
100,1.100,1509945.375
101,1.111,1513589.5
102,1.122,1507852.75
103,1.133,1494988.125
104,1.144,1475064.125
105,1.155,1455757.5
106,1.165,1436417.375
107,1.176,1423451
108,1.187,1419846.375
109,1.198,1425519.125
110,1.209,1441342.875
111,1.220,1460917.875
112,1.231,1479620.375
113,1.242,1492747
114,1.253,1502699.5
115,1.264,1507173.75
116,1.275,1499775.625
117,1.286,1491579.5
118,1.297,1482512.75
119,1.308,1466997.5
120,1.319,1462558.375
121,1.330,1468176.25
122,1.341,1478556.25
123,1.352,1497717.25
124,1.362,1521845.25
125,1.373,1540328.375
126,1.384,1572215.75
127,1.395,1608001.125
128,1.406,1642352
129,1.417,1676060.5
130,1.428,1718821.5
131,1.439,1781114.25
132,1.450,1896747.875
133,1.461,2054727.125
134,1.472,2226209
135,1.483,2387629.5
136,1.494,2527505.75
137,1.505,2633303.5
138,1.516,2730419.5
139,1.527,2853633.5
140,1.538,2992597.25
141,1.549,3136295.5
142,1.559,3284900.5
143,1.570,3429926.25
144,1.581,3530275.5
145,1.592,3623584
146,1.603,3681414
147,1.614,3697669.75
148,1.625,3680114.25
149,1.636,3674706.25
150,1.647,3638719
151,1.658,3606830.75
152,1.669,3587065
153,1.680,3564164
154,1.691,3554712.5
155,1.702,3547142.75
156,1.713,3562894.75
157,1.724,3565380.75
158,1.735,3563747.5
159,1.746,3521624.5
160,1.757,3486576.25
161,1.767,3402066.75
162,1.778,3306365
163,1.789,3194790.75
164,1.800,3095712.75
165,1.811,3007716
166,1.822,2983941.25
167,1.833,2987161.75
168,1.844,3008787.75
169,1.855,3030111.5
170,1.866,3043205.75
171,1.877,3028488
172,1.888,3017337.75
173,1.899,3004369.25
174,1.910,3004040
175,1.921,2988160.75
176,1.932,2989488.75
177,1.943,2989557.75
178,1.954,3009284.25
179,1.964,3017126.25
180,1.975,3074155.75
181,1.986,3145286
182,1.997,3254919.5
183,2.008,3375350.25
184,2.019,3536411.5
185,2.030,3702833.5
186,2.041,3858817
187,2.052,4037106.25
188,2.063,4241774.5
189,2.074,4458488.5
190,2.085,4672732
191,2.096,4924206
192,2.107,5129309
193,2.118,5338780
194,2.129,5599189
195,2.140,5916664
196,2.151,6297718
197,2.162,6751027.5
198,2.172,7180306
199,2.183,7591334.5
200,2.194,7961068
201,2.205,8266228
202,2.216,8505259
203,2.227,8729581
204,2.238,8832691
205,2.249,8897384
206,2.260,8905511
207,2.271,8892679
208,2.282,8863352
209,2.293,8868742
210,2.304,8861350
211,2.315,8851902
212,2.326,8842769
213,2.337,8760938
214,2.348,8676947
215,2.359,8589408
216,2.369,8464674
217,2.380,8356902.5
218,2.391,8237186
219,2.402,7987301
220,2.413,7500403.5
221,2.424,6860445.5
222,2.435,6129148.5
223,2.446,5472091.5
224,2.457,4990281.5
225,2.468,4794286.5
226,2.479,4762536.5
227,2.490,4801129.5
228,2.501,4832790.5
229,2.512,4791327
230,2.523,4695616.5
231,2.534,4543008
232,2.545,4350087.5
233,2.556,4158651.75
234,2.567,3996847.25
235,2.577,3815236.5
236,2.588,3662677
237,2.599,3527985.5
238,2.610,3399895
239,2.621,3286115
240,2.632,3185547.75
