#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_8_40_H-r001.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1219864.75
1,0.016,1208090.375
2,0.027,1207303
3,0.038,1419443
4,0.049,1905876
5,0.060,2404583.5
6,0.071,2704893.25
7,0.082,2733439
8,0.093,2388193
9,0.104,1811432.125
10,0.115,1346809
11,0.126,1121238.5
12,0.137,1079257.625
13,0.147,1102765.625
14,0.158,1142261.5
15,0.169,1170057.375
16,0.180,1182203
17,0.191,1180880.75
18,0.202,1183773.5
19,0.213,1183311.375
20,0.224,1194800.125
21,0.235,1211846.25
22,0.246,1233951.125
23,0.257,1254812.125
24,0.268,1271892.375
25,0.279,1278741.875
26,0.290,1284790.625
27,0.301,1289108.625
28,0.312,1289983.875
29,0.323,1290908.5
30,0.334,1262288.625
31,0.345,1129913.875
32,0.355,897793.75
33,0.366,627595.4375
34,0.377,359952.90625
35,0.388,149962.84375
36,0.399,56334.84375
37,0.410,53677.1640625
38,0.421,93690.3828125
39,0.432,167085.578125
40,0.443,271711.78125
41,0.454,397787.625
42,0.465,529797.25
43,0.476,652683.75
44,0.487,759505.1875
45,0.498,843829.1875
46,0.509,907789.5625
47,0.520,959512.3125
48,0.531,1003304.8125
49,0.542,1035381.5
50,0.552,1059048.75
51,0.563,1084967.375
52,0.574,1105594.5
53,0.585,1125401.375
54,0.596,1140814.5
55,0.607,1160307.5
56,0.618,1172180.875
57,0.629,1187098
58,0.640,1193489.625
59,0.651,1204634.125
60,0.662,1201790.25
61,0.673,1195159
62,0.684,1188027.5
63,0.695,1191695.125
64,0.706,1191594.25
65,0.717,1206949.5
66,0.728,1225806.375
67,0.739,1241207
68,0.750,1249324.375
69,0.760,1257495.5
70,0.771,1257785.75
71,0.782,1255983.125
72,0.793,1251959.375
73,0.804,1249843.75
74,0.815,1248285.75
75,0.826,1245959.625
76,0.837,1240998.5
77,0.848,1247263.625
78,0.859,1252032
79,0.870,1260213.25
80,0.881,1268573.875
81,0.892,1274913.375
82,0.903,1285627.75
83,0.914,1322327.125
84,0.925,1371121.375
85,0.936,1432649.875
86,0.947,1503760.25
87,0.957,1545140.25
88,0.968,1543540.875
89,0.979,1518841.875
90,0.990,1472680
91,1.001,1429065
92,1.012,1398271.5
93,1.023,1395449.375
94,1.034,1396699.125
95,1.045,1408723.25
96,1.056,1413918.875
97,1.067,1426535.125
98,1.078,1429928.125
99,1.089,1441210.5
100,1.100,1441125.75
101,1.111,1441046.875
102,1.122,1436514
103,1.133,1431030.125
104,1.144,1419495.625
105,1.155,1418144.125
106,1.165,1411641.25
107,1.176,1410907
108,1.187,1419368.25
109,1.198,1431662.875
110,1.209,1447400.125
111,1.220,1470684.25
112,1.231,1485410.125
113,1.242,1494108.625
114,1.253,1498613.375
115,1.264,1496963.125
116,1.275,1491367.625
117,1.286,1479660.25
118,1.297,1461457.125
119,1.308,1437400.875
120,1.319,1417619.25
121,1.330,1407159.75
122,1.341,1410451.25
123,1.352,1424888.125
124,1.362,1450697.25
125,1.373,1481961.75
126,1.384,1514928.625
127,1.395,1555167.25
128,1.406,1591374.25
129,1.417,1630318.25
130,1.428,1667794.25
131,1.439,1733049.25
132,1.450,1841442.875
133,1.461,2005513.25
134,1.472,2192225
135,1.483,2387863
136,1.494,2561405.25
137,1.505,2699028.25
138,1.516,2803262.25
139,1.527,2908871
140,1.538,3029538.25
141,1.549,3150161.75
142,1.559,3285618.25
143,1.570,3432515
144,1.581,3538558.25
145,1.592,3614635.5
146,1.603,3631951.25
147,1.614,3589730.5
148,1.625,3487088.5
149,1.636,3404371
150,1.647,3322776
151,1.658,3295156
152,1.669,3294345.75
153,1.680,3318569.25
154,1.691,3352040.5
155,1.702,3359602.5
156,1.713,3350621.75
157,1.724,3331208.25
158,1.735,3300036.75
159,1.746,3255669.75
160,1.757,3232350.25
161,1.767,3201111.5
162,1.778,3155586.25
163,1.789,3109682.25
164,1.800,3064492.75
165,1.811,3026252.75
166,1.822,3001832.5
167,1.833,2994935.5
168,1.844,2997352.75
169,1.855,2985439.5
170,1.866,2986886.25
171,1.877,2996439
172,1.888,3002377.75
173,1.899,2999696.25
174,1.910,2999387
175,1.921,2978952.75
176,1.932,2944056.5
177,1.943,2906808.5
178,1.954,2882366.25
179,1.964,2878402
180,1.975,2913068.75
181,1.986,2995666.5
182,1.997,3109018.5
183,2.008,3248999
184,2.019,3403828.5
185,2.030,3568986.5
186,2.041,3757933.75
187,2.052,3973044.75
188,2.063,4219830
189,2.074,4481773
190,2.085,4772500.5
191,2.096,5077288.5
192,2.107,5407333.5
193,2.118,5739026.5
194,2.129,6104742
195,2.140,6462388.5
196,2.151,6827822.5
197,2.162,7183731
198,2.172,7505954
199,2.183,7791415.5
200,2.194,8036937.5
201,2.205,8262458
202,2.216,8439635
203,2.227,8584457
204,2.238,8665487
205,2.249,8694642
206,2.260,8639525
207,2.271,8574833
208,2.282,8537638
209,2.293,8532312
210,2.304,8559122
211,2.315,8623848
212,2.326,8691078
213,2.337,8711605
214,2.348,8689236
215,2.359,8642543
216,2.369,8515478
217,2.380,8362540
218,2.391,8169375.5
