#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_L-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1242019
1,0.016,1262467.25
2,0.027,1269225.5
3,0.038,1508967.125
4,0.049,2022343.375
5,0.060,2543675.5
6,0.071,2851545.25
7,0.082,2864888
8,0.093,2505926
9,0.104,1907749.875
10,0.115,1424466.125
11,0.126,1188182.375
12,0.137,1136422.625
13,0.147,1145968.125
14,0.158,1166951.5
15,0.169,1177679.75
16,0.180,1179998.875
17,0.191,1180890.125
18,0.202,1191194.75
19,0.213,1208305.5
20,0.224,1226520.375
21,0.235,1246784.75
22,0.246,1265506.375
23,0.257,1274206.5
24,0.268,1284176.625
25,0.279,1297332.875
26,0.290,1306353.5
27,0.301,1311098.875
28,0.312,1311698.875
29,0.323,1309357
30,0.334,1301352.875
31,0.345,1241017.625
32,0.355,1098975.875
33,0.366,890912.6875
34,0.377,660756.4375
35,0.388,470285.03125
36,0.399,408380.875
37,0.410,508164.03125
38,0.421,736779.875
39,0.432,1020470.9375
40,0.443,1274645
41,0.454,1440547.5
42,0.465,1497180.25
43,0.476,1464250.625
44,0.487,1390304
45,0.498,1327855.25
46,0.509,1292007
47,0.520,1280147.125
48,0.531,1287842.5
49,0.542,1288019.5
50,0.552,1289495.875
51,0.563,1290685.875
52,0.574,1293371.125
53,0.585,1285046.5
54,0.596,1287457.5
55,0.607,1287001.25
56,0.618,1284244.625
57,0.629,1277213.375
58,0.640,1277117.5
59,0.651,1271250.375
60,0.662,1265349.25
61,0.673,1264613
62,0.684,1267946.75
63,0.695,1267804.875
64,0.706,1269562.375
65,0.717,1280300.125
66,0.728,1288045.25
67,0.739,1300033.25
68,0.750,1313349.875
69,0.760,1320942.25
70,0.771,1308404.625
71,0.782,1292259.5
72,0.793,1262703.75
73,0.804,1240075.625
74,0.815,1225237.5
75,0.826,1228213.75
76,0.837,1239920.125
77,0.848,1263467.875
78,0.859,1282044
79,0.870,1301862.125
80,0.881,1312381.5
81,0.892,1320159.25
82,0.903,1321691.875
83,0.914,1329748.5
84,0.925,1342302.625
85,0.936,1364695.25
86,0.947,1393611.5
87,0.957,1430240.625
88,0.968,1463177.125
89,0.979,1483189.25
90,0.990,1502198.5
91,1.001,1515309.125
92,1.012,1519913.875
93,1.023,1528534.25
94,1.034,1547850.375
95,1.045,1559634.25
96,1.056,1572150.25
97,1.067,1585720.625
98,1.078,1594087.375
99,1.089,1577026.375
100,1.100,1551256.625
101,1.111,1521053.375
102,1.122,1490257.125
103,1.133,1459625.25
104,1.144,1460374.375
