#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_L-r001.d "
#Point,X(Minutes),Y(Counts)
193,2.118,5369463
194,2.129,5735656.5
195,2.140,6146512
196,2.151,6598889.5
197,2.162,7051040.5
198,2.172,7451664
199,2.183,7794848.5
200,2.194,8083018
201,2.205,8268875.5
202,2.216,8404779
203,2.227,8505323
204,2.238,8604222
205,2.249,8680868
206,2.260,8774660
207,2.271,8860820
208,2.282,8961048
209,2.293,9016572
210,2.304,9086444
211,2.315,9147923
212,2.326,9165520
213,2.337,9145275
214,2.348,9112703
215,2.359,9027498
216,2.369,8895495
217,2.380,8707487
218,2.391,8479396
219,2.402,8192333.5
220,2.413,7872693
221,2.424,7529209
222,2.435,7197475
223,2.446,6842382
224,2.457,6559007
225,2.468,6285184.5
226,2.479,6069134.5
227,2.490,5871331
228,2.501,5667607
229,2.512,5433186.5
230,2.523,5219522
231,2.534,4961075
232,2.545,4715803.5
233,2.556,4476874.5
234,2.567,4232501.5
235,2.577,4021196.5
236,2.588,3837744.5
237,2.599,3668437
238,2.610,3542150.75
239,2.621,3430625
240,2.632,3321120.25
241,2.643,3213919.25
242,2.654,3131860
243,2.665,3044368.25
244,2.676,2973520
245,2.687,2882059.75
246,2.698,2798847
247,2.709,2708172.25
248,2.720,2615009.75
249,2.731,2526023
250,2.742,2467179.25
251,2.753,2427274
252,2.764,2391724.75
253,2.774,2381898.75
254,2.785,2379114
255,2.796,2378757
256,2.807,2361241.5
257,2.818,2346721.25
258,2.829,2331342
259,2.840,2324021.5
260,2.851,2317256
261,2.862,2312820
262,2.873,2307454.5
263,2.884,2299684.25
264,2.895,2292270.5
265,2.906,2285139.75
266,2.917,2293867.5
267,2.928,2291302.5
268,2.939,2286028.25
269,2.950,2289231.75
270,2.961,2292012
271,2.972,2293617.5
272,2.982,2300989.25
273,2.993,2306141.75
274,3.004,2302832.75
275,3.015,2297075
276,3.026,2292655
277,3.037,2288463
278,3.048,2297671.75
279,3.059,2317571
280,3.070,2363829.25
281,3.081,2452197.25
282,3.092,2681378.25
283,3.103,3048101.25
284,3.114,3443240
285,3.125,3793456.5
286,3.136,4045880
287,3.147,4113215.25
288,3.158,4024341.5
289,3.169,3900980.75
290,3.179,3763505
291,3.190,3632605.75
292,3.201,3513104.25
293,3.212,3427683.75
294,3.223,3352882.5
295,3.234,3299682.75
296,3.245,3251785.75
297,3.256,3216047.5
298,3.267,3155182
299,3.278,3094444.75
300,3.289,3034344.25
301,3.300,2979118.25
302,3.311,2956217.25
303,3.322,2962091.5
304,3.333,2979564
305,3.344,3001029.25
306,3.355,3022649.25
307,3.366,3021126.25
308,3.376,3036783.25
309,3.387,3054936.75
310,3.398,3072298.5
311,3.409,3109400.25
312,3.420,3146477.75
313,3.431,3191275.75
314,3.442,3229367.5
315,3.453,3277331.75
316,3.464,3296757
317,3.475,3326167
318,3.486,3326571
319,3.497,3330157.25
320,3.508,3319849.25
321,3.519,3311234.25
322,3.530,3282703.5
323,3.541,3242961.75
324,3.552,3186675.75
325,3.563,3152489.5
326,3.574,3136889.5
327,3.584,3141291.75
328,3.595,3176418.25
329,3.606,3231042.5
330,3.617,3263370.75
331,3.628,3297824
332,3.639,3304135
333,3.650,3305155.5
334,3.661,3293955
335,3.672,3304384.25
336,3.683,3275983
337,3.694,3234528.75
