#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_2_10_L-r002.d "
#Point,X(Minutes),Y(Counts)
167,1.833,3121814
168,1.844,3100396.75
169,1.855,3084181.75
170,1.866,3063718
171,1.877,3050297.25
172,1.888,3030613
173,1.899,2995691
174,1.910,2953122.25
175,1.921,2893235.75
176,1.932,2846034.5
177,1.943,2814066
178,1.954,2821273.75
179,1.964,2865014
180,1.975,2961103
181,1.986,3069759.25
182,1.997,3200658.75
183,2.008,3354254.25
184,2.019,3537368.5
185,2.030,3726202.25
186,2.041,3970827.75
187,2.052,4241062
188,2.063,4526249.5
189,2.074,4790865
190,2.085,5052512.5
191,2.096,5306646
192,2.107,5595515.5
193,2.118,5916669
194,2.129,6299060.5
195,2.140,6715791
196,2.151,7120735
197,2.162,7489589
198,2.172,7813042.5
199,2.183,8094515
200,2.194,8323182.5
201,2.205,8533665
202,2.216,8672686
203,2.227,8808996
204,2.238,8846472
205,2.249,8873876
206,2.260,8858710
207,2.271,8858669
208,2.282,8844871
209,2.293,8918655
210,2.304,8938657
211,2.315,8965875
212,2.326,8994264
213,2.337,8986308
214,2.348,8943476
215,2.359,8888494
216,2.369,8784767
217,2.380,8612618
218,2.391,8399390
219,2.402,8152739
220,2.413,7821727.5
221,2.424,7431483
222,2.435,7003166
223,2.446,6561847.5
224,2.457,6146240.5
225,2.468,5854131.5
226,2.479,5607631
227,2.490,5425319.5
228,2.501,5244993.5
229,2.512,5029864
230,2.523,4806397.5
231,2.534,4573673.5
232,2.545,4330844.5
233,2.556,4084358
234,2.567,3873058.5
235,2.577,3655234.25
236,2.588,3478334.25
237,2.599,3321747.75
238,2.610,3218635.5
239,2.621,3136902.5
240,2.632,3076230.5
241,2.643,3014000.5
242,2.654,2951154.75
243,2.665,2876645
244,2.676,2798801.5
245,2.687,2738153.5
246,2.698,2685929.25
247,2.709,2633371
248,2.720,2582427.5
249,2.731,2537517.25
250,2.742,2494902.5
251,2.753,2450526.75
252,2.764,2418464.5
253,2.774,2385251
254,2.785,2357061.25
255,2.796,2330022.75
256,2.807,2321892.5
257,2.818,2304827.75
258,2.829,2298419.75
259,2.840,2294367.75
260,2.851,2290557
261,2.862,2278413.5
262,2.873,2265317.25
263,2.884,2250608
264,2.895,2237037
265,2.906,2239809.75
266,2.917,2248224.25
267,2.928,2266206.5
268,2.939,2286410.75
269,2.950,2307669
270,2.961,2325073
271,2.971,2351743.75
272,2.982,2374425.75
273,2.993,2394183
274,3.004,2401727.25
275,3.015,2411950.75
276,3.026,2415320.5
277,3.037,2419003
278,3.048,2419448.5
279,3.059,2441079.25
280,3.070,2479516.5
281,3.081,2586662.5
282,3.092,2883180.25
283,3.103,3213628.5
284,3.114,3483882.5
285,3.125,3712882.25
286,3.136,3870544.25
287,3.147,3884384
288,3.158,3911326.25
289,3.169,3974028.75
290,3.179,3976132
291,3.190,3924219.25
292,3.201,3836379.5
293,3.212,3732631.25
294,3.223,3626674.75
295,3.234,3541111
296,3.245,3455576.5
297,3.256,3382003.5
298,3.267,3319429.75
299,3.278,3234448.5
300,3.289,3167526
301,3.300,3116769.5
302,3.311,3090806.25
303,3.322,3085198
304,3.333,3106458.25
305,3.344,3122920
306,3.355,3142687.5
307,3.366,3139959.25
308,3.376,3148906.5
309,3.387,3144663.5
310,3.398,3147962.25
311,3.409,3158217.25
312,3.420,3173173
313,3.431,3181813
314,3.442,3201184.5
315,3.453,3202121.5
316,3.464,3210980
317,3.475,3225253
318,3.486,3249180.5
319,3.497,3252979.75
320,3.508,3235731.5
321,3.519,3204483.5
322,3.530,3174929.25
323,3.541,3125267
324,3.552,3086783.5
325,3.563,3074827.75
326,3.574,3070110
327,3.584,3090024.75
328,3.595,3130912.25
329,3.606,3197298.25
330,3.617,3252516
331,3.628,3308490.5
332,3.639,3341928
333,3.650,3372074.25
334,3.661,3383008.25
335,3.672,3403838.75
336,3.683,3384103.5
337,3.694,3366697.5
