#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_5_25_H-r002.d "
#Point,X(Minutes),Y(Counts)
111,1.220,1417568.125
112,1.231,1412252.75
113,1.242,1414333.25
114,1.253,1429704.375
115,1.264,1445576.75
116,1.275,1466558
117,1.286,1479831.75
118,1.297,1489373.5
119,1.308,1503279.5
120,1.319,1512594.625
121,1.330,1519863.125
122,1.341,1524027
123,1.352,1533603.125
124,1.362,1541224.75
125,1.373,1551723.75
126,1.384,1575621.125
127,1.395,1610251
128,1.406,1650914.375
129,1.417,1692362.5
130,1.428,1738527.125
131,1.439,1811632
132,1.450,1941299
133,1.461,2125190.5
134,1.472,2324590.5
135,1.483,2538995
136,1.494,2722039.25
137,1.505,2846138.5
138,1.516,2910747.75
139,1.527,2978566.5
140,1.538,3048595.5
141,1.549,3146004.75
142,1.560,3290032.75
143,1.570,3454251
144,1.581,3614032
145,1.592,3730733
146,1.603,3782669.5
147,1.614,3810143.25
148,1.625,3821600
149,1.636,3809464.5
150,1.647,3794068
151,1.658,3782490.5
152,1.669,3731187.5
153,1.680,3666554.25
154,1.691,3602684
155,1.702,3541229
156,1.713,3506665.75
157,1.724,3504578.75
158,1.735,3505819.75
159,1.746,3504317
160,1.757,3478250.75
161,1.767,3434521.75
162,1.778,3359625
163,1.789,3296395.75
164,1.800,3242718
165,1.811,3207068.5
166,1.822,3152181.75
167,1.833,3078768.75
168,1.844,3007194.75
169,1.855,2937463.5
170,1.866,2879796.75
171,1.877,2859102
172,1.888,2884282.5
173,1.899,2909732
174,1.910,2939116.25
175,1.921,2979236
176,1.932,3002683.5
177,1.943,3032636.25
178,1.954,3044427.75
179,1.964,3069448.5
180,1.975,3100141
181,1.986,3133988.75
182,1.997,3211913.25
183,2.008,3304443.5
184,2.019,3420100
185,2.030,3566690.25
186,2.041,3772458.5
187,2.052,3985918.25
188,2.063,4263329.5
189,2.074,4576267
190,2.085,4884662.5
191,2.096,5231186
192,2.107,5575074.5
193,2.118,5929364.5
194,2.129,6259477.5
195,2.140,6562299.5
196,2.151,6772155.5
197,2.162,6941644
198,2.172,7091258
199,2.183,7243355
200,2.194,7459107
201,2.205,7715988.5
202,2.216,8024446.5
203,2.227,8279927
204,2.238,8500756
205,2.249,8643455
206,2.260,8733508
207,2.271,8764456
208,2.282,8791645
209,2.293,8772452
210,2.304,8745188
211,2.315,8699118
212,2.326,8648881
213,2.337,8599320
214,2.348,8556291
215,2.359,8491085
216,2.369,8389042
217,2.380,8245148
218,2.391,8018715.5
219,2.402,7682162
220,2.413,7162139.5
221,2.424,6542644.5
222,2.435,5911018.5
223,2.446,5364425.5
224,2.457,4986193.5
225,2.468,4806607.5
226,2.479,4732382
227,2.490,4702030.5
228,2.501,4655721.5
229,2.512,4552118
230,2.523,4448441.5
231,2.534,4289472
232,2.545,4109095
233,2.556,3938158.25
234,2.567,3785382.75
235,2.577,3607408
236,2.588,3485635.75
237,2.599,3349101.25
238,2.610,3225024.75
239,2.621,3099963.75
240,2.632,2997259
241,2.643,2880606.5
242,2.654,2784235
243,2.665,2686715
244,2.676,2599333
245,2.687,2525547
246,2.698,2459591
247,2.709,2411514
248,2.720,2382433.5
249,2.731,2354333
250,2.742,2325415.25
251,2.753,2306788.75
252,2.764,2279677.5
253,2.774,2243478
254,2.785,2208884.75
255,2.796,2177711.25
256,2.807,2160120
257,2.818,2140932
258,2.829,2146326
259,2.840,2159166.75
260,2.851,2173359.5
261,2.862,2190087
262,2.873,2216279.25
263,2.884,2229505.25
264,2.895,2233526
265,2.906,2244324.25
266,2.917,2242748.75
267,2.928,2243031
268,2.939,2243862.5
269,2.950,2248853.25
270,2.961,2253299
271,2.972,2255079.25
272,2.982,2259278
273,2.993,2261012.25
274,3.004,2269591.5
275,3.015,2272810.75
276,3.026,2297873
277,3.037,2311946.75
278,3.048,2335436.75
279,3.059,2360340.25
280,3.070,2394564.75
281,3.081,2518423.75
282,3.092,2825920
283,3.103,3077207.25
284,3.114,3276540.5
285,3.125,3440139
286,3.136,3535375.25
287,3.147,3532435.5
288,3.158,3627951.25
289,3.169,3750824.5
290,3.179,3818195.75
291,3.190,3807612.5
292,3.201,3751906.5
293,3.212,3668637
294,3.223,3557329
295,3.234,3449258.5
296,3.245,3350199
297,3.256,3247224.75
298,3.267,3147842.5
299,3.278,3056105.5
300,3.289,2973980.25
301,3.300,2929045.75
302,3.311,2911472.75
303,3.322,2929894.5
304,3.333,2964947
305,3.344,3009511
306,3.355,3029719.25
307,3.366,3043295.5
308,3.376,3038928.75
309,3.387,3029460.25
310,3.398,3019673.25
311,3.409,3016735.5
312,3.420,3015707
313,3.431,3007772.75
314,3.442,3004777.25
315,3.453,2987337.75
316,3.464,2981082.5
317,3.475,2982929.5
318,3.486,2975500.25
319,3.497,2970880
320,3.508,2967525
321,3.519,2957372.25
322,3.530,2928087
323,3.541,2897638
324,3.552,2838453.25
325,3.563,2801952.75
326,3.574,2776845.75
327,3.584,2796300.25
328,3.595,2845772
329,3.606,2926592
330,3.617,2984167.25
331,3.628,3035094.25
332,3.639,3067135.5
333,3.650,3075576
334,3.661,3073701
335,3.672,3058311
336,3.683,3085898.25
337,3.694,2988843.5
