#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_4_20_H-r001.d "
#Point,X(Minutes),Y(Counts)
79,0.870,1283545.75
80,0.881,1287242.625
81,0.892,1290963.75
82,0.903,1293282
83,0.914,1297554.625
84,0.925,1317596.875
85,0.936,1353532.625
86,0.947,1403403.25
87,0.957,1459418.375
88,0.968,1500154.125
89,0.979,1522790.5
90,0.990,1527381.75
91,1.001,1526571.125
92,1.012,1518768.125
93,1.023,1518577.375
94,1.034,1514526
95,1.045,1509045.5
96,1.056,1490732.75
97,1.067,1466928.25
98,1.078,1439005.375
99,1.089,1418496.75
100,1.100,1406506.625
101,1.111,1407109.875
102,1.122,1417110.375
103,1.133,1434958.875
104,1.144,1451506.125
105,1.155,1466734.375
106,1.165,1481633.375
107,1.176,1491172.75
108,1.187,1490786
109,1.198,1488847.5
110,1.209,1487997.125
111,1.220,1475118.625
112,1.231,1465225.875
113,1.242,1454002
114,1.253,1440097.375
115,1.264,1428913.75
116,1.275,1428927.125
117,1.286,1432457.25
118,1.297,1437772.375
119,1.308,1451187.125
120,1.319,1465622.125
121,1.330,1481802
122,1.341,1487160.875
123,1.352,1507049.5
124,1.362,1516924.375
125,1.373,1528670.25
126,1.384,1537605.75
127,1.395,1553120
128,1.406,1556971.75
129,1.417,1568713.25
130,1.428,1595074.625
131,1.439,1664412.75
132,1.450,1787330.625
133,1.461,1960482.75
134,1.472,2160762.25
135,1.483,2350684.25
136,1.494,2516615.75
137,1.505,2640050.25
138,1.516,2737305.75
139,1.527,2820585.25
140,1.538,2915774.25
141,1.549,3014418.5
142,1.559,3124795
143,1.570,3239630.25
144,1.581,3338976.5
145,1.592,3417728.5
146,1.603,3474472.5
147,1.614,3512772.75
148,1.625,3529354.5
149,1.636,3556070
150,1.647,3579502.75
151,1.658,3581103
152,1.669,3592406
153,1.680,3588589
154,1.691,3562481.75
155,1.702,3489816.5
156,1.713,3423932.75
157,1.724,3335073.75
158,1.735,3259025.25
159,1.746,3211904
160,1.757,3206396.5
161,1.767,3214514.25
162,1.778,3223148.5
163,1.789,3242311.25
164,1.800,3237029.25
165,1.811,3219240.5
166,1.822,3186850.25
167,1.833,3160877.75
168,1.844,3133920.75
169,1.855,3111154.5
170,1.866,3085894.25
171,1.877,3055520.25
172,1.888,3044559
173,1.899,3019256
174,1.910,3021494.5
175,1.921,3037343.25
176,1.932,3075966.5
177,1.943,3114489.5
178,1.954,3171470.25
179,1.964,3218697.5
180,1.975,3276963
181,1.986,3333871
182,1.997,3403251
183,2.008,3475656
184,2.019,3540115.25
185,2.030,3594890.5
186,2.041,3666335.5
187,2.052,3767836.75
188,2.063,3949978
189,2.074,4197287
190,2.085,4489156.5
191,2.096,4833388
192,2.107,5182924
193,2.118,5555779
194,2.129,5938895
195,2.140,6325606
196,2.151,6682178
197,2.162,7009778.5
198,2.172,7295054.5
199,2.183,7543450
200,2.194,7775931.5
201,2.205,7981716.5
202,2.216,8202249
203,2.227,8382649.5
204,2.238,8548171
205,2.249,8696231
206,2.260,8818782
207,2.271,8896068
208,2.282,8943964
209,2.293,8957324
210,2.304,8927182
211,2.315,8884632
212,2.326,8826260
213,2.337,8734516
214,2.348,8588403
215,2.359,8422390
216,2.369,8286172.5
217,2.380,8140484
218,2.391,8026573.5
219,2.402,7886541.5
220,2.413,7603081
221,2.424,7128545
222,2.435,6630869.5
223,2.446,6148464
224,2.457,5759835.5
225,2.468,5529941.5
226,2.479,5459336.5
227,2.490,5384998
228,2.501,5249051.5
229,2.512,5088118.5
230,2.523,4871681
231,2.534,4600886.5
232,2.545,4365285.5
233,2.556,4171852.75
234,2.567,3971375
235,2.577,3800078.75
236,2.588,3659937.25
237,2.599,3531012.75
238,2.610,3415035.75
239,2.621,3329711
240,2.632,3253199
241,2.643,3160422
242,2.654,3046899.75
243,2.665,2943926
244,2.676,2838000.5
245,2.687,2743517.25
246,2.698,2662165.25
247,2.709,2610078.25
248,2.720,2566481.75
249,2.731,2525845.5
250,2.742,2481778.75
251,2.753,2459463
252,2.764,2424366.5
253,2.774,2394490
254,2.785,2378551.75
255,2.796,2365104.25
256,2.807,2328696.75
257,2.818,2311102.25
258,2.829,2281686.5
259,2.840,2258119.75
260,2.851,2246327.25
261,2.862,2236245
262,2.873,2222704.25
263,2.884,2218565
264,2.895,2218426
265,2.906,2214472
266,2.917,2238239.5
267,2.928,2245512.5
268,2.939,2259119.25
269,2.950,2273578
270,2.961,2273754
271,2.971,2265756
272,2.982,2270117
273,2.993,2270420.25
274,3.004,2267017
275,3.015,2290631.5
276,3.026,2309470
277,3.037,2330970.25
278,3.048,2353454
279,3.059,2384684.25
280,3.070,2421524.25
281,3.081,2498920.25
282,3.092,2751211
283,3.103,3057100.5
284,3.114,3306549.75
285,3.125,3509239
286,3.136,3664771.5
287,3.147,3678836.75
288,3.158,3705032
289,3.169,3785133.75
290,3.179,3842931.75
291,3.190,3820856
292,3.201,3756391.75
293,3.212,3668154.25
294,3.223,3566636.5
295,3.234,3466454
296,3.245,3403060.75
297,3.256,3336732.75
298,3.267,3258127.25
299,3.278,3180522.5
300,3.289,3100893.75
301,3.300,3016120
302,3.311,2962969.75
303,3.322,2945981.25
304,3.333,2955596
305,3.344,2968101.25
306,3.355,2996275.5
307,3.366,3007379.5
308,3.376,3008712.5
309,3.387,3008766.5
310,3.398,3014324
311,3.409,3027543
312,3.420,3042599.25
313,3.431,3070312.25
314,3.442,3088836.5
315,3.453,3119839.25
316,3.464,3129112.5
317,3.475,3146164
318,3.486,3138767.5
319,3.497,3140827.5
320,3.508,3129118.5
321,3.519,3130040.75
322,3.530,3106410.25
323,3.541,3061593.25
324,3.552,2975258.25
325,3.563,2869519
326,3.574,2782684.25
327,3.584,2743343.5
328,3.595,2766125.75
329,3.606,2831002.5
330,3.617,2922495.5
331,3.628,3001831
332,3.639,3072380.75
333,3.650,3117896
334,3.661,3163998
335,3.672,3181886.75
336,3.683,3255223
337,3.694,3248644.75
