#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B06-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1243746.75
1,0.016,1271895.375
2,0.027,1281204.75
3,0.038,1505307.125
4,0.049,1992458
5,0.060,2502861.25
6,0.071,2805512.75
7,0.082,2834279.25
8,0.093,2487513.5
9,0.104,1907149.75
10,0.115,1413331.625
11,0.126,1164444.75
12,0.137,1096965
13,0.147,1116332.25
14,0.158,1160639.125
15,0.169,1207892.375
16,0.180,1242040.75
17,0.191,1263346.25
18,0.202,1276417.875
19,0.213,1286707.75
20,0.224,1291283.125
21,0.235,1301677.25
22,0.246,1317286.625
23,0.257,1330706.25
24,0.268,1339745.75
25,0.279,1343914.875
26,0.290,1345742.625
27,0.301,1343045.25
28,0.312,1341507.125
29,0.323,1342613
30,0.334,1308981
31,0.345,1181161.25
32,0.355,955055.5625
33,0.366,681190.75
34,0.377,405412.65625
35,0.388,194244.6875
36,0.399,98350.3671875
37,0.410,107786.625
38,0.421,181132.390625
39,0.432,296186.75
40,0.443,438404.40625
41,0.454,582919.4375
42,0.465,713994.4375
43,0.476,816617.4375
44,0.487,895289.4375
45,0.498,948230.625
46,0.509,998917.8125
47,0.520,1038895.375
48,0.531,1071705.375
49,0.542,1097324.125
50,0.552,1123699.125
51,0.563,1141176.25
52,0.574,1156843.25
53,0.585,1166709.25
54,0.596,1172180
55,0.607,1181693.5
56,0.618,1192096.875
57,0.629,1206011.25
58,0.640,1225201
59,0.651,1244725.875
60,0.662,1256444.125
61,0.673,1271405.75
62,0.684,1283838
63,0.695,1294777.125
64,0.706,1303700.625
65,0.717,1313816.5
66,0.728,1313922
67,0.739,1312346.875
68,0.750,1300323.5
69,0.760,1286612.75
70,0.771,1272582.125
71,0.782,1266603.5
72,0.793,1267379.875
73,0.804,1272988.75
74,0.815,1284036.375
75,0.826,1286911.75
76,0.837,1290510.625
77,0.848,1294179
78,0.859,1301749
79,0.870,1308253.5
80,0.881,1318649.625
81,0.892,1324997.125
82,0.903,1337353.5
83,0.914,1356032.875
84,0.925,1387763.75
85,0.936,1442346.875
86,0.947,1505588.375
87,0.957,1558574.25
88,0.968,1594736
89,0.979,1607917.875
90,0.990,1598696.75
91,1.001,1581106.25
92,1.012,1562998.5
93,1.023,1548355.125
94,1.034,1538308.125
95,1.045,1527009.75
96,1.056,1505307.125
97,1.067,1483392.875
98,1.078,1463958.625
99,1.089,1447350.875
100,1.100,1445407.75
