#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_7_35_L-r001.d "
#Point,X(Minutes),Y(Counts)
253,2.774,2277612
254,2.785,2251577.25
255,2.796,2226798.5
256,2.807,2211217.75
257,2.818,2206642.25
258,2.829,2208582
259,2.840,2205498
260,2.851,2204216.25
261,2.862,2206248.75
262,2.873,2223291.25
263,2.884,2229866.5
264,2.895,2238688.25
265,2.906,2247224.25
266,2.917,2262358.5
267,2.928,2268030.25
268,2.939,2274209.5
269,2.950,2274602.25
270,2.961,2286266
271,2.971,2294857
272,2.982,2305982.5
273,2.993,2322474.75
274,3.004,2338177.75
275,3.015,2347933
276,3.026,2357417.75
277,3.037,2366010
278,3.048,2388628.25
279,3.059,2414928.75
280,3.070,2444089.75
281,3.081,2503870.5
282,3.092,2740170
283,3.103,3042499
284,3.114,3320678.75
285,3.125,3596379.75
286,3.136,3828257.5
287,3.147,3893152.5
288,3.158,3920834
289,3.169,3964189.75
290,3.179,3949398
291,3.190,3896189.75
292,3.201,3811700.5
293,3.212,3696498.5
294,3.223,3595527.5
295,3.234,3498906.75
296,3.245,3387973
297,3.256,3288541.25
298,3.267,3205310.75
299,3.278,3099696.5
300,3.289,2996067.5
301,3.300,2930623.5
302,3.311,2895112.75
303,3.322,2894232.75
304,3.333,2919773.75
305,3.344,2959862.25
306,3.355,2984876
307,3.366,2997532.25
308,3.376,3008112.25
309,3.387,3019586.25
310,3.398,3030921.75
311,3.409,3043480
312,3.420,3051227.5
313,3.431,3054247
314,3.442,3065842.5
315,3.453,3093601.25
316,3.464,3117485.25
317,3.475,3137939.75
318,3.486,3156774.5
319,3.497,3160492
320,3.508,3142631.5
321,3.519,3122379.5
322,3.530,3075612
323,3.541,2965080.5
324,3.552,2821384.25
325,3.563,2678265.75
326,3.574,2574159.5
327,3.584,2549939.5
328,3.595,2619870
329,3.606,2754907.75
330,3.617,2905998.25
331,3.628,3033110.5
332,3.639,3129497.75
333,3.650,3204754.5
334,3.661,3245921.75
335,3.672,3320873.5
336,3.683,3291017.25
337,3.694,3291462
