#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_2_10_L-r001.d "
#Point,X(Minutes),Y(Counts)
154,1.691,3426980.75
155,1.702,3480033.75
156,1.713,3515502.25
157,1.724,3556120
158,1.735,3570283.5
159,1.746,3568075.75
160,1.757,3527526.75
161,1.767,3504098.75
162,1.778,3467411.25
163,1.789,3413053
164,1.800,3352877.75
165,1.811,3309062.75
166,1.822,3254066.25
167,1.833,3213257.75
168,1.844,3201000
169,1.855,3208625.25
170,1.866,3203745.75
171,1.877,3209937.5
172,1.888,3198166
173,1.899,3175470
174,1.910,3144662
175,1.921,3119729.25
176,1.932,3082791
177,1.943,3046546.25
178,1.954,3017387.5
179,1.964,2974343
180,1.975,2948936.25
181,1.986,2968153.25
182,1.997,3044922.5
183,2.008,3166234.5
184,2.019,3355435.75
185,2.030,3556539.25
186,2.041,3792908.5
187,2.052,4058730
188,2.063,4347846
189,2.074,4639272.5
190,2.085,4968602.5
191,2.096,5282104.5
192,2.107,5580515.5
193,2.118,5918701
194,2.129,6249503
195,2.140,6566102
196,2.151,6915929.5
197,2.162,7241033
198,2.172,7557749.5
199,2.183,7879212
200,2.194,8170480
201,2.205,8399216
202,2.216,8582772
203,2.227,8720820
204,2.238,8823311
205,2.249,8884313
206,2.260,8920728
207,2.271,8928839
208,2.282,8875368
209,2.293,8819048
210,2.304,8786296
211,2.315,8751051
212,2.326,8749972
213,2.337,8750969
214,2.348,8740152
215,2.359,8701844
216,2.369,8649672
217,2.380,8541929
218,2.391,8394152
219,2.402,8171301
220,2.413,7826220.5
221,2.424,7360104
222,2.435,6873299.5
223,2.446,6388370.5
224,2.457,5973578.5
225,2.468,5668647
226,2.479,5458254.5
227,2.490,5241990
228,2.501,5041099
229,2.512,4838339
230,2.523,4622628
231,2.534,4400974.5
232,2.545,4214067.5
233,2.556,4010815.75
234,2.567,3810673.5
235,2.577,3606513
236,2.588,3419430
237,2.599,3228637.25
238,2.610,3067484
239,2.621,2939704.5
240,2.632,2867236
241,2.643,2795901.25
242,2.654,2745353.75
243,2.665,2699547
244,2.676,2637102
245,2.687,2576855
246,2.698,2538965
247,2.709,2506790.5
248,2.720,2472936.75
249,2.731,2441868
250,2.742,2415839.75
251,2.753,2372247
252,2.764,2338005
253,2.774,2314129
254,2.785,2297187.25
255,2.796,2275187
256,2.807,2271596.25
257,2.818,2277463.25
258,2.829,2287042.25
259,2.840,2298536.25
260,2.851,2312758.5
261,2.862,2321312.25
262,2.873,2325545.75
263,2.884,2318931.75
264,2.895,2308626.5
265,2.906,2283692.25
266,2.917,2268381
267,2.928,2254268
268,2.939,2250258
269,2.950,2252425.5
270,2.961,2267664.75
271,2.971,2281968.5
272,2.982,2300688.75
273,2.993,2329886.5
274,3.004,2355386.75
275,3.015,2383405
276,3.026,2405599.5
277,3.037,2418722
278,3.048,2427578.75
279,3.059,2441269.5
280,3.070,2474779
281,3.081,2585984
282,3.092,2878828
283,3.103,3224946.25
284,3.114,3519664.25
285,3.125,3769292
286,3.136,3939322.75
287,3.147,3961892.5
288,3.158,3973940.5
289,3.169,4025426.25
290,3.179,4026987.75
291,3.190,3997942.25
292,3.201,3917983.25
293,3.212,3826815.75
294,3.223,3712589
295,3.234,3614038
296,3.245,3486833.75
297,3.256,3395721.75
298,3.267,3295518.25
299,3.278,3215200.5
300,3.289,3132766.25
301,3.300,3078461.25
302,3.311,3048052.75
303,3.322,3046557.25
304,3.333,3064093.75
305,3.344,3097475.75
306,3.355,3130699
307,3.366,3138931
308,3.376,3135648.75
309,3.387,3115207.25
310,3.398,3107849.75
311,3.409,3097458.5
312,3.420,3110189
313,3.431,3137639
314,3.442,3168766.5
315,3.453,3203638.25
316,3.464,3239596.5
317,3.475,3248134.75
318,3.486,3267745.25
319,3.497,3271895
320,3.508,3259093.75
321,3.519,3253902.25
322,3.530,3230339
323,3.541,3183329.25
324,3.552,3140791
325,3.563,3094316
326,3.574,3068690.5
327,3.584,3082905.25
328,3.595,3121481.75
329,3.606,3185956.5
330,3.617,3259555.75
331,3.628,3316392.5
332,3.639,3367686.75
333,3.650,3399578.25
334,3.661,3425865.5
335,3.672,3437373.25
336,3.683,3466137.25
337,3.694,3452793.5
