#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_2_10_H-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1323108.75
1,0.016,1315666.125
2,0.027,1306158
3,0.038,1514909.375
4,0.049,1994195.375
5,0.060,2508632.25
6,0.071,2818516.75
7,0.082,2852607
8,0.093,2508108.75
9,0.104,1916154.5
10,0.115,1415012.375
11,0.126,1165834.5
12,0.137,1110116
13,0.147,1129611.75
14,0.158,1162353.625
15,0.169,1190566.25
16,0.180,1207876.125
17,0.191,1213861
18,0.202,1220668
19,0.213,1223034.75
20,0.224,1227519.375
21,0.235,1234232
22,0.246,1249394.75
23,0.257,1259812.75
24,0.268,1281441.25
25,0.279,1299536.75
26,0.290,1313593.375
27,0.301,1323303.25
28,0.312,1336148.75
29,0.323,1334863.375
30,0.334,1315213.25
31,0.345,1230712.625
32,0.355,1049347.625
33,0.366,806946.625
34,0.377,552110.5
35,0.388,340763.03125
36,0.399,240599.09375
37,0.410,281210.21875
38,0.421,432101.03125
39,0.432,638741.1875
40,0.443,863098.625
41,0.454,1059377.75
42,0.465,1194988.125
43,0.476,1260390.75
44,0.487,1284486.125
45,0.498,1282463.375
46,0.509,1271391.875
47,0.520,1270062.5
48,0.531,1263666.75
49,0.542,1261613.375
50,0.552,1256007.25
51,0.563,1256435.25
52,0.574,1249607.875
53,0.585,1257379.5
54,0.596,1255215.5
55,0.607,1257071
56,0.618,1257478.125
57,0.629,1261740.75
58,0.640,1254465.5
59,0.651,1254360.375
60,0.662,1244759.125
61,0.673,1232758.625
62,0.684,1210040.25
63,0.695,1196012.125
64,0.706,1188941.875
65,0.717,1188526.125
66,0.728,1196067
67,0.739,1212261.625
68,0.750,1227016.875
69,0.760,1238756.375
70,0.771,1257556
71,0.782,1269123.625
72,0.793,1275431
73,0.804,1278857.375
74,0.815,1281455.5
75,0.826,1277272.375
76,0.837,1273945.25
77,0.848,1269582.125
78,0.859,1269504.375
79,0.870,1268800.5
80,0.881,1277044.25
81,0.892,1289347.5
82,0.903,1303899.75
83,0.914,1315765.375
84,0.925,1332030.875
85,0.936,1357654.625
86,0.947,1387945.375
87,0.957,1429849.875
88,0.968,1473031.625
89,0.979,1496535.75
90,0.990,1493389.75
91,1.001,1468220.875
92,1.012,1437268
93,1.023,1410338.375
94,1.034,1406027.5
95,1.045,1409531.625
96,1.056,1426377.25
97,1.067,1442448.75
98,1.078,1455144.75
99,1.089,1464023.5
100,1.100,1472036.375
101,1.111,1473576.25
102,1.122,1468216.875
103,1.133,1465948
104,1.144,1471838
105,1.155,1478463.75
106,1.165,1481885.375
107,1.176,1480652.25
108,1.187,1481385.5
109,1.198,1476755.125
110,1.209,1482923.125
111,1.220,1489090.5
112,1.231,1502534.125
113,1.242,1508818.875
114,1.253,1516628.125
115,1.264,1514655.625
116,1.275,1514365.125
117,1.286,1510329.125
118,1.297,1499851
119,1.308,1476392.125
120,1.319,1448008.25
121,1.330,1422804.625
122,1.341,1409531.5
123,1.352,1416355.25
124,1.362,1435536.125
125,1.373,1474909.5
126,1.384,1514483.625
127,1.395,1552030.5
128,1.406,1585409.5
129,1.417,1625256.125
130,1.428,1656038.875
131,1.439,1705858.25
132,1.450,1801828.5
133,1.461,1942244.625
134,1.472,2101094.75
135,1.483,2282495
136,1.494,2454110
137,1.505,2604761.25
138,1.516,2752028.25
139,1.527,2898272.5
140,1.538,3044137.25
141,1.549,3186620.75
142,1.559,3302999
143,1.570,3419403
144,1.581,3521892.75
145,1.592,3612003.5
146,1.603,3669228.5
147,1.614,3703480.5
148,1.625,3666539.75
149,1.636,3609025
150,1.647,3517686.75
151,1.658,3457214
152,1.669,3418148.5
153,1.680,3427613.25
154,1.691,3444752.5
155,1.702,3492320.25
156,1.713,3505433.25
157,1.724,3516744
158,1.735,3497530.25
159,1.746,3466529.75
160,1.757,3411455.5
161,1.767,3384560
162,1.778,3348140.75
163,1.789,3286156
164,1.800,3218801.5
165,1.811,3154208.5
166,1.822,3082201.25
167,1.833,3029131.75
168,1.844,3008606.25
169,1.855,3001879.25
170,1.866,2999741.25
171,1.877,3005358.5
172,1.888,3010248.5
173,1.899,3024346.25
174,1.910,3018194.75
175,1.921,3001386.75
176,1.932,2974443.75
177,1.943,2931172.75
178,1.954,2885069
179,1.964,2861832.5
180,1.975,2868812.25
181,1.986,2922823.25
182,1.997,3029262
183,2.008,3180396.75
184,2.019,3356314.75
185,2.030,3565263.5
186,2.041,3794834.5
187,2.052,4044336.25
188,2.063,4301260
189,2.074,4583639.5
190,2.085,4862496.5
191,2.096,5145873
192,2.107,5430211.5
193,2.118,5729065.5
194,2.129,6034840
195,2.140,6382494.5
196,2.151,6744330
197,2.162,7096535.5
198,2.172,7439660.5
199,2.183,7741436
200,2.194,7996104
201,2.205,8222489
202,2.216,8402024
203,2.227,7798036.5
204,2.238,7781189
205,2.249,7799732.5
206,2.260,7883448
207,2.271,8046661
208,2.282,8745079
209,2.293,8693456
210,2.304,8713883
211,2.315,8741198
212,2.326,8795224
213,2.337,8823200
214,2.348,8781217
215,2.359,8734609
216,2.369,8657853
217,2.380,8530173
218,2.391,8377632.5
219,2.402,8198071.5
220,2.413,7834688
221,2.424,7387594
222,2.435,6857854
223,2.446,6304534
224,2.457,5844069
225,2.468,5562812
226,2.479,5376538.5
227,2.490,5261318.5
228,2.501,5134846.5
229,2.512,4980274.5
230,2.523,4794143.5
231,2.534,4608742
232,2.545,4400521.5
233,2.556,4236206
234,2.567,4017772.5
235,2.577,3812509.5
236,2.588,3612956.5
237,2.599,3435147.75
238,2.610,3280287
239,2.621,3175793.25
240,2.632,3085032.5
241,2.643,3019341.75
242,2.654,2964936.5
243,2.665,2893318.5
244,2.676,2827147.75
245,2.687,2764097.75
