#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_3_15_L-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1224814.75
1,0.016,1231718.625
2,0.027,1240542.875
3,0.038,1463434.875
4,0.049,1952723
5,0.060,2452546.5
6,0.071,2745258.75
7,0.082,2765849.75
8,0.093,2424103.75
9,0.104,1842602.375
10,0.115,1372023.75
11,0.126,1142951
12,0.137,1097603.625
13,0.147,1125516.5
14,0.158,1162387.875
15,0.169,1192045.25
16,0.180,1214449
17,0.191,1227165.375
18,0.202,1240051
19,0.213,1251744.125
20,0.224,1252541.25
21,0.235,1244643.75
22,0.246,1240343.875
23,0.257,1235498.75
24,0.268,1242469.5
25,0.279,1260030.5
26,0.290,1277715
27,0.301,1293424.125
28,0.312,1308409.5
29,0.323,1317111.125
30,0.334,1297734.75
31,0.345,1207787.875
32,0.355,1011053.25
33,0.366,754787.0625
34,0.377,484797.34375
35,0.388,265336.53125
36,0.399,152494.75
37,0.410,165463.1875
38,0.421,264785.125
39,0.432,417318.46875
40,0.443,602803.875
41,0.454,782263.125
42,0.465,934209.1875
43,0.476,1044331.0625
44,0.487,1107618.375
45,0.498,1140414.625
46,0.509,1164254.875
47,0.520,1180202.625
48,0.531,1191741.25
49,0.542,1199418.375
50,0.552,1187867.25
51,0.563,1171707.25
52,0.574,1151541.5
53,0.585,1137343.125
54,0.596,1134355.75
55,0.607,1151582.625
56,0.618,1169768.75
57,0.629,1189602.375
58,0.640,1214006.625
59,0.651,1234519
60,0.662,1247177
61,0.673,1261943.75
62,0.684,1268782.5
63,0.695,1267257.5
64,0.706,1272102.5
65,0.717,1273193.375
66,0.728,1268504.375
67,0.739,1271563.5
68,0.750,1270677
69,0.760,1273841.875
70,0.771,1279766.375
71,0.782,1289332.375
72,0.793,1311450.5
73,0.804,1317691.625
74,0.815,1322032.125
75,0.826,1327412.875
76,0.837,1329448.625
77,0.848,1315037.25
78,0.859,1307695.5
79,0.870,1292259.875
80,0.881,1272165.5
81,0.892,1251624.75
82,0.903,1242370.375
83,0.914,1260742.875
84,0.925,1301982
85,0.936,1360625.875
86,0.947,1433412.75
87,0.957,1500418
88,0.968,1543748.875
89,0.979,1556600.125
90,0.990,1558848.75
91,1.001,1542802.625
92,1.012,1527219
93,1.023,1514327.125
94,1.034,1503422.875
95,1.045,1488882.625
96,1.056,1502777.5
97,1.067,1504011.5
98,1.078,1509716.625
99,1.089,1517842
100,1.100,1529016.75
101,1.111,1517813.375
102,1.122,1521677.875
103,1.133,1525383
104,1.144,1528411.625
105,1.155,1530513.125
106,1.165,1531279.75
107,1.176,1526605.25
108,1.187,1504276.125
109,1.198,1475743.125
110,1.209,1438713.375
111,1.220,1421760.75
112,1.231,1414265.375
113,1.242,1425701.875
114,1.253,1444624.125
115,1.264,1461962.5
116,1.275,1470812.875
117,1.286,1479096.625
118,1.297,1486393.125
119,1.308,1495005.5
120,1.319,1513107.5
121,1.330,1524812.75
122,1.341,1531049.75
123,1.352,1531595
124,1.362,1526965.875
125,1.373,1529098.375
126,1.384,1544818.875
127,1.395,1572052.875
128,1.406,1602962.375
129,1.417,1640885.5
130,1.428,1679539.5
131,1.439,1733715.5
132,1.450,1845671.75
133,1.461,2002917.625
134,1.472,2185887.75
135,1.483,2368276
136,1.494,2544478
137,1.505,2649206.5
138,1.516,2727920.25
139,1.527,2791752
140,1.538,2887627
141,1.549,3001443.75
142,1.559,3172633.25
143,1.570,3344565.25
144,1.581,3506805.75
145,1.592,3622020.5
146,1.603,3676116.5
147,1.614,3697824
148,1.625,3702550.75
149,1.636,3705444.75
150,1.647,3712095.25
151,1.658,3712857.25
152,1.669,3689095.5
153,1.680,3652659.25
154,1.691,3609841.5
155,1.702,3555832.25
156,1.713,3532635.5
157,1.724,3502028.5
158,1.735,3478946.75
159,1.746,3445332
160,1.757,3417114.25
161,1.767,3384880.25
162,1.778,3361229
163,1.789,3327069
164,1.800,3290909
165,1.811,3233678.75
166,1.822,3134243.5
167,1.833,3026107
168,1.844,2924589.75
169,1.855,2849030.25
170,1.866,2797313.5
171,1.877,2809200.75
172,1.888,2826205.75
173,1.899,2863276.75
174,1.910,2908570.75
175,1.921,2960648
176,1.932,3011598
177,1.943,3074862
178,1.954,3134628.5
179,1.964,3187496.75
180,1.975,3238125.75
181,1.986,3289035.5
182,1.997,3356850.25
183,2.008,3450779
184,2.019,3586582.25
185,2.030,3750466.5
186,2.041,3954658.75
187,2.052,4189270
188,2.063,4441674
189,2.074,4729191.5
190,2.085,5040731
191,2.096,5352054
192,2.107,5690563
193,2.118,6045596.5
194,2.129,6380233.5
195,2.140,6690014
196,2.151,6932587.5
197,2.162,7123632.5
198,2.172,7322466
199,2.183,7551623
200,2.194,7819514
201,2.205,8122928
202,2.216,8422956
203,2.227,8662131
204,2.238,8818919
205,2.249,8952865
206,2.260,9013186
207,2.271,9031879
208,2.282,9022467
209,2.293,9010101
210,2.304,8940577
211,2.315,8870583
212,2.326,8770226
213,2.337,8659619
214,2.348,8572668
215,2.359,8488769
216,2.369,8427299
217,2.380,8310664.5
218,2.391,8186089.5
219,2.402,7982333.5
220,2.413,7655683.5
221,2.424,7170331.5
222,2.435,6659616
223,2.446,6124075.5
224,2.457,5660087.5
225,2.468,5357058
226,2.479,5178994
227,2.490,5045066
228,2.501,4918476.5
229,2.512,4803368.5
230,2.523,4665654
231,2.534,4519628.5
232,2.545,4339777.5
233,2.556,4176592.25
234,2.567,3998844
235,2.577,3835468.5
236,2.588,3691740.75
237,2.599,3580318.25
238,2.610,3450013
239,2.621,3332800.25
240,2.632,3234386.5
241,2.643,3125208.5
242,2.654,3029039
243,2.665,2932334
244,2.676,2853689.25
245,2.687,2768042.5
246,2.698,2712743.25
247,2.709,2650137.5
248,2.720,2603161.75
249,2.731,2555219.75
250,2.742,2518299.5
251,2.753,2479254
252,2.764,2437943
253,2.774,2396005.75
254,2.785,2349288.5
255,2.796,2309494
256,2.807,2283871
257,2.818,2285865.5
258,2.829,2280705
259,2.840,2287917.5
260,2.851,2293922.75
261,2.862,2303400.75
262,2.873,2309709
263,2.884,2323537
264,2.895,2322959.75
265,2.906,2327157
266,2.917,2325312.75
267,2.928,2322423.75
268,2.939,2331634.75
269,2.950,2340243.75
270,2.961,2352567
271,2.971,2364998
272,2.982,2388487.25
273,2.993,2391463.25
274,3.004,2398689.25
275,3.015,2404112.25
276,3.026,2404720.75
277,3.037,2417677.25
278,3.048,2444582.25
279,3.059,2478376.5
280,3.070,2543583.75
281,3.081,2723688.75
282,3.092,2982672
283,3.103,3047899.75
284,3.114,2987379.5
285,3.125,2857836.75
286,3.136,2703453.75
287,3.147,2621533.75
288,3.158,2835487.5
289,3.169,3164070.5
290,3.179,3480647.5
291,3.190,3715981.5
292,3.201,3870392.5
293,3.212,3947719.25
294,3.223,3952654.25
295,3.234,3909897
296,3.245,3837379.25
297,3.256,3732181.75
298,3.267,3605021.5
299,3.278,3473594.25
300,3.289,3360795.75
301,3.300,3268050.5
302,3.311,3204862
303,3.322,3184003.5
304,3.333,3181887.5
305,3.344,3186878.75
306,3.355,3180101.75
307,3.366,3162238
308,3.376,3141516.5
309,3.387,3119121.75
310,3.398,3101133
311,3.409,3087254.25
312,3.420,3097223.25
313,3.431,3106444.75
314,3.442,3119276
315,3.453,3130423.25
316,3.464,3151381.75
317,3.475,3148496.75
318,3.486,3148895
319,3.497,3144349
320,3.508,3145693
321,3.519,3133562.5
322,3.530,3091232
323,3.541,2990674.25
324,3.552,2867078.5
325,3.563,2750548.75
326,3.574,2667479.5
327,3.584,2654806.25
328,3.595,2731624.5
329,3.606,2855287
330,3.617,2979588.25
331,3.628,3101759
332,3.639,3194579
333,3.650,3241342.75
334,3.661,3265391.25
335,3.672,3242373.25
336,3.683,3273581.25
337,3.694,3265028.5
