#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_7_35_L-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1271109.625
1,0.016,1285136.625
2,0.027,1291472.625
3,0.038,1505499
4,0.049,1977323.375
5,0.060,2455897.75
6,0.071,2738442
7,0.082,2761751
8,0.093,2422299.25
9,0.104,1864344.5
10,0.115,1414344.625
11,0.126,1195031.25
12,0.137,1149275.875
13,0.147,1184011.5
14,0.158,1229602.25
15,0.169,1265976.125
16,0.180,1289057
17,0.191,1301942.5
18,0.202,1295708.625
19,0.213,1278402.125
20,0.224,1263240.25
21,0.235,1251400.125
22,0.246,1254539
23,0.257,1271832.75
24,0.268,1295037.875
25,0.279,1315403.875
26,0.290,1341817.125
27,0.301,1354569.75
28,0.312,1366873
29,0.323,1371752.375
30,0.334,1351911.5
31,0.345,1220344.125
32,0.355,984936.125
33,0.366,699029.8125
34,0.377,414565.5
35,0.388,179687.65625
36,0.399,68769.828125
37,0.410,64489.64453125
38,0.421,113453.484375
39,0.432,202814.59375
40,0.443,327900.5
41,0.454,469940.125
42,0.465,608044.375
43,0.476,731697
44,0.487,828458.4375
45,0.498,898293.5
46,0.509,952274
47,0.520,990205.9375
48,0.531,1012310.9375
49,0.542,1026474.3125
50,0.552,1032997.25
51,0.563,1043473.125
52,0.574,1062726
53,0.585,1082683.25
54,0.596,1111075.125
55,0.607,1140507.875
56,0.618,1169016.875
57,0.629,1194796.875
58,0.640,1220492.125
59,0.651,1238478.625
60,0.662,1259746.625
61,0.673,1274657.375
62,0.684,1281443.75
63,0.695,1286101.75
64,0.706,1286051.75
65,0.717,1280856.75
66,0.728,1272875.375
67,0.739,1275251.75
68,0.750,1273776.75
69,0.760,1274445.75
70,0.771,1273478.375
71,0.782,1273152.125
72,0.793,1266385.25
73,0.804,1263849.5
74,0.815,1258350.625
75,0.826,1259011.625
76,0.837,1249997.125
77,0.848,1234007.5
78,0.859,1215775
79,0.870,1206912.25
80,0.881,1201102.375
81,0.892,1205654.125
82,0.903,1223848.875
83,0.914,1256443.5
84,0.925,1297700.375
85,0.936,1360494.625
86,0.947,1445250.875
87,0.957,1518534.5
88,0.968,1574604.625
89,0.979,1603774
90,0.990,1595185.25
91,1.001,1561952.75
92,1.012,1528155
93,1.023,1494016.375
94,1.034,1469762.875
95,1.045,1462196.375
96,1.056,1463459
97,1.067,1478716.625
98,1.078,1495104.875
99,1.089,1514468.625
100,1.100,1536269.5
101,1.111,1544754.625
102,1.122,1536174.625
103,1.133,1536224
104,1.144,1530289.125
105,1.155,1509850
