#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B08-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1178480.625
1,0.016,1176438.75
2,0.027,1199015.625
3,0.038,1443460.125
4,0.049,1931050.5
5,0.060,2424431.75
6,0.071,2709819.75
7,0.082,2725906
8,0.093,2366258.5
9,0.104,1805956.75
10,0.115,1352687.125
11,0.126,1137156.5
12,0.137,1090370.375
13,0.147,1117973.625
14,0.158,1163047.125
15,0.169,1203062
16,0.180,1225170.375
17,0.191,1244547.25
18,0.202,1247121.25
19,0.213,1247131.875
20,0.224,1244848.75
21,0.235,1245350.125
22,0.246,1254430
23,0.257,1261737
24,0.268,1257574.5
25,0.279,1249825.5
26,0.290,1242520
27,0.301,1230400.375
28,0.312,1235673.875
29,0.323,1243817.5
30,0.334,1230870.5
31,0.345,1117056.125
32,0.355,904505.75
33,0.366,641614.75
34,0.377,380148.46875
35,0.388,171093.6875
36,0.399,80818.546875
37,0.410,85814.0625
38,0.421,143932.15625
39,0.432,240350.03125
40,0.443,368188.03125
41,0.454,503920
42,0.465,640349.8125
43,0.476,757530.3125
44,0.487,854034.5625
45,0.498,919429.75
46,0.509,975013.8125
47,0.520,1017106.5
48,0.531,1050972.125
49,0.542,1075249.375
50,0.552,1103718
51,0.563,1122075
52,0.574,1129602.375
53,0.585,1129311.5
54,0.596,1124072.75
55,0.607,1119332.75
56,0.618,1121360.125
57,0.629,1134226.125
58,0.640,1160680.375
59,0.651,1192502.125
60,0.662,1230750.5
61,0.673,1262376.875
62,0.684,1294148.125
63,0.695,1312606.125
64,0.706,1324930.5
65,0.717,1327430.625
66,0.728,1332262.5
67,0.739,1322084.25
68,0.750,1313139
69,0.760,1299479.125
70,0.771,1290422.125
71,0.782,1283417.75
72,0.793,1283441.25
73,0.804,1283279.75
74,0.815,1282664.125
75,0.826,1279578.375
76,0.837,1279560.25
77,0.848,1277926.125
78,0.859,1275646.375
79,0.870,1281618.625
80,0.881,1279857.375
81,0.892,1277576.125
82,0.903,1268211
83,0.914,1261292.75
84,0.925,1247411.625
85,0.936,1260950.375
86,0.947,1295869.5
87,0.957,1368297.75
88,0.968,1448729.875
89,0.979,1534405.875
90,0.990,1578300.25
91,1.001,1597028.375
92,1.012,1577600.625
93,1.023,1546669.125
94,1.034,1506501.75
95,1.045,1485272.625
96,1.056,1466871.625
97,1.067,1454798
98,1.078,1450076.875
99,1.089,1452956.375
100,1.100,1456291
101,1.111,1460516
102,1.122,1467400
103,1.133,1470840.375
104,1.144,1477693.375
105,1.155,1484792.375
106,1.165,1490548
107,1.176,1499074.625
108,1.187,1502451.5
109,1.198,1496285.25
110,1.209,1485236.875
111,1.220,1467227.125
112,1.231,1442932.75
113,1.242,1419587.75
114,1.253,1404394.375
115,1.264,1401082.625
116,1.275,1404388.875
117,1.286,1415608.125
118,1.297,1431051.125
119,1.308,1451640.625
120,1.319,1470300
121,1.330,1490520.375
122,1.341,1503976.125
123,1.352,1514135.125
124,1.362,1519448.875
125,1.373,1529333.5
126,1.384,1539852.75
127,1.395,1553235
128,1.406,1566010.25
129,1.417,1586716.625
130,1.428,1619739.375
131,1.439,1695725.75
132,1.450,1838087.75
133,1.461,2040734.375
134,1.472,2248420
135,1.483,2458944.5
136,1.494,2616244.75
137,1.505,2692509
138,1.516,2714542
139,1.527,2726369.25
140,1.538,2751046.25
141,1.549,2862446
142,1.560,3129842.25
143,1.570,3494789.25
144,1.581,3912627.25
145,1.592,4249461
146,1.603,4429391.5
147,1.614,4406350
148,1.625,4260364
149,1.636,4069536.25
150,1.647,3904203.75
151,1.658,3783747.5
152,1.669,3700646
153,1.680,3646978.25
154,1.691,3595654.75
155,1.702,3558626.25
156,1.713,3507904.25
157,1.724,3460770.75
158,1.735,3426860
159,1.746,3400425
160,1.757,3402907.75
161,1.767,3421275.75
162,1.778,3423614
163,1.789,3391153
164,1.800,3326428.5
165,1.811,3260065.5
166,1.822,3197437.25
167,1.833,3151152.5
168,1.844,3108168.25
169,1.855,3062201.25
170,1.866,2976073.25
171,1.877,2896514.75
172,1.888,2822226.75
173,1.899,2791160.5
174,1.910,2793072.25
175,1.921,2848012
176,1.932,2913092
177,1.943,2978149.25
178,1.954,3040672
179,1.964,3115559
180,1.975,3174549
181,1.986,3260815
182,1.997,3362561
183,2.008,3484837.25
184,2.019,3622103.5
185,2.030,3791708.5
186,2.041,3957138.25
187,2.052,4154168.25
188,2.063,4357646.5
189,2.074,4617202
190,2.085,4888584.5
191,2.096,5206848.5
192,2.107,5519686
193,2.118,5870000.5
194,2.129,6176803
195,2.140,6481153
196,2.151,6736368
197,2.162,6870147.5
198,2.172,6816718
199,2.183,6710421
200,2.194,6573850
201,2.205,6581857.5
202,2.216,6798993
203,2.227,7202787
204,2.238,7647656
205,2.249,8094859
206,2.260,8419390
207,2.271,8614964
208,2.282,8722112
209,2.293,8769748
210,2.304,8745657
211,2.315,8715638
212,2.326,8672307
213,2.337,8590521
214,2.348,8514475
215,2.359,8411311
216,2.369,8285149.5
217,2.380,8216635.5
218,2.391,8145956
219,2.402,8032062.5
220,2.413,7862695
221,2.424,7604519
222,2.435,7246661
223,2.446,6900627.5
224,2.457,6567535
225,2.468,6303077
226,2.479,6057025.5
227,2.490,5827381.5
228,2.501,5537209.5
229,2.512,5237269
230,2.523,4951964.5
231,2.534,4712272
232,2.545,4523049
233,2.556,4361349.5
234,2.567,4216517.5
235,2.577,4065005.75
236,2.588,3914753.5
237,2.599,3765761
238,2.610,3665775.25
239,2.621,3564269.25
240,2.632,3473677
241,2.643,3397262.25
242,2.654,3332309.75
243,2.665,3251557.25
244,2.676,3192271
245,2.687,3124961.75
246,2.698,3038590.25
247,2.709,2956059
248,2.720,2877056.25
249,2.731,2794976
250,2.742,2719437.75
251,2.753,2661780.25
252,2.764,2602057.5
253,2.774,2557566.25
254,2.785,2515387.75
255,2.796,2496413.25
256,2.807,2477173.75
257,2.818,2459766
