#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B05-r002.d "
#Point,X(Minutes),Y(Counts)
215,2.359,8562147
216,2.369,8470922
217,2.380,8384751.5
218,2.391,8264785
219,2.402,8049098
220,2.413,7732812
221,2.424,7290793
222,2.435,6782665.5
223,2.446,6331742.5
224,2.457,5969326.5
225,2.468,5716732
226,2.479,5564291.5
227,2.490,5421300
228,2.501,5227292.5
229,2.512,5031844
230,2.523,4838991
231,2.534,4659645.5
232,2.545,4495079.5
233,2.556,4358024.5
234,2.567,4198587
235,2.577,4027577.5
236,2.588,3868781.75
237,2.599,3723311.25
238,2.610,3588075.5
239,2.621,3490022.75
240,2.632,3425011.75
241,2.643,3351366.25
242,2.654,3294699.5
243,2.665,3243059.5
244,2.676,3171427.5
245,2.687,3096272.5
246,2.698,3017611.5
247,2.709,2929187.5
248,2.720,2824898.5
249,2.731,2732090.5
250,2.742,2647884.75
251,2.753,2569852.75
252,2.764,2511310.5
253,2.774,2476759.75
254,2.785,2457846.5
255,2.796,2449318.25
256,2.807,2453582.25
257,2.818,2456698
258,2.829,2470600.75
259,2.840,2496873.5
260,2.851,2526086
261,2.862,2563431.25
262,2.873,2590967.5
263,2.884,2609819
264,2.895,2608704.75
265,2.906,2600638.25
266,2.917,2610114.25
267,2.928,2614139.5
268,2.939,2621600.25
269,2.950,2636833.75
270,2.961,2667656.75
271,2.971,2686792.75
272,2.982,2710162.75
273,2.993,2722150.5
274,3.004,2735179.75
275,3.015,2757886.25
276,3.026,2796331.75
277,3.037,2854800.5
278,3.048,2921549.75
279,3.059,2990992.25
280,3.070,3052856
281,3.081,3168188
282,3.092,3282540
283,3.103,3200936.75
284,3.114,2974667.75
285,3.125,2700175.5
286,3.136,2427011.25
287,3.147,2272569.75
288,3.158,2391643
289,3.169,2638600.25
290,3.179,2913369.75
291,3.190,3168690.25
292,3.201,3378950.25
293,3.212,3549841.5
294,3.223,3660178.25
295,3.234,3708578.25
296,3.245,3709831
297,3.256,3682953.5
298,3.267,3631482.5
299,3.278,3591991
300,3.289,3550892.5
301,3.300,3503844
302,3.311,3458060.75
303,3.322,3391839.5
304,3.333,3328693.25
305,3.344,3269874.75
306,3.355,3207542.75
307,3.366,3124408.75
308,3.376,3053032.5
309,3.387,2980607
310,3.398,2937376.75
311,3.409,2917585.75
312,3.420,2931799.5
313,3.431,2951990.25
314,3.442,2974327.25
315,3.453,2988377.25
316,3.464,3013407.25
317,3.475,3022316.75
318,3.486,3026446.5
319,3.497,3030262.25
320,3.508,3020848.25
321,3.519,3010732.25
322,3.530,3002303
323,3.541,2983804
324,3.552,2945933
325,3.563,2921013.25
326,3.574,2896674.25
327,3.584,2893288
328,3.595,2915877.25
329,3.606,2951095.25
330,3.617,2984644.25
331,3.628,3015863
332,3.639,3040235
333,3.650,3052742.5
334,3.661,3060080
335,3.672,3079626.75
336,3.683,3034999
337,3.694,3047753.75
