#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_L-r005.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1340634.375
1,0.016,1356864.25
2,0.027,1368158.125
3,0.038,1585930.375
4,0.049,2076660.5
5,0.060,2583034.5
6,0.071,2873783.25
7,0.082,2872988.75
8,0.093,2514762
9,0.104,1913647
10,0.115,1422334
11,0.126,1192559.625
12,0.137,1163084.875
13,0.147,1205913.625
14,0.158,1256825.5
15,0.169,1299310.375
16,0.180,1318827.25
17,0.191,1331231.75
18,0.202,1335986.875
19,0.213,1339885.125
20,0.224,1341070.375
21,0.235,1341326.625
22,0.246,1343632.875
23,0.257,1353675
24,0.268,1360815.625
25,0.279,1375774.375
26,0.290,1390761.25
27,0.301,1391910.125
28,0.312,1393136.75
29,0.323,1403168.625
30,0.334,1396554
31,0.345,1339186.75
32,0.355,1190343.625
33,0.366,960998.9375
34,0.377,702650
35,0.388,491300.125
36,0.399,407764.28125
37,0.410,501129.6875
38,0.421,734588.875
39,0.432,1029816
40,0.443,1309969.5
41,0.454,1500613.5
42,0.465,1584137.875
43,0.476,1577732.25
44,0.487,1523949.875
45,0.498,1458433.375
46,0.509,1415592.25
47,0.520,1392142.375
48,0.531,1374156.625
49,0.542,1359374.5
50,0.552,1344560.25
51,0.563,1329557.75
52,0.574,1306997
53,0.585,1294930.125
54,0.596,1287197.375
55,0.607,1282748.625
56,0.618,1285028.25
57,0.629,1289535.875
58,0.640,1290657.875
59,0.651,1294501.375
60,0.662,1299541
61,0.673,1300458.125
62,0.684,1311003.625
63,0.695,1309984.375
64,0.706,1310131.875
65,0.717,1299029.25
66,0.728,1285503.75
67,0.739,1272392.375
68,0.750,1276024.375
69,0.760,1284910.375
70,0.771,1299557.5
71,0.782,1318207.5
72,0.793,1329301.125
73,0.804,1337530.5
74,0.815,1347172.875
75,0.826,1356451.25
76,0.837,1365951.125
77,0.848,1373689.375
78,0.859,1376067.125
79,0.870,1373731.875
80,0.881,1370773
81,0.892,1362832.25
82,0.903,1357921.75
83,0.914,1365820.75
84,0.925,1383556.75
85,0.936,1416294.125
86,0.947,1463868.25
87,0.957,1513665.75
88,0.968,1557938.5
89,0.979,1593382
90,0.990,1618519.625
91,1.001,1629386.25
92,1.012,1640074.25
93,1.023,1627558.25
94,1.034,1599609.875
95,1.045,1567918.5
96,1.056,1535948.25
97,1.067,1513563.25
98,1.078,1518463.75
99,1.089,1535999.625
100,1.100,1557163.25
101,1.111,1576964.25
102,1.122,1590004.625
103,1.133,1593063.125
104,1.144,1596243.75
105,1.155,1595511.125
106,1.165,1596306
107,1.176,1598225.375
108,1.187,1595822
109,1.198,1587425.875
110,1.209,1577261.5
111,1.220,1571325.75
112,1.231,1566960.25
113,1.242,1569185.75
114,1.253,1572327.625
115,1.264,1581602
116,1.275,1577388.875
117,1.286,1578512.25
118,1.297,1579279
119,1.308,1580116.25
120,1.319,1575808.625
121,1.330,1573323.625
122,1.341,1564915.125
123,1.352,1553559
124,1.362,1536125.875
125,1.373,1525377.375
126,1.384,1545399.125
127,1.395,1567068.75
128,1.406,1610267.625
129,1.417,1664452.125
130,1.428,1719317.375
131,1.439,1783543.375
132,1.450,1911591.625
133,1.461,2088682.375
134,1.472,2302536.75
135,1.483,2543162
136,1.494,2771031.5
137,1.505,2967373.75
138,1.516,3123293
139,1.527,3277562.75
140,1.538,3425082.75
141,1.549,3556582
142,1.559,3684151.25
143,1.570,3801857.5
144,1.581,3881181
145,1.592,3936931.5
146,1.603,3970293
147,1.614,3979063
148,1.625,3986103
149,1.636,3967083.5
150,1.647,3933213
151,1.658,3864923.25
