#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B02-r001.d "
#Point,X(Minutes),Y(Counts)
147,1.614,3914180.75
148,1.625,3798951.25
149,1.636,3720105.5
150,1.647,3713260
151,1.658,3717801.25
152,1.669,3728501
153,1.680,3705868
154,1.691,3709553
155,1.702,3683247
156,1.713,3671153.5
157,1.724,3641685.75
158,1.735,3605440.5
159,1.746,3518688
160,1.757,3427343
161,1.767,3318849.5
162,1.778,3208295
163,1.789,3125501.25
164,1.800,3087989.75
165,1.811,3058402.75
166,1.822,3055657.75
167,1.833,3072163.75
168,1.844,3103211.75
169,1.855,3109114.5
170,1.866,3106362.75
171,1.877,3090641.25
172,1.888,3053642.5
173,1.899,2979822.5
174,1.910,2945408.5
175,1.921,2917384
176,1.932,2887918.5
177,1.943,2883620
178,1.954,2908142.25
179,1.964,2948237
180,1.975,3032776.25
181,1.986,3123744
182,1.997,3247170.75
183,2.008,3383361.5
184,2.019,3547280.25
185,2.030,3711953
186,2.041,3896620.75
187,2.052,4078567.25
188,2.063,4263371
189,2.074,4416077.5
190,2.085,4585120.5
191,2.096,4775726.5
192,2.107,4993452
193,2.118,5292548
194,2.129,5669405
195,2.140,6061690
196,2.151,6438638
197,2.162,6743548
198,2.172,6936703
199,2.183,7091116.5
200,2.194,7244316
201,2.205,7477875.5
202,2.216,7771544
203,2.227,8084620
204,2.238,8353708
205,2.249,8562421
206,2.260,8651546
207,2.271,8715143
208,2.282,8757486
209,2.293,8792442
210,2.304,8784045
211,2.315,8782411
212,2.326,8738855
213,2.337,8666989
214,2.348,8546193
215,2.359,8470018
216,2.369,8347764.5
217,2.380,8187979.5
218,2.391,7999598.5
219,2.402,7814683
220,2.413,7540393
221,2.424,7246423
222,2.435,6920096
223,2.446,6603689
224,2.457,6282160
225,2.468,6062723
226,2.479,5842427.5
227,2.490,5641144
228,2.501,5410702.5
229,2.512,5178782
230,2.523,4906744.5
231,2.534,4675958
232,2.545,4472722
233,2.556,4274895
234,2.567,4085315.25
235,2.577,3910349.5
236,2.588,3768533
237,2.599,3640480
238,2.610,3527753.25
239,2.621,3435052.75
240,2.632,3351402.5
241,2.643,3281147
242,2.654,3225382.75
243,2.665,3166859
244,2.676,3107044
245,2.687,3042591
246,2.698,2953208
247,2.709,2850155.5
248,2.720,2762661.25
249,2.731,2681837.75
250,2.742,2608596
251,2.753,2548555.75
252,2.764,2504504.25
253,2.774,2474543
254,2.785,2454855.25
255,2.796,2454290
256,2.807,2454024.25
257,2.818,2463164.25
258,2.829,2456421.5
259,2.840,2463434.5
260,2.851,2477863.75
261,2.862,2510356
262,2.873,2531509.25
263,2.884,2564956.25
264,2.895,2578259.5
265,2.906,2586745
266,2.917,2594725.5
267,2.928,2600991.75
268,2.939,2620303.75
269,2.950,2661401.75
270,2.961,2695420.25
271,2.971,2719715.5
272,2.982,2761712.25
273,2.993,2776086
274,3.004,2779047.25
275,3.015,2800477.75
276,3.026,2838838
277,3.037,2889510
278,3.048,2970894
279,3.059,3067742
280,3.070,3214968.75
281,3.081,3404873.75
282,3.092,3359039.5
283,3.103,3030982
284,3.114,2553881.75
285,3.125,2002417.375
286,3.136,1499256.25
287,3.147,1331231.875
288,3.158,1450469.75
289,3.169,1683233.125
290,3.179,1970169.75
291,3.190,2276423.75
292,3.201,2600312.25
293,3.212,2911963
294,3.223,3206427.75
295,3.234,3452691.5
296,3.245,3643744.25
297,3.256,3764100
298,3.267,3823875.5
299,3.278,3842326
300,3.289,3816197
301,3.300,3761270.75
302,3.311,3674617.5
303,3.322,3574914.75
304,3.333,3450341.25
305,3.344,3343164
306,3.355,3231220.75
307,3.366,3135161.75
308,3.376,3046752.75
309,3.387,2981312.25
310,3.398,2936360
311,3.409,2928585.25
312,3.420,2946664
313,3.431,2977935.5
314,3.442,3004290.25
315,3.453,3029492.75
316,3.464,3045378.5
317,3.475,3052839
318,3.486,3053152.75
319,3.497,3054661.25
320,3.508,3045261.75
321,3.519,3030980.75
322,3.530,3019020
323,3.541,3013546.25
324,3.552,2990982.5
325,3.563,2979966.5
326,3.574,2977144.25
327,3.584,2988301.25
328,3.595,3008369.5
329,3.606,3054846
330,3.617,3076692
331,3.628,3102223.5
332,3.639,3105469
333,3.650,3102822.5
334,3.661,3091223.25
335,3.672,3062974
336,3.683,3096047.25
337,3.694,3050341.75
