#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_2_10_H-r001.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1218848.625
1,0.016,1248002.625
2,0.027,1250232
3,0.038,1490557.375
4,0.049,2005538.875
5,0.060,2531899.75
6,0.071,2853587.5
7,0.082,2876224.25
8,0.093,2500826.5
9,0.104,1887055
10,0.115,1375221.5
11,0.126,1111116.125
12,0.137,1047337.375
13,0.147,1069327.875
14,0.158,1114278
15,0.169,1159206.625
16,0.180,1197646.125
17,0.191,1225103.75
18,0.202,1245948.75
19,0.213,1258735.5
20,0.224,1270482.75
21,0.235,1277927.75
22,0.246,1281723.875
23,0.257,1283228
24,0.268,1283784
25,0.279,1283943.125
26,0.290,1284412.125
27,0.301,1296645.625
28,0.312,1307267
29,0.323,1319146.625
30,0.334,1314206.25
31,0.345,1239310.75
32,0.355,1060776.75
33,0.366,818796.625
34,0.377,558904.1875
35,0.388,344339.0625
36,0.399,247328.53125
37,0.410,289880.15625
38,0.421,430760.5625
39,0.432,623638.4375
40,0.443,819936.3125
41,0.454,989587.1875
42,0.465,1106690.75
43,0.476,1175239.625
44,0.487,1202679.375
45,0.498,1218679.125
46,0.509,1228364.5
47,0.520,1238898.125
48,0.531,1242160
49,0.542,1243241.75
50,0.552,1240872.375
51,0.563,1234799.875
52,0.574,1224327.125
53,0.585,1218355.625
54,0.596,1214712.375
55,0.607,1214902.75
56,0.618,1218798.125
57,0.629,1231753
58,0.640,1237897.625
59,0.651,1244208.75
60,0.662,1242697.625
61,0.673,1246730.5
62,0.684,1247200.125
63,0.695,1252025
64,0.706,1256567.25
65,0.717,1254766.625
66,0.728,1244419.625
67,0.739,1228383.25
68,0.750,1206737.875
69,0.760,1190664.375
70,0.771,1188225.375
71,0.782,1188859.875
72,0.793,1197986.625
73,0.804,1211663.75
74,0.815,1226084.875
75,0.826,1235737.5
76,0.837,1248717.125
77,0.848,1259996.75
78,0.859,1266643.5
79,0.870,1271694.75
80,0.881,1272486.625
81,0.892,1267801
82,0.903,1265527.25
83,0.914,1269287.625
84,0.925,1272795
85,0.936,1290401
86,0.947,1325146.625
87,0.957,1375729.75
88,0.968,1427987
89,0.979,1487850.125
90,0.990,1530752.875
91,1.001,1556673.375
92,1.012,1560667
93,1.023,1560640
94,1.034,1546375.25
95,1.045,1528341.375
96,1.056,1500541.125
97,1.067,1478670.375
98,1.078,1459641.5
99,1.089,1450270.5
100,1.100,1458426
