#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B01-r001.d "
#Point,X(Minutes),Y(Counts)
96,1.056,1469687.25
97,1.067,1469331.5
98,1.078,1481300.875
99,1.089,1492497.875
100,1.100,1508536.75
101,1.111,1520860.25
102,1.122,1526150.25
103,1.133,1531732.625
104,1.144,1535144
105,1.155,1533546
106,1.165,1525337.875
107,1.176,1511246.5
108,1.187,1479388.25
109,1.198,1452967.25
110,1.209,1435979
111,1.220,1432028.25
112,1.231,1437045
113,1.242,1456389.125
114,1.253,1476277.25
115,1.264,1491623.125
116,1.275,1501305.75
117,1.286,1507315.25
118,1.297,1512554.125
119,1.308,1514805.75
120,1.319,1522643.5
121,1.330,1525956.125
122,1.341,1527390.625
123,1.352,1523259.75
124,1.362,1522524.375
125,1.373,1525949.5
126,1.384,1547878.5
127,1.395,1573575.75
128,1.406,1604966.5
129,1.417,1630202.375
130,1.428,1666432.125
131,1.439,1715555.625
132,1.450,1811472
133,1.461,1948541.25
134,1.472,2116382.5
135,1.483,2284095.25
136,1.494,2408897
137,1.505,2493261.25
138,1.516,2549017.25
139,1.527,2613724.75
140,1.538,2715974
141,1.549,2934909.75
142,1.559,3239871.5
143,1.570,3563101.25
144,1.581,3813047.75
145,1.592,3950124
146,1.603,3947833.25
147,1.614,3857164.75
148,1.625,3758697.25
149,1.636,3701881.5
150,1.647,3666860
151,1.658,3652978.75
152,1.669,3621542.75
153,1.680,3602200.5
154,1.691,3604968.25
155,1.702,3603329
156,1.713,3574936
157,1.724,3574116.75
158,1.735,3531604
159,1.746,3490247.25
160,1.757,3455835.5
161,1.767,3421447
162,1.778,3356811
163,1.789,3306122.5
164,1.800,3198998.25
165,1.811,3088171
166,1.822,2974219.75
167,1.833,2882454.5
168,1.844,2814604
169,1.855,2796069
170,1.866,2806086.25
171,1.877,2826512.25
172,1.888,2855525.25
173,1.899,2887392.75
174,1.910,2916822
175,1.921,2927048
176,1.932,2943280.25
177,1.943,2942396.25
178,1.954,2933351
179,1.964,2947646.25
180,1.975,2993420.25
181,1.986,3064723.75
182,1.997,3184422
183,2.008,3340388
184,2.019,3518614
185,2.030,3726866.75
186,2.041,3957157.75
187,2.052,4194927.5
188,2.063,4442133
189,2.074,4723047
190,2.085,4978769.5
191,2.096,5255236
192,2.107,5524851
193,2.118,5789303
194,2.129,6013024.5
195,2.140,6242513.5
196,2.151,6412635.5
197,2.162,6490199
198,2.172,6525137
199,2.183,6547631
200,2.194,6649472.5
201,2.205,6884320
202,2.216,7269512
203,2.227,7685232.5
204,2.238,8084411.5
205,2.249,8366154
206,2.260,8514769
207,2.271,8617633
208,2.282,8636564
209,2.293,8640616
210,2.304,8626155
211,2.315,8616675
212,2.326,8553570
213,2.337,8514753
214,2.348,8462779
215,2.359,8404462
216,2.369,8304757.5
217,2.380,8198891.5
218,2.391,8068530
219,2.402,7864200
220,2.413,7565810
221,2.424,7213293.5
222,2.435,6781570.5
223,2.446,6333741
224,2.457,5905013.5
225,2.468,5558337
226,2.479,5244742.5
227,2.490,4982199
228,2.501,4725624.5
229,2.512,4526622
230,2.523,4377199.5
231,2.534,4256759.5
232,2.545,4165009
233,2.556,4088169
234,2.567,3977898
235,2.577,3847031.75
236,2.588,3738854
237,2.599,3629888.5
238,2.610,3532469
239,2.621,3449813.75
240,2.632,3364129.5
241,2.643,3267356.5
242,2.654,3176935.25
243,2.665,3099521.5
244,2.676,3029445.25
245,2.687,2962071.25
246,2.698,2898658.5
247,2.709,2839365.25
248,2.720,2769771.75
249,2.731,2703468
250,2.742,2629654.25
251,2.753,2548476
252,2.764,2468034.5
253,2.774,2410194.75
254,2.785,2374935
255,2.796,2374775.75
256,2.807,2390407.5
257,2.818,2413864.75
258,2.829,2447253.5
259,2.840,2481180.25
260,2.851,2515458
261,2.862,2545822
262,2.873,2579325
263,2.884,2594016.75
264,2.895,2596103.25
265,2.906,2598694.5
266,2.917,2598443
267,2.928,2592631
268,2.939,2613054.5
269,2.950,2648140.75
270,2.961,2694162
271,2.971,2750513.5
272,2.982,2805465.75
273,2.993,2830263.5
274,3.004,2855036.75
275,3.015,2884949.25
276,3.026,2943074.75
277,3.037,3025480.5
278,3.048,3134839.5
279,3.059,3247358.75
280,3.070,3396106.75
281,3.081,3511308.5
282,3.092,3261963.75
283,3.103,2757057.25
284,3.114,2131714
285,3.125,1470682.375
286,3.136,936514.25
287,3.147,832483.1875
288,3.158,937027.5
289,3.169,1129998.625
290,3.179,1372355.625
291,3.190,1659656.375
292,3.201,1973566
293,3.212,2314399
294,3.223,2657802.5
295,3.234,2981429
296,3.245,3255304
297,3.256,3445664.5
298,3.267,3550894.25
299,3.278,3574065.25
300,3.289,3533261
301,3.300,3457358
302,3.311,3378374.25
303,3.322,3295776.5
304,3.333,3224714.25
305,3.344,3165231.5
306,3.355,3113689.5
307,3.366,3070206
308,3.376,3035810.25
309,3.387,2990848.75
310,3.398,2961014
311,3.409,2931967.5
312,3.420,2915196
313,3.431,2903012.25
314,3.442,2915595
315,3.453,2920228.75
316,3.464,2934477.75
317,3.475,2951626.75
318,3.486,2970376.25
319,3.497,2978359
320,3.508,2993197.75
321,3.519,2997904.25
322,3.530,2993589
323,3.541,2971935
324,3.552,2947837
325,3.563,2917693.75
326,3.574,2904573
327,3.584,2910016.5
328,3.595,2941191.5
329,3.606,2973784.75
330,3.617,3001166.5
331,3.628,3038495
332,3.639,3055894.25
333,3.650,3069898.75
334,3.661,3080943.5
335,3.672,3088394.25
336,3.683,3085188
337,3.694,3049882.25
