#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_7_35_H-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1226630.125
1,0.016,1250880.875
2,0.027,1246662.75
3,0.038,1486717.875
4,0.049,1997162.75
5,0.060,2504457.5
6,0.071,2785747.75
7,0.082,2788843.5
8,0.093,2410454.25
9,0.104,1801735.5
10,0.115,1323771
11,0.126,1104634.5
12,0.137,1069231.875
13,0.147,1100724.125
14,0.158,1143031.625
15,0.169,1176441.625
16,0.180,1196334.625
17,0.191,1201647.25
18,0.202,1201534.125
19,0.213,1206887.625
20,0.224,1210119.5
21,0.235,1219706.125
22,0.246,1239737
23,0.257,1264502.5
24,0.268,1277309.125
25,0.279,1287630.375
26,0.290,1290808.625
27,0.301,1289497.375
28,0.312,1293985.5
29,0.323,1298699.5
30,0.334,1279428.125
31,0.345,1163828.125
32,0.355,940425.125
33,0.366,664593.4375
34,0.377,393563.4375
35,0.388,170531.890625
36,0.399,64509.04296875
37,0.410,60070.5625
38,0.421,102255.5078125
39,0.432,182352.65625
40,0.443,294894.28125
41,0.454,427531.9375
42,0.465,561385.375
43,0.476,682252.6875
44,0.487,785400.1875
45,0.498,865392.6875
46,0.509,925356.375
47,0.520,971597.5
48,0.531,1006459.75
49,0.542,1024438.625
50,0.552,1041107.4375
51,0.563,1058897.25
52,0.574,1077507.625
53,0.585,1089666.125
54,0.596,1104998.75
55,0.607,1120079
56,0.618,1136420.5
57,0.629,1150794
58,0.640,1174648.625
59,0.651,1192829.875
60,0.662,1203007.25
61,0.673,1207350.75
62,0.684,1205717
63,0.695,1200427.75
64,0.706,1193387
65,0.717,1191693.25
66,0.728,1198192.375
67,0.739,1210546.375
68,0.750,1223782.75
69,0.760,1231609.125
70,0.771,1240118.25
71,0.782,1242581.875
72,0.793,1241183.625
73,0.804,1242315
74,0.815,1246473.125
75,0.826,1244462.375
76,0.837,1240371.5
77,0.848,1241179.875
78,0.859,1235599.5
79,0.870,1239668.625
80,0.881,1241754.375
81,0.892,1248288.625
82,0.903,1269159
83,0.914,1309896.5
84,0.925,1367330.875
85,0.936,1445224.75
86,0.947,1510838.875
87,0.957,1549430.875
88,0.968,1559998.875
89,0.979,1541566.625
90,0.990,1498600
91,1.001,1458692.75
92,1.012,1430470.125
93,1.023,1410325.25
94,1.034,1402702.875
95,1.045,1415991.25
96,1.056,1431078.625
97,1.067,1445208.375
98,1.078,1466516.375
99,1.089,1482426.625
100,1.100,1493417.125
101,1.111,1498518.125
102,1.122,1497252.875
103,1.133,1488709.75
104,1.144,1478881.25
105,1.155,1464858.375
106,1.165,1458145.5
107,1.176,1452716.625
108,1.187,1453178
109,1.198,1461968.75
110,1.209,1474655.125
111,1.220,1479647.75
112,1.231,1485941.125
113,1.242,1486182.625
114,1.253,1476322.625
115,1.264,1465436.625
116,1.275,1473318.5
117,1.286,1473190
118,1.297,1471604.625
119,1.308,1469625.375
120,1.319,1453538.5
121,1.330,1427522.125
122,1.341,1409199.125
123,1.352,1401338.125
124,1.362,1416461.25
125,1.373,1441288.875
126,1.384,1477789.875
127,1.395,1516386
128,1.406,1562284.875
129,1.417,1596839.625
130,1.428,1635896.375
131,1.439,1689335.375
132,1.450,1793683.375
133,1.461,1932579.375
134,1.472,2108067.25
135,1.483,2286335.75
136,1.494,2450602
137,1.505,2595140.25
138,1.516,2706427.5
139,1.527,2811100
