#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_8_40_H-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1157598.75
1,0.016,1175815.75
2,0.027,1196243.25
3,0.038,1406797.25
4,0.049,1897812.25
5,0.060,2422016.5
6,0.071,2735717
7,0.082,2775277
8,0.093,2453856.25
9,0.104,1886436
10,0.115,1403590.5
11,0.126,1171846.25
12,0.137,1123767
13,0.147,1144128.375
14,0.158,1180202.625
15,0.169,1206047.875
16,0.180,1221713
17,0.191,1226479.5
18,0.202,1236253.5
19,0.213,1238840
20,0.224,1247241.125
21,0.235,1253650.375
22,0.246,1262961.25
23,0.257,1276065.25
24,0.268,1286950.75
25,0.279,1292546.75
26,0.290,1294834.125
27,0.301,1285717.875
28,0.312,1268201.875
29,0.323,1248627.5
30,0.334,1213332.25
31,0.345,1088671.625
32,0.355,876497.1875
33,0.366,621064.0625
34,0.377,367490.0625
35,0.388,158625.53125
36,0.399,59956.265625
37,0.410,54533.90234375
38,0.421,95001.8671875
39,0.432,171835.484375
40,0.443,281268.0625
41,0.454,407690.15625
42,0.465,539158.1875
43,0.476,659748.1875
44,0.487,760049.125
45,0.498,839077.6875
46,0.509,903751.25
47,0.520,954689.9375
48,0.531,1000559.375
49,0.542,1034597.5
50,0.552,1060056.5
51,0.563,1082693.625
52,0.574,1101574.625
53,0.585,1112634.5
54,0.596,1125800.125
55,0.607,1131303.25
56,0.618,1131764.625
57,0.629,1127189
58,0.640,1128487.125
59,0.651,1133381.5
60,0.662,1151657.25
61,0.673,1172793.5
62,0.684,1199500.75
63,0.695,1220132.5
64,0.706,1241782.375
65,0.717,1249901.375
66,0.728,1255605.875
67,0.739,1258288
68,0.750,1259661.875
69,0.760,1255069.5
70,0.771,1256159.25
71,0.782,1254389.25
72,0.793,1253642.25
73,0.804,1258197.5
74,0.815,1256101.5
75,0.826,1255627.625
76,0.837,1259403
77,0.848,1258787.5
78,0.859,1263336.25
79,0.870,1268297.625
80,0.881,1268140.125
81,0.892,1266553.5
82,0.903,1267968.125
83,0.914,1279754
84,0.925,1307185.5
85,0.936,1349369.25
86,0.947,1396937.75
87,0.957,1447263.625
88,0.968,1477608.25
89,0.979,1499546.375
90,0.990,1496213.75
91,1.001,1487620.25
92,1.012,1468081.875
93,1.023,1447804.75
94,1.034,1436840.75
95,1.045,1442761.875
96,1.056,1448505.375
97,1.067,1466898.375
98,1.078,1485650.625
99,1.089,1486198.875
100,1.100,1484655.125
101,1.111,1486415.125
102,1.122,1483109.5
103,1.133,1481552.625
104,1.144,1492024
105,1.155,1492048.125
106,1.165,1496737.875
107,1.176,1510840.75
108,1.187,1519186
109,1.198,1524424.625
110,1.209,1523668.25
111,1.220,1523622.625
112,1.231,1515270
113,1.242,1507013.375
114,1.253,1481940.625
115,1.264,1461218
116,1.275,1434367.125
117,1.286,1421166
118,1.297,1414717.75
119,1.308,1435030.625
120,1.319,1451801.375
