#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B03-r001.d "
#Point,X(Minutes),Y(Counts)
183,2.008,3306305.25
184,2.019,3386408.25
185,2.030,3508776.5
186,2.041,3686281
187,2.052,3886512.25
188,2.063,4137540.75
189,2.074,4448374
190,2.085,4790445
191,2.096,5157310
192,2.107,5518843.5
193,2.118,5901920.5
194,2.129,6277891.5
195,2.140,6616997.5
196,2.151,6874620
197,2.162,7005289.5
198,2.172,6958603.5
199,2.183,6839840
200,2.194,6799050
201,2.205,6930826
202,2.216,7247378.5
203,2.227,7687505
204,2.238,8151657.5
205,2.249,8519127
206,2.260,8752502
207,2.271,8889954
208,2.282,8930104
209,2.293,8910842
210,2.304,8848229
211,2.315,8726968
212,2.326,8544211
213,2.337,8392638
214,2.348,8244297.5
215,2.359,8164797.5
216,2.369,8118322.5
217,2.380,8112883
218,2.391,8057449
219,2.402,7975964.5
220,2.413,7786802.5
221,2.424,7501816
222,2.435,7150190.5
223,2.446,6769550
224,2.457,6406976.5
225,2.468,6115880
226,2.479,5866248
227,2.490,5616805.5
228,2.501,5381967
229,2.512,5168842.5
230,2.523,4946935.5
231,2.534,4764396
232,2.545,4592953
233,2.556,4417730
234,2.567,4216849.5
235,2.577,4051433.5
236,2.588,3892965.5
237,2.599,3770296
238,2.610,3653016
239,2.621,3543947.25
240,2.632,3442872.25
241,2.643,3359376.5
242,2.654,3251996.75
243,2.665,3179586.75
244,2.676,3110286.25
245,2.687,3032611.75
246,2.698,2965994.75
247,2.709,2907877.75
248,2.720,2843687.5
249,2.731,2787059
250,2.742,2724641.75
251,2.753,2660362
252,2.764,2614138.75
253,2.774,2581615.75
254,2.785,2557500.75
255,2.796,2552009
256,2.807,2547843.75
257,2.818,2549926.5
258,2.829,2563126
259,2.840,2584780.25
260,2.851,2621952.5
261,2.862,2659006.5
262,2.873,2692149.75
263,2.884,2710407.5
264,2.895,2719749.25
265,2.906,2719965
266,2.917,2709724.75
267,2.928,2711701.75
268,2.939,2724232.5
269,2.950,2746102.5
270,2.961,2772280
271,2.971,2809544.5
272,2.982,2837144.75
273,2.993,2854156
274,3.004,2884610
275,3.015,2928238.25
276,3.026,3018896.5
277,3.037,3114382.25
278,3.048,3224189
279,3.059,3332282.5
280,3.070,3478965
281,3.081,3574477
282,3.092,3376629.75
283,3.103,2920782.25
284,3.114,2333725
285,3.125,1706552.25
286,3.136,1213366
287,3.147,1099026.125
288,3.158,1218011.625
289,3.169,1436368.75
290,3.179,1699957.875
291,3.190,1997974.25
292,3.201,2322069
293,3.212,2649590
294,3.223,2954739.5
295,3.234,3226300.75
296,3.245,3439124
297,3.256,3579036.75
298,3.267,3639720.25
299,3.278,3647988
300,3.289,3612027.5
301,3.300,3554602.75
302,3.311,3493653.25
303,3.322,3444730.5
304,3.333,3392337.75
305,3.344,3340500
306,3.355,3276621
307,3.366,3207680.75
308,3.376,3138477.75
309,3.387,3094204
310,3.398,3058881.25
311,3.409,3059441.5
312,3.420,3062237.75
313,3.431,3072612
314,3.442,3069552.5
315,3.453,3079045
316,3.464,3067645.75
317,3.475,3073778.25
318,3.486,3072681.5
319,3.497,3067494.25
320,3.508,3059457.75
321,3.519,3067872.5
322,3.530,3069031
323,3.541,3064442.5
324,3.552,3038444.75
325,3.563,3017320.5
326,3.574,2977379.5
327,3.584,2952591.25
328,3.595,2938984.75
329,3.606,2957422.25
330,3.617,2962273.75
331,3.628,2992863.5
332,3.639,3012826.25
333,3.650,3048180
334,3.661,3077761.5
335,3.672,3125439
336,3.683,3160222.5
337,3.694,3154743.25
