#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B08-r001.d "
#Point,X(Minutes),Y(Counts)
102,1.122,1490375
103,1.133,1484958.375
104,1.144,1477477.125
105,1.155,1483060.375
106,1.165,1491859
107,1.176,1497318.625
108,1.187,1496257.375
109,1.198,1500436.125
110,1.209,1503676
111,1.220,1499936
112,1.231,1493051
113,1.242,1486513.75
114,1.253,1470131.5
115,1.264,1444238
116,1.275,1425470.125
117,1.286,1407013.5
118,1.297,1394252
119,1.308,1401713.75
120,1.319,1421543.75
121,1.330,1445281.875
122,1.341,1475591
123,1.352,1502801.25
124,1.362,1526213.75
125,1.373,1546264.375
126,1.384,1569361.875
127,1.395,1587123.25
128,1.406,1612118.375
129,1.417,1629013.25
130,1.428,1649924.375
131,1.439,1702416.25
132,1.450,1816144.5
133,1.461,1983818.375
134,1.472,2198169.75
135,1.483,2422563
136,1.494,2599845.25
137,1.505,2705196
138,1.516,2743751.75
139,1.527,2766889.25
140,1.538,2828273.25
141,1.549,3002800.5
142,1.559,3312537.25
143,1.570,3721188.5
144,1.581,4093192.5
145,1.592,4338957.5
146,1.603,4397125.5
147,1.614,4297477
148,1.625,4116590.25
149,1.636,3939447
150,1.647,3808469
151,1.658,3731542.25
152,1.669,3681558.25
153,1.680,3646741.75
154,1.691,3637999.25
155,1.702,3621079.5
156,1.713,3611459.5
157,1.724,3599239.25
158,1.735,3572923.75
159,1.746,3535465.5
160,1.757,3504534
161,1.767,3444599
162,1.778,3388991.5
163,1.789,3340369.5
164,1.800,3291838
165,1.811,3253879.25
166,1.822,3229388
167,1.833,3199084
168,1.844,3181657.25
169,1.855,3167256
170,1.866,3146171.5
171,1.877,3119718.25
172,1.888,3072922.75
173,1.899,3001324
174,1.910,2936809.75
175,1.921,2869595.75
176,1.932,2823683.75
177,1.943,2844928.25
178,1.954,2891136.75
179,1.964,2959493
180,1.975,3070089.25
181,1.986,3197902.25
182,1.997,3342993
183,2.008,3502176.25
184,2.019,3679362.25
185,2.030,3861232.5
186,2.041,4064399.75
187,2.052,4242573.5
188,2.063,4429982.5
189,2.074,4625743.5
190,2.085,4865282.5
191,2.096,5114949
192,2.107,5421438
193,2.118,5771969.5
194,2.129,6139100
195,2.140,6468869
196,2.151,6766980.5
197,2.162,6940133.5
198,2.172,6991028.5
199,2.183,6965616.5
200,2.194,6985276
201,2.205,7064154
202,2.216,7247822.5
203,2.227,7468291
204,2.238,7721335.5
205,2.249,7928269.5
206,2.260,8113598
207,2.271,8272402.5
208,2.282,8451541
209,2.293,8543803
210,2.304,8586917
211,2.315,8602732
212,2.326,8571857
213,2.337,8502411
214,2.348,8415692
215,2.359,8331092.5
216,2.369,8221233
217,2.380,8110622
218,2.391,7994922
219,2.402,7865463.5
220,2.413,7635432
221,2.424,7315472
222,2.435,6972144.5
223,2.446,6609124.5
224,2.457,6283169
225,2.468,6043317
226,2.479,5864743.5
227,2.490,5681142
228,2.501,5487798
229,2.512,5248185.5
230,2.523,4971339
231,2.534,4705452
232,2.545,4446257.5
233,2.556,4213619
234,2.567,4035867.25
235,2.577,3896876.75
236,2.588,3757572.75
237,2.599,3633205.5
238,2.610,3552420.75
239,2.621,3470345.25
240,2.632,3398284.75
241,2.643,3350019.75
242,2.654,3301030.25
243,2.665,3229609.75
244,2.676,3157648
245,2.687,3083298.75
246,2.698,2986436.75
247,2.709,2894114
248,2.720,2798153.5
249,2.731,2716892.75
250,2.742,2639868.25
251,2.753,2586628.75
252,2.764,2551112.5
253,2.774,2530034.25
254,2.785,2517405.5
255,2.796,2505591
256,2.807,2505507.25
257,2.818,2505063.75
258,2.829,2499740.25
259,2.840,2491301
260,2.851,2488260
261,2.862,2480631.5
262,2.873,2484160.5
263,2.884,2494113.25
264,2.895,2512675
265,2.906,2531253.25
266,2.917,2552511.75
267,2.928,2583552.75
268,2.939,2623287
269,2.950,2655034.5
270,2.961,2690510
271,2.972,2714051.5
272,2.982,2725680.25
273,2.993,2753922
274,3.004,2763513.5
275,3.015,2770227.5
276,3.026,2804604
277,3.037,2847500.75
278,3.048,2889610.5
279,3.059,2973938.5
280,3.070,3094552.25
281,3.081,3265542
282,3.092,3411142.25
283,3.103,3329771.75
284,3.114,3086256.25
285,3.125,2746534
286,3.136,2399875.75
287,3.147,2188799.25
288,3.158,2255360.25
289,3.169,2460483.75
290,3.179,2708796.25
291,3.190,2951676
292,3.201,3187589
293,3.212,3375257.5
294,3.223,3524311.5
295,3.234,3612039.25
296,3.245,3652805.5
297,3.256,3644712
298,3.267,3623651.75
299,3.278,3565447.5
300,3.289,3506473
301,3.300,3452630.25
302,3.311,3387945.5
303,3.322,3326169
304,3.333,3272232.75
305,3.344,3220960.25
306,3.355,3155064.75
307,3.366,3109469
308,3.376,3071319.25
309,3.387,3037457.75
310,3.398,3012473.75
311,3.409,3007168.25
312,3.420,3000057.75
313,3.431,2997117.75
314,3.442,2992691.5
315,3.453,2987935
316,3.464,2964769.25
317,3.475,2933607.5
318,3.486,2904207.5
319,3.497,2867532.25
320,3.508,2847620
321,3.519,2853425.75
322,3.530,2856613.25
323,3.541,2853024.5
324,3.552,2851767
325,3.563,2828335
326,3.574,2822668
327,3.584,2839996
328,3.595,2862750
329,3.606,2900621.25
330,3.617,2937092.25
331,3.628,2957983.5
332,3.639,2970158.25
333,3.650,2990890.75
334,3.661,3002863
335,3.672,3034217.5
336,3.683,3044915
337,3.694,3000158
