#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B07-r002.d "
#Point,X(Minutes),Y(Counts)
199,2.183,6556161.5
200,2.194,6566961
201,2.205,6702748
202,2.216,6994783
203,2.227,7370354.5
204,2.238,7730934.5
205,2.249,7985583.5
206,2.260,8081863
207,2.271,8104806.5
208,2.282,8049371
209,2.293,8018144
210,2.304,8040399.5
211,2.315,8117135.5
212,2.326,8171317
213,2.337,8233424.5
214,2.348,8270354
215,2.359,8221912.5
216,2.369,8174150.5
217,2.380,8094208
218,2.391,8006268.5
219,2.402,7841918.5
220,2.413,7618636.5
221,2.424,7261647
222,2.435,6876909.5
223,2.446,6472329
224,2.457,6142400.5
225,2.468,5904411.5
226,2.479,5717272.5
227,2.490,5490534
228,2.501,5268928
229,2.512,5043679.5
230,2.523,4823003
231,2.534,4606391.5
232,2.545,4440156
233,2.556,4262127.5
234,2.567,4059754.5
235,2.577,3850117
236,2.588,3666890.5
237,2.599,3495149
238,2.610,3344507.75
239,2.621,3258273.75
240,2.632,3198711.25
241,2.643,3150204.75
242,2.654,3115850.25
243,2.665,3070882.5
244,2.676,3017052.25
245,2.687,2956735.5
246,2.698,2896975.25
247,2.709,2826224
248,2.720,2760415.25
249,2.731,2692747
250,2.742,2632175.75
251,2.753,2578605
252,2.764,2543685.25
253,2.774,2530962.75
254,2.785,2530391
255,2.796,2544751.5
256,2.807,2564244.5
257,2.818,2574314.75
258,2.829,2590185.25
259,2.840,2607024.75
260,2.851,2634508.25
261,2.862,2653204.75
262,2.873,2677777.25
263,2.884,2684092.75
264,2.895,2673495.25
265,2.906,2656137
266,2.917,2641637.25
267,2.928,2640179
268,2.939,2652677.75
269,2.950,2679546.5
270,2.961,2716429.25
271,2.971,2766168.5
272,2.982,2811171.5
273,2.993,2845205.25
274,3.004,2869165.25
275,3.015,2896332.75
276,3.026,2943716
277,3.037,3012924.25
278,3.048,3105748.5
279,3.059,3230091
280,3.070,3404138.5
281,3.081,3573119.25
282,3.092,3514807.25
283,3.103,3186667.75
284,3.114,2702111
285,3.125,2155804
286,3.136,1697622.625
287,3.147,1555872
288,3.158,1676617.125
289,3.169,1905868
290,3.179,2175826
291,3.190,2463041
292,3.201,2740762
293,3.212,2989174
294,3.223,3196304.75
295,3.234,3356937.5
296,3.245,3464868
297,3.256,3528536.5
298,3.267,3561855
299,3.278,3559500.5
300,3.289,3535380.75
301,3.300,3490936.5
302,3.311,3440865.5
303,3.322,3373309.25
304,3.333,3307157.25
305,3.344,3255587.5
306,3.355,3205164
307,3.366,3143872
308,3.376,3100710.25
309,3.387,3062612.75
310,3.398,3027346.25
311,3.409,3011395.5
312,3.420,3017120
313,3.431,3014997.75
314,3.442,3006350
315,3.453,2987776.75
316,3.464,2977512
317,3.475,2961261
318,3.486,2944576
319,3.497,2939900.25
320,3.508,2935063
321,3.519,2912598.25
322,3.530,2878567.5
323,3.541,2835833.5
324,3.552,2780944.25
325,3.563,2739861
326,3.574,2713061.25
327,3.584,2715536.75
328,3.595,2725934.25
329,3.606,2747348.75
330,3.617,2765693.25
331,3.628,2786883.5
332,3.639,2795915.75
333,3.650,2803342.5
334,3.661,2806231
335,3.672,2784066
336,3.683,2818406.5
337,3.694,2786635.75
