#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_7_35_H-r001.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1244971.375
1,0.016,1224379.125
2,0.027,1256025.375
3,0.038,1482316.875
4,0.049,1952858.75
5,0.060,2419713.25
6,0.071,2678051.25
7,0.082,2672085.5
8,0.093,2309242.5
9,0.104,1750177.25
10,0.115,1316478.875
11,0.126,1111004.375
12,0.137,1079213.375
13,0.147,1116277.875
14,0.158,1158375.75
15,0.169,1193214
16,0.180,1218820.125
17,0.191,1232697.875
18,0.202,1239497.5
19,0.213,1242553.625
20,0.224,1243430.625
21,0.235,1255060.125
22,0.246,1265143.75
23,0.257,1273844.25
24,0.268,1284722.625
25,0.279,1295905.625
26,0.290,1294919.875
27,0.301,1300164.75
28,0.312,1304647.25
29,0.323,1305383.5
30,0.334,1278499.25
31,0.345,1154589.25
32,0.355,926855.1875
33,0.366,655989.3125
34,0.377,382867.15625
35,0.388,163124.734375
36,0.399,63756.60546875
37,0.410,59006.14453125
38,0.421,103439.8046875
39,0.432,182847.609375
40,0.443,296662.25
41,0.454,429031.9375
42,0.465,568607.9375
43,0.476,694483.4375
44,0.487,799323.25
45,0.498,877947.5
46,0.509,945710.5625
47,0.520,991587.75
48,0.531,1026052
49,0.542,1058273.375
50,0.552,1077391.25
51,0.563,1085077.25
52,0.574,1097565.5
53,0.585,1113035.125
54,0.596,1125980.375
55,0.607,1145098
56,0.618,1169056.125
57,0.629,1187339.125
58,0.640,1198158.625
59,0.651,1209917.25
60,0.662,1227622.625
61,0.673,1235009.25
62,0.684,1234597.625
63,0.695,1227443.75
64,0.706,1212778.375
65,0.717,1196121.5
66,0.728,1187877.5
67,0.739,1187370.5
68,0.750,1192357.625
69,0.760,1204560.125
70,0.771,1210519.125
71,0.782,1222469
72,0.793,1232524.625
73,0.804,1236259
74,0.815,1236546.25
75,0.826,1242465.875
76,0.837,1245089.5
77,0.848,1247350.625
78,0.859,1245565.25
79,0.870,1246824.625
80,0.881,1250517
81,0.892,1251661.875
82,0.903,1262197.5
83,0.914,1284684
84,0.925,1325968
85,0.936,1387882.375
86,0.947,1468243.625
87,0.957,1545125.375
88,0.968,1606651.625
89,0.979,1626825.875
90,0.990,1609680.625
91,1.001,1569300.875
92,1.012,1511682.625
93,1.023,1462237.75
94,1.034,1425918.125
95,1.045,1415096
96,1.056,1414603.625
97,1.067,1428760.25
98,1.078,1443869.375
99,1.089,1460328.375
100,1.100,1473104.125
101,1.111,1484727.125
102,1.122,1488801.875
103,1.133,1490844.125
104,1.144,1493966.125
105,1.155,1488274.125
106,1.165,1477948
107,1.176,1468468.75
108,1.187,1455088.125
109,1.198,1440606.625
110,1.209,1439584.375
111,1.220,1448124
112,1.231,1452513.25
113,1.242,1458285.5
114,1.253,1465708.625
115,1.264,1469419.625
116,1.275,1472848
117,1.286,1477838.125
118,1.297,1479320.125
119,1.308,1482806
120,1.319,1471533.375
121,1.330,1453737.5
122,1.341,1444614
123,1.352,1438317.75
124,1.362,1437870.875
125,1.373,1461446
126,1.384,1501606
127,1.395,1538288.375
128,1.406,1584972.125
129,1.417,1625812.125
130,1.428,1668563
131,1.439,1734116.125
132,1.450,1864704
133,1.461,2037884.25
134,1.472,2231483
135,1.483,2410022.5
136,1.494,2543938.75
137,1.505,2629870.5
138,1.516,2684017.25
139,1.527,2734589.25
140,1.538,2821998.5
141,1.549,2943347
142,1.560,3077972.75
143,1.570,3235796
144,1.581,3383548
145,1.592,3494985
146,1.603,3563755.75
147,1.614,3588631
148,1.625,3578201.25
149,1.636,3556196.75
150,1.647,3485136
151,1.658,3398332.5
152,1.669,3321284
153,1.680,3279826.75
154,1.691,3258096.25
155,1.702,3271287.25
156,1.713,3316990.25
157,1.724,3351294.75
158,1.735,3348701
159,1.746,3343544
160,1.757,3352177.75
161,1.767,3332291
162,1.778,3314794.25
163,1.789,3286903.5
164,1.800,3241401.75
165,1.811,3184235
166,1.822,3132739
167,1.833,3087508
168,1.844,3068190.25
169,1.855,3068478
170,1.866,3076199
171,1.877,3096563.5
172,1.888,3108027.75
173,1.899,3106095.5
174,1.910,3100853
175,1.921,3089733.75
176,1.932,3084649.5
177,1.943,3075831.5
178,1.954,3071413
179,1.964,3036160.5
180,1.975,2999700
181,1.986,2981560.5
182,1.997,3007828.25
183,2.008,3074408.25
184,2.019,3202150.25
185,2.030,3377442.75
186,2.041,3584471.25
187,2.052,3821887
188,2.063,4062976
189,2.074,4310236
190,2.085,4583922
191,2.096,4855165.5
192,2.107,5190678.5
193,2.118,5542621
194,2.129,5892415
195,2.140,6220569.5
196,2.151,6564704.5
197,2.162,6856370.5
198,2.172,7189666.5
199,2.183,7538305
200,2.194,7842969.5
201,2.205,8144548.5
202,2.216,8402527
203,2.227,8589463
204,2.238,8720379
205,2.249,8837624
206,2.260,8877738
207,2.271,8896597
208,2.282,8827742
209,2.293,8730330
210,2.304,8625945
211,2.315,8581048
212,2.326,8559156
213,2.337,8609210
214,2.348,8612081
215,2.359,8607286
216,2.369,8523541
217,2.380,8443605
218,2.391,8291746.5
219,2.402,8064967.5
220,2.413,7617260.5
221,2.424,7023257
222,2.435,6337152.5
223,2.446,5728662
224,2.457,5283769.5
225,2.468,5092346.5
226,2.479,5069437
227,2.490,5090121
228,2.501,5075967
229,2.512,4985868.5
230,2.523,4802419
231,2.534,4565415.5
232,2.545,4306306.5
233,2.556,4033135
234,2.567,3786909
235,2.577,3592525
236,2.588,3434932
237,2.599,3286264.75
238,2.610,3157520.75
239,2.621,3041395.75
240,2.632,2932862.5
241,2.643,2863183.25
242,2.654,2828360.75
243,2.665,2793902.25
244,2.676,2743698.75
245,2.687,2708103.25
246,2.698,2663930
247,2.709,2603685.75
248,2.720,2560986.5
249,2.731,2519484.25
250,2.742,2465661.75
251,2.753,2411365.25
252,2.764,2371386
253,2.774,2330663.75
254,2.785,2297284.75
255,2.796,2271115
256,2.807,2253832.25
257,2.818,2239785.5
258,2.829,2222508.5
259,2.840,2216209.75
260,2.851,2203540.75
261,2.862,2195464.5
262,2.873,2192047
263,2.884,2189141.5
264,2.895,2190135
265,2.906,2193729.25
266,2.917,2195081
267,2.928,2195879.25
268,2.939,2198717
269,2.950,2191709.5
270,2.961,2201142.75
271,2.972,2201810
272,2.982,2210188.75
273,2.993,2210262.25
274,3.004,2216563.5
275,3.015,2222726.75
276,3.026,2251405.25
277,3.037,2278420.75
278,3.048,2308849.5
279,3.059,2341458.5
280,3.070,2376215.25
281,3.081,2425393.25
282,3.092,2643949.75
283,3.103,2948333.75
284,3.114,3210281.5
285,3.125,3449996.5
286,3.136,3672011.75
287,3.147,3732271
288,3.158,3756326.25
289,3.169,3812807.25
290,3.179,3815845.75
291,3.190,3757625.25
292,3.201,3667187.5
293,3.212,3551364
294,3.223,3432193.25
295,3.234,3321004
296,3.245,3214827
297,3.256,3118031.5
298,3.267,3024137.25
299,3.278,2928875.5
300,3.289,2841007.5
301,3.300,2772597.25
302,3.311,2752917.75
303,3.322,2773792.25
304,3.333,2818579.5
305,3.344,2866379.5
306,3.355,2912723.75
307,3.366,2927876.75
308,3.377,2928286.25
309,3.387,2916627.75
310,3.398,2910320
