#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B05-r001.d "
#Point,X(Minutes),Y(Counts)
278,3.048,2990725.25
279,3.059,3065090.5
280,3.070,3152837.75
281,3.081,3272912
282,3.092,3307337.25
283,3.103,3156476.75
284,3.114,2904763.75
285,3.125,2637063.75
286,3.136,2403840.25
287,3.147,2359207
288,3.158,2555841.5
289,3.169,2824751.25
290,3.179,3095946.75
291,3.190,3323129.25
292,3.201,3507267.5
293,3.212,3622872.25
294,3.223,3691757.75
295,3.234,3707302
296,3.245,3692377.75
297,3.256,3635744
298,3.267,3568620
299,3.278,3509575.5
300,3.289,3445058.5
301,3.300,3394793
302,3.311,3346544
303,3.322,3290862.75
304,3.333,3226735.25
305,3.344,3179493
306,3.355,3121011
307,3.366,3081310
308,3.376,3053240.5
309,3.387,3019677.75
310,3.398,2980327.5
311,3.409,2957276.75
312,3.420,2935006.25
313,3.431,2917224.75
314,3.442,2924272.5
315,3.453,2936258.5
316,3.464,2951054.5
317,3.475,2967992.25
318,3.486,2982850.25
319,3.497,2989980
320,3.508,3004063.5
321,3.519,3007557.75
322,3.530,3020444
323,3.541,3010664.25
324,3.552,2988854
325,3.563,2963984.5
326,3.574,2949598
327,3.584,2936688.5
328,3.595,2963414
329,3.606,2987424
330,3.617,3010582.5
331,3.628,3035324
332,3.639,3056434.75
333,3.650,3061465.75
334,3.661,3074454.5
335,3.672,3066669.75
336,3.683,3088818.75
337,3.694,3168124.5
