#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_H-r001.d "
#Point,X(Minutes),Y(Counts)
156,1.713,3573961
157,1.724,3559159.5
158,1.735,3540874.75
159,1.746,3516033.5
160,1.757,3487219.75
161,1.767,3449754.25
162,1.778,3411281
163,1.789,3361514.75
164,1.800,3330958.25
165,1.811,3310510
166,1.822,3279919.25
167,1.833,3258779
168,1.844,3245612.75
169,1.855,3214644
170,1.866,3191878
171,1.877,3166261
172,1.888,3142850.75
173,1.899,3111202.75
174,1.910,3070993.5
175,1.921,3014303.5
176,1.932,2967423
177,1.943,2915734
178,1.954,2895122
179,1.964,2917920.25
180,1.975,2974293
181,1.986,3075160.5
182,1.997,3189847.25
183,2.008,3336347
184,2.019,3512468.5
185,2.030,3713101.75
186,2.041,3915352.25
187,2.052,4156362.25
188,2.063,4400020
189,2.074,4656945
190,2.085,4914590.5
191,2.096,5231844
192,2.107,5543118
193,2.118,5876741.5
194,2.129,6219747
195,2.140,6575925.5
196,2.151,6921960
197,2.162,7289362.5
198,2.172,7616791.5
199,2.183,7924757.5
200,2.194,8202260
201,2.205,8421834
202,2.216,8602454
203,2.227,8749012
204,2.238,8805464
205,2.249,8795452
206,2.260,8746698
207,2.271,8697510
208,2.282,8667143
209,2.293,8657279
210,2.304,8690074
211,2.315,8723707
212,2.326,8739630
213,2.337,8731328
214,2.348,8720095
215,2.359,8666707
216,2.369,8551686
217,2.380,8377238.5
218,2.391,8182235.5
219,2.402,7918513
220,2.413,7533960
221,2.424,7148583.5
222,2.435,6745988.5
223,2.446,6369380.5
224,2.457,6029153.5
225,2.468,5796938
226,2.479,5577655
227,2.490,5376975
228,2.501,5159887.5
229,2.512,4936959
230,2.523,4675012.5
231,2.534,4443203
232,2.545,4205238.5
233,2.556,3980614.75
234,2.567,3787237.75
235,2.577,3621102
236,2.588,3440596
237,2.599,3296588.75
238,2.610,3180584
239,2.621,3089818.5
240,2.632,3007719.25
241,2.643,2937438.25
242,2.654,2869611
243,2.665,2780724.75
244,2.676,2702707.75
245,2.687,2623869.25
246,2.698,2549766
247,2.709,2499589.5
248,2.720,2457706.75
249,2.731,2417372.25
250,2.742,2373823.75
251,2.753,2333837.25
252,2.764,2294599.75
253,2.774,2266375
254,2.785,2244594.75
255,2.796,2239813.5
256,2.807,2232608.75
257,2.818,2233117.25
258,2.829,2232675.25
259,2.840,2237262.25
260,2.851,2239559.25
261,2.862,2244663.25
262,2.873,2232925.75
263,2.884,2219776.5
264,2.895,2198148.25
265,2.906,2189687.75
266,2.917,2181357.25
267,2.928,2190602.25
268,2.939,2204914.5
269,2.950,2224283.75
270,2.961,2233285.5
271,2.971,2247452.5
272,2.982,2258378
273,2.993,2274766
274,3.004,2282378.75
275,3.015,2290492.25
276,3.026,2287931.5
277,3.037,2296747.25
278,3.048,2317940.75
279,3.059,2346176.5
280,3.070,2417811.25
281,3.081,2570733.25
282,3.092,2911671
283,3.103,3191534
284,3.114,3395658.5
285,3.125,3519205.25
286,3.136,3589211.5
287,3.147,3561316
288,3.158,3671214
289,3.169,3849240.5
290,3.179,3973263.75
291,3.190,4001120
292,3.201,3936831.25
293,3.212,3811217.25
294,3.223,3670784.5
295,3.234,3548147.75
296,3.245,3445732.5
297,3.256,3349623.25
298,3.267,3262503.25
299,3.278,3165067
300,3.289,3066444
301,3.300,2997157.75
302,3.311,2962831
303,3.322,2967183.25
304,3.333,2982509.75
305,3.344,3015864
306,3.355,3037484
307,3.366,3047795.5
308,3.376,3050570.5
309,3.387,3057561.5
310,3.398,3070437.25
311,3.409,3079387
312,3.420,3095755.5
313,3.431,3125474.5
314,3.442,3143837.75
315,3.453,3152206.5
316,3.464,3155956.5
317,3.475,3127075
318,3.486,3053092.75
319,3.497,2974335.25
320,3.508,2891698
321,3.519,2820563.5
322,3.530,2793180.75
323,3.541,2785537.75
324,3.552,2801107.75
325,3.563,2823575.5
326,3.574,2860353.75
327,3.584,2904871.25
328,3.595,2947657.25
329,3.606,2999296.75
330,3.617,3040901.25
331,3.628,3065761.25
332,3.639,3086066.75
333,3.650,3108134.5
334,3.661,3103824.5
335,3.672,3112722.75
336,3.683,3085130.75
337,3.694,3029297.25
