#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B09-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1175660.125
1,0.016,1206923.625
2,0.027,1227742.5
3,0.038,1485073.5
4,0.049,2004764.5
5,0.060,2521588.25
6,0.071,2805719.25
7,0.082,2806521.75
8,0.093,2420605.75
9,0.104,1822020.125
10,0.115,1344896.75
11,0.126,1121043.625
12,0.137,1080913.875
13,0.147,1112006.75
14,0.158,1151308.875
15,0.169,1185694
16,0.180,1211902.375
17,0.191,1221570
18,0.202,1227665.875
19,0.213,1226806.75
20,0.224,1223658
21,0.235,1227337.875
22,0.246,1231538.375
23,0.257,1229825.25
24,0.268,1227796.875
25,0.279,1223903.5
26,0.290,1220408.875
27,0.301,1224269.625
28,0.312,1235857.25
29,0.323,1249556
30,0.334,1230540.625
31,0.345,1123216.25
32,0.355,923665.1875
33,0.366,671700.125
34,0.377,415078.75
35,0.388,214723.015625
36,0.399,123286.625
37,0.410,136192.703125
38,0.421,213630.578125
39,0.432,337962.75
40,0.443,485084.03125
41,0.454,634667.375
42,0.465,766293.875
43,0.476,873299.75
44,0.487,948745
45,0.498,1002137.1875
46,0.509,1039839.1875
47,0.520,1068375.625
48,0.531,1086655
49,0.542,1104876.125
50,0.552,1117337.75
51,0.563,1121758.375
52,0.574,1118572.125
53,0.585,1113138.375
54,0.596,1106988.125
55,0.607,1105830.375
56,0.618,1121344.75
57,0.629,1143065
58,0.640,1166706.375
59,0.651,1180094.125
60,0.662,1199151.625
61,0.673,1213578.375
62,0.684,1227361.875
63,0.695,1238483.875
64,0.706,1256379.125
65,0.717,1266421.875
66,0.728,1265313.75
67,0.739,1265297.625
68,0.750,1261965.5
69,0.760,1257658.75
70,0.771,1254154.625
71,0.782,1261248.875
72,0.793,1270693.75
73,0.804,1284656.375
74,0.815,1294626.25
75,0.826,1298358.5
76,0.837,1298060.25
77,0.848,1296954.625
78,0.859,1291924.25
79,0.870,1285583.5
80,0.881,1280224.375
81,0.892,1262546.625
82,0.903,1246632.625
83,0.914,1253420.25
84,0.925,1286412.75
85,0.936,1336247.5
86,0.947,1405420.875
87,0.957,1464541.5
88,0.968,1500455.125
89,0.979,1512176.25
90,0.990,1508132.125
91,1.001,1488157.375
92,1.012,1471810
93,1.023,1455892
94,1.034,1450013.125
95,1.045,1441998.5
96,1.056,1435786.5
97,1.067,1433125.25
98,1.078,1434112.375
99,1.089,1441376
100,1.100,1459520.875
101,1.111,1484774
102,1.122,1495179.625
103,1.133,1507019
104,1.144,1510733.875
105,1.155,1513368.25
106,1.165,1508843.75
107,1.176,1506115.5
108,1.187,1490350.625
109,1.198,1471634.5
110,1.209,1448372.625
111,1.220,1421365
112,1.231,1403148
113,1.242,1393920.75
114,1.253,1391581.375
115,1.264,1393154.625
116,1.275,1401560.25
117,1.286,1411593.5
118,1.297,1416680
119,1.308,1425057.375
120,1.319,1434019.5
121,1.330,1440117.875
122,1.341,1443042.125
123,1.352,1453340.125
124,1.362,1459268.375
125,1.373,1470343
126,1.384,1491731.125
127,1.395,1516942
128,1.406,1546458.5
129,1.417,1589331.75
130,1.428,1633491.5
131,1.439,1696180.125
132,1.450,1804518.25
133,1.461,1963111.5
134,1.472,2146669.25
135,1.483,2329349.5
136,1.494,2450977.5
137,1.505,2482288.5
138,1.516,2425836.25
139,1.527,2347849.25
140,1.538,2339449.25
141,1.549,2518423
142,1.559,2887423
143,1.570,3399042.25
144,1.581,3928188
145,1.592,4300402
146,1.603,4466651.5
147,1.614,4434958.5
148,1.625,4284586.5
149,1.636,4100508.75
150,1.647,3971278.25
151,1.658,3855938.75
152,1.669,3784414.75
153,1.680,3724704.5
154,1.691,3673368.5
155,1.702,3619395.5
156,1.713,3572687.5
157,1.724,3530033
158,1.735,3497262
159,1.746,3473245.25
160,1.757,3476770.5
161,1.767,3465671.25
162,1.778,3437366.75
163,1.789,3405294.75
164,1.800,3329883.5
165,1.811,3250196
166,1.822,3161960
167,1.833,3074236
168,1.844,2975312
169,1.855,2896416.25
170,1.866,2824114
171,1.877,2783441.5
172,1.888,2764855
173,1.899,2768339.5
174,1.910,2798001.75
175,1.921,2823468.75
176,1.932,2866961.25
177,1.943,2920791
178,1.954,2980789
179,1.964,3050887
180,1.975,3115804
181,1.986,3179765.25
182,1.997,3272332.75
183,2.008,3380350
184,2.019,3517395.75
185,2.030,3693960.5
186,2.041,3913183.75
187,2.052,4141263.25
188,2.063,4425133.5
189,2.074,4725118
190,2.085,5041919
191,2.096,5361576
192,2.107,5705927
193,2.118,6040536
194,2.129,6388000.5
195,2.140,6725092.5
196,2.151,6996675.5
197,2.162,7175310
198,2.172,7275253
199,2.183,7369263
200,2.194,7486001
201,2.205,7685607.5
202,2.216,7959450
203,2.227,8251954.5
204,2.238,8512424
205,2.249,8723669
206,2.260,8859330
207,2.271,8927859
208,2.282,8962744
209,2.293,8944195
210,2.304,8919590
211,2.315,8832867
212,2.326,8742378
213,2.337,8643605
214,2.348,8494371
215,2.359,8351445.5
216,2.369,8223028
217,2.380,8076761
218,2.391,7930667.5
219,2.402,7778026
220,2.413,7473172.5
221,2.424,7092513
222,2.435,6642885
223,2.446,6208233.5
224,2.457,5856869
225,2.468,5632494.5
226,2.479,5459876
227,2.490,5295639.5
228,2.501,5111317.5
229,2.512,4908994
230,2.523,4730862.5
231,2.534,4575218.5
232,2.545,4436285
233,2.556,4290362.5
234,2.567,4149375.25
235,2.577,4008418.25
236,2.588,3858225.5
237,2.599,3731728.5
238,2.610,3622126.75
239,2.621,3539669.25
240,2.632,3459635.75
241,2.643,3404437.75
242,2.654,3340280
243,2.665,3272786.5
244,2.676,3201216
245,2.687,3124371
246,2.698,3044549.25
247,2.709,2966009.25
248,2.720,2884118
249,2.731,2799091.5
250,2.742,2723090
251,2.753,2660329.25
252,2.764,2606170.75
253,2.774,2571465.25
254,2.785,2549321.5
255,2.796,2527563.75
256,2.807,2501654.25
257,2.818,2481759
258,2.829,2483614.75
259,2.840,2494523.75
260,2.851,2531704.75
261,2.862,2566145.75
262,2.873,2601433
263,2.884,2625491.5
264,2.895,2645160.25
265,2.906,2655058.5
266,2.917,2678532.25
267,2.928,2700582.25
268,2.939,2731447.5
269,2.950,2770732.25
270,2.961,2819527
271,2.971,2868999.25
272,2.982,2906323
273,2.993,2934275
274,3.004,2952320.75
275,3.015,2975432.25
276,3.026,3025065.5
277,3.037,3115751.25
278,3.048,3219714.75
279,3.059,3341329.5
280,3.070,3473850.25
281,3.081,3596786.75
282,3.092,3455566.75
283,3.103,2998657.75
284,3.114,2378938.5
285,3.125,1707168.125
286,3.136,1110266.5
287,3.147,849522.125
288,3.158,898612.8125
289,3.169,1064335.875
290,3.179,1298863.125
291,3.190,1573968.375
292,3.201,1890989.875
293,3.212,2227293.75
294,3.223,2578291
295,3.234,2900728
296,3.245,3192768.25
297,3.256,3416658.25
298,3.267,3561577.5
299,3.278,3623269.75
300,3.289,3629045.5
301,3.300,3577185.5
302,3.311,3498804.75
303,3.322,3417297
304,3.333,3337551.5
305,3.344,3270694.25
306,3.355,3203431.25
307,3.366,3161782
308,3.376,3114593.25
309,3.387,3081550
310,3.398,3060641.75
311,3.409,3055663.5
312,3.420,3038091
313,3.431,3025348
314,3.442,2997875.75
315,3.453,2954457.75
316,3.464,2924978.25
317,3.475,2899807.5
318,3.486,2904908.75
319,3.497,2903795.75
320,3.508,2910661
321,3.519,2914956.25
322,3.530,2922600.25
323,3.541,2901576.25
324,3.552,2895164.25
325,3.563,2880413
326,3.574,2863721.25
327,3.584,2854574.5
328,3.595,2863023.5
329,3.606,2885284.75
330,3.617,2908796
331,3.628,2934603.75
332,3.639,2960294
333,3.650,2996701.25
334,3.661,3016733
335,3.672,3083700.75
336,3.683,3055345.75
337,3.694,3071502.5
