#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_6_30_H-r003.d "
#Point,X(Minutes),Y(Counts)
319,3.497,3050609.25
320,3.508,3030977.75
321,3.519,3027036.75
322,3.530,2999495.25
323,3.541,2933168.25
324,3.552,2822977.5
325,3.563,2701139
326,3.574,2589544.25
327,3.584,2510726.25
328,3.595,2513172
329,3.606,2567101.5
330,3.617,2658727.75
331,3.628,2754080.75
332,3.639,2845215.25
333,3.650,2913660.25
334,3.661,2968946.25
335,3.672,3022733.75
336,3.683,3042728.5
337,3.694,2987258.5
