#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_5_25_H-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1279429
1,0.016,1304002.75
2,0.027,1308324.375
3,0.038,1531960.25
4,0.049,1992203.5
5,0.060,2487626.25
6,0.071,2776298.5
7,0.082,2799901.75
8,0.093,2460814.5
9,0.104,1918068
10,0.115,1452683.5
11,0.126,1230846.375
12,0.137,1186274.375
13,0.147,1212007.375
14,0.158,1248632.75
15,0.169,1277325.875
16,0.180,1291985
17,0.191,1288661.5
18,0.202,1275767.625
19,0.213,1257040.25
20,0.224,1246803.75
21,0.235,1247380.375
22,0.246,1263835.5
23,0.257,1287052.75
24,0.268,1311962.625
25,0.279,1330774
26,0.290,1345762
27,0.301,1357751.5
28,0.312,1367032.25
29,0.323,1368993.375
30,0.334,1344568.75
31,0.345,1224072.125
32,0.355,993378.3125
33,0.366,713354.3125
34,0.377,431101.90625
35,0.388,202859.09375
36,0.399,96201.890625
37,0.410,104113.40625
38,0.421,178275.65625
39,0.432,302756.875
40,0.443,460248.1875
41,0.454,628115.375
42,0.465,779816.4375
43,0.476,899929.5
44,0.487,978801
45,0.498,1026104.375
46,0.509,1055569.25
47,0.520,1075295.875
48,0.531,1086590.5
49,0.542,1100328.75
50,0.552,1113992.5
51,0.563,1130105.625
52,0.574,1150231
53,0.585,1173983.125
54,0.596,1194635.25
55,0.607,1214642.125
56,0.618,1236526.125
57,0.629,1250656.5
58,0.640,1257634
59,0.651,1263964.125
60,0.662,1264371.75
61,0.673,1259963
62,0.684,1262815.875
63,0.695,1270484.125
64,0.706,1272150.5
65,0.717,1276939.75
66,0.728,1277820.125
67,0.739,1279477.75
68,0.750,1276709.875
69,0.760,1278557.875
70,0.771,1280501.875
71,0.782,1288904.75
72,0.793,1290868.125
73,0.804,1303443.5
74,0.815,1299866.625
75,0.826,1293009.25
76,0.837,1270556.625
77,0.848,1251439.125
78,0.859,1239694.375
79,0.870,1238801.75
80,0.881,1235037
81,0.892,1254478.75
82,0.903,1268885.375
83,0.914,1286157.625
84,0.925,1332461.625
85,0.936,1395420.875
86,0.947,1450830.875
87,0.957,1516885.25
88,0.968,1567295.125
89,0.979,1585336.125
90,0.990,1580734
91,1.001,1565021.75
92,1.012,1536091.5
93,1.023,1514920.25
94,1.034,1506060.375
95,1.045,1501698
96,1.056,1506805.125
97,1.067,1518615.75
98,1.078,1526492
99,1.089,1533687.5
100,1.100,1550407.625
101,1.111,1558884.875
102,1.122,1559142.25
103,1.133,1556903.25
104,1.144,1547469.125
105,1.155,1525566.25
106,1.165,1504368.375
107,1.176,1489907.25
108,1.187,1482075.125
109,1.198,1488058.375
110,1.209,1500533.875
111,1.220,1521805.75
112,1.231,1540083.25
113,1.242,1545631.125
114,1.253,1554644.375
115,1.264,1558320
116,1.275,1556784.625
117,1.286,1551549.5
118,1.297,1555118.875
119,1.308,1548582.5
120,1.319,1549278
121,1.330,1549940.25
122,1.341,1555793.75
123,1.352,1561455
124,1.362,1577052.125
125,1.373,1603319.75
126,1.384,1628043.125
127,1.395,1659471.125
128,1.406,1687736.25
129,1.417,1718870
130,1.428,1746263.125
131,1.439,1818452.625
132,1.450,1949768.25
133,1.461,2114642
134,1.472,2286233.75
135,1.483,2462538.5
136,1.494,2593816
137,1.505,2699987.75
138,1.516,2816054.5
139,1.527,2952927
140,1.538,3114129.75
141,1.549,3318062
142,1.559,3502600.5
143,1.570,3666505
144,1.581,3789881.75
145,1.592,3848533.5
146,1.603,3858254.25
147,1.614,3860647.75
148,1.625,3831089
149,1.636,3799172.75
150,1.647,3779213.5
151,1.658,3759392
152,1.669,3729806.25
153,1.680,3736665.5
154,1.691,3734360
155,1.702,3727379.25
156,1.713,3727657.75
157,1.724,3699368.25
158,1.735,3659251.25
159,1.746,3620666.5
160,1.757,3556478
161,1.767,3479053
162,1.778,3391135.5
163,1.789,3271991
164,1.800,3147167.25
165,1.811,3042322.25
166,1.822,2944999.5
