#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_7_35_H-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1239099.75
1,0.016,1254032.5
2,0.027,1258165.25
3,0.038,1445162.5
4,0.049,1877722.375
5,0.060,2295570.5
6,0.071,2530985.5
7,0.082,2529295
8,0.093,2211003
9,0.104,1690552.75
10,0.115,1291372.125
11,0.126,1102399.625
12,0.137,1067585.25
13,0.147,1097035.75
14,0.158,1138930.625
15,0.169,1170478.75
16,0.180,1192163.75
17,0.191,1200660.625
18,0.202,1206327.25
19,0.213,1205027
20,0.224,1213709.125
21,0.235,1224019.625
22,0.246,1235801.25
23,0.257,1251508.5
24,0.268,1262416.625
25,0.279,1271892.25
26,0.290,1283324.625
27,0.301,1297483.25
28,0.312,1310095.875
29,0.323,1314325.875
30,0.334,1287122.5
31,0.345,1158786.375
32,0.355,926841.5
33,0.366,648982.0625
34,0.377,381679.5
35,0.388,163270.515625
36,0.399,62444.5234375
37,0.410,59032.92578125
38,0.421,100728.984375
39,0.432,179458.078125
40,0.443,289584.8125
41,0.454,417414.78125
42,0.465,549631.375
43,0.476,671252.375
44,0.487,774330.625
45,0.498,857561.6875
46,0.509,920731.875
47,0.520,970220.125
48,0.531,1006225.4375
49,0.542,1031976.0625
50,0.552,1052933.625
51,0.563,1073317.125
52,0.574,1090075.625
53,0.585,1105553.875
54,0.596,1120480.875
55,0.607,1140741.75
56,0.618,1159527.75
57,0.629,1176672.25
58,0.640,1196210.5
59,0.651,1217232.625
60,0.662,1229957.5
61,0.673,1238853.125
62,0.684,1236535.5
63,0.695,1228986.75
64,0.706,1211656.625
65,0.717,1194935.375
66,0.728,1185428.625
67,0.739,1186599.75
68,0.750,1188248.625
69,0.760,1191560.25
70,0.771,1197209
71,0.782,1201893.25
72,0.793,1200965
73,0.804,1199075.875
74,0.815,1198992.625
75,0.826,1199241.875
76,0.837,1196039.625
77,0.848,1195698.125
78,0.859,1198785.625
79,0.870,1203599.625
80,0.881,1210315.375
81,0.892,1220253.875
82,0.903,1231146.25
83,0.914,1253719.5
84,0.925,1300407
85,0.936,1353856.25
86,0.947,1435419
87,0.957,1497620
88,0.968,1539676
89,0.979,1544111.625
90,0.990,1523078.375
91,1.001,1465461.75
92,1.012,1421291
93,1.023,1383761.875
94,1.034,1363300.25
95,1.045,1362725.75
96,1.056,1377949
97,1.067,1397380.75
98,1.078,1418563.25
99,1.089,1433802.625
100,1.100,1449270.375
101,1.111,1451593.875
102,1.122,1454902.5
103,1.133,1451886
104,1.144,1455382.5
105,1.155,1454686.125
106,1.165,1454754.125
107,1.176,1451060.875
108,1.187,1447374
109,1.198,1442549.75
110,1.209,1445640
111,1.220,1456664.375
112,1.231,1462031.25
113,1.242,1470336.25
114,1.253,1474608.75
115,1.264,1467477.875
116,1.275,1459764.875
117,1.286,1457281.25
118,1.297,1443107.25
119,1.308,1423523.25
120,1.319,1408061.25
121,1.330,1392835.125
122,1.341,1374560.875
