#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_4_20_H-r002.d "
#Point,X(Minutes),Y(Counts)
99,1.089,1398264.375
100,1.100,1413461.25
101,1.111,1424044.875
102,1.122,1440961.75
103,1.133,1451068.625
104,1.144,1460254
105,1.155,1463496.375
106,1.165,1472424
107,1.176,1473525.25
108,1.187,1468350.5
109,1.198,1461235.75
110,1.209,1456556.125
111,1.220,1446085.25
112,1.231,1443143.625
113,1.242,1448912.625
114,1.253,1455421.875
115,1.264,1468328.375
116,1.275,1476132.25
117,1.286,1483456.75
118,1.297,1494023.75
119,1.308,1492772.875
120,1.319,1491507.625
121,1.330,1501521.125
122,1.341,1497286
123,1.352,1484503
124,1.362,1478083.625
125,1.373,1470391.75
126,1.384,1471396.625
127,1.395,1493486
128,1.406,1534876.25
129,1.417,1586446.875
130,1.428,1640940.625
131,1.439,1721399.75
132,1.450,1848348.875
133,1.461,2000138.875
134,1.472,2180424.75
135,1.483,2358774.25
136,1.494,2516762
137,1.505,2634545.75
138,1.516,2723911.25
139,1.527,2809747.75
140,1.538,2919237.25
141,1.549,3022230.25
142,1.559,3156320.5
143,1.570,3299231.5
144,1.581,3433948
145,1.592,3533081.5
146,1.603,3630903
147,1.614,3671007
148,1.625,3690995.25
149,1.636,3679985.75
150,1.647,3670249.75
151,1.658,3631648.25
152,1.669,3570059.5
153,1.680,3489930.75
154,1.691,3402359
155,1.702,3337295.25
156,1.713,3283010.75
157,1.724,3281490.5
158,1.735,3293165.25
159,1.746,3313900.5
160,1.757,3321919
161,1.767,3328186.25
162,1.778,3319304
163,1.789,3293182.25
164,1.800,3270671.5
165,1.811,3225638.25
166,1.822,3205348
167,1.833,3143376.25
168,1.844,3096784
169,1.855,3034632
170,1.866,2986092.75
171,1.877,2939401.75
172,1.888,2930446.25
173,1.899,2915565.25
174,1.910,2913253.75
175,1.921,2915416
176,1.932,2924482.25
177,1.943,2938959
178,1.954,2963177.75
179,1.964,2995534
180,1.975,3037555.5
181,1.986,3066274.25
182,1.997,3082861.75
183,2.008,3135081.75
184,2.019,3191310
185,2.030,3303389.25
186,2.041,3479105.75
187,2.052,3731976.5
188,2.063,3995774.25
189,2.074,4291603
190,2.085,4616123
191,2.096,4952167
192,2.107,5305588
193,2.118,5660662
194,2.129,6058936
195,2.140,6407294.5
196,2.151,6739726
197,2.162,7063502.5
198,2.172,7338242.5
199,2.183,7555878.5
200,2.194,7792148
201,2.205,8009832
202,2.216,8206849
203,2.227,8424737
204,2.238,8621684
205,2.249,8780278
206,2.260,8900802
207,2.271,8985640
208,2.282,9045329
209,2.293,9049974
210,2.304,8987876
211,2.315,8919295
212,2.326,8820528
213,2.337,8735039
214,2.348,8665876
215,2.359,8634199
216,2.369,8569092
217,2.380,8500643
218,2.391,8398984
219,2.402,8235428
220,2.413,7910958
221,2.424,7444414.5
222,2.435,6893120.5
223,2.446,6312484.5
224,2.457,5852051
225,2.468,5570081
226,2.479,5434567.5
227,2.490,5336426.5
228,2.501,5248622.5
229,2.512,5095956
230,2.523,4895512
231,2.534,4677267
232,2.545,4466958.5
233,2.556,4250120
234,2.567,4041569
235,2.577,3856685.5
236,2.588,3673565.5
237,2.599,3513911.25
238,2.610,3376010.25
239,2.621,3249729.5
240,2.632,3129568.75
241,2.643,3030868.75
242,2.654,2936603.75
243,2.665,2863237.25
244,2.676,2801127
245,2.687,2745564.25
246,2.698,2694326.25
247,2.709,2650130
248,2.720,2617549.25
249,2.731,2572546
250,2.742,2528565
251,2.753,2483929.75
252,2.764,2442196.25
253,2.774,2394883.75
254,2.785,2360140.25
255,2.796,2338757.25
256,2.807,2312226.5
257,2.818,2277510
258,2.829,2262780
259,2.840,2255446.25
260,2.851,2238265
261,2.862,2226255.5
262,2.873,2233266.5
263,2.884,2229757.5
264,2.895,2232515.25
265,2.906,2240537.75
266,2.917,2256595
267,2.928,2262291.75
268,2.939,2258118.5
269,2.950,2247382.25
270,2.961,2227104.25
271,2.971,2214754
272,2.982,2212476.25
273,2.993,2222563.75
274,3.004,2246110
275,3.015,2270411
276,3.026,2280358.25
277,3.037,2291853
278,3.048,2318340
279,3.059,2334981.25
280,3.070,2376984.25
281,3.081,2503741
282,3.092,2796916.75
283,3.103,3078772.5
284,3.114,3316507.75
285,3.125,3513489.25
286,3.136,3651223.5
287,3.147,3669273.75
288,3.158,3741442.25
289,3.169,3840607
290,3.179,3901457.5
291,3.190,3869736
292,3.201,3808411.25
293,3.212,3718913.75
294,3.223,3619101
295,3.234,3506563.75
296,3.245,3415970.5
297,3.256,3313874.5
298,3.267,3212832.5
299,3.278,3108801.25
300,3.289,3024546.5
301,3.300,2952559.25
302,3.311,2917771.5
303,3.322,2901349
304,3.333,2925736.5
305,3.344,2950037
306,3.355,2977794.75
307,3.366,2987051.5
308,3.376,3001756
309,3.387,2995652
310,3.398,3001505.25
311,3.409,3017926.5
312,3.420,3047591
313,3.431,3073934.5
314,3.442,3093940
315,3.453,3110841.5
316,3.464,3122023.25
317,3.475,3121310.5
318,3.486,3127683.75
319,3.497,3141332.75
320,3.508,3146049.5
321,3.519,3149638
322,3.530,3125664
323,3.541,3049120
324,3.552,2949062
325,3.563,2840856
326,3.574,2750357.75
327,3.584,2721262.5
328,3.595,2748373.75
329,3.606,2820062
330,3.617,2913799.5
331,3.628,2998353.5
332,3.639,3076087
333,3.650,3143332
334,3.661,3177158.25
335,3.672,3237162.75
336,3.683,3210962.25
337,3.694,3210813.75
