#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B01-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1211791.125
1,0.016,1243401.75
2,0.027,1235210.75
3,0.038,1453969.125
4,0.049,1939965.375
5,0.060,2425648.5
6,0.071,2706596.75
7,0.082,2717567.5
8,0.093,2369050
9,0.104,1800171.375
10,0.115,1344589
11,0.126,1134974.125
12,0.137,1090169.625
13,0.147,1119035.625
14,0.158,1152707.875
15,0.169,1185574.625
16,0.180,1198449.375
17,0.191,1201747.75
18,0.202,1195473.875
19,0.213,1190212.375
20,0.224,1191240.625
21,0.235,1199086
22,0.246,1215105.25
23,0.257,1230646.5
24,0.268,1251075.875
25,0.279,1270914.125
26,0.290,1289751.625
27,0.301,1307696
28,0.312,1318231
29,0.323,1327754.875
30,0.334,1301123.875
31,0.345,1194871.25
32,0.355,990118.5
33,0.366,734652.875
34,0.377,466776.21875
35,0.388,258207.625
36,0.399,166779.40625
37,0.410,197309.8125
38,0.421,312691.09375
39,0.432,477132.90625
40,0.443,660607.625
41,0.454,839384.875
42,0.465,974885
43,0.476,1064812
44,0.487,1108622.125
45,0.498,1124707.875
46,0.509,1120051.875
47,0.520,1117375.5
48,0.531,1112569
49,0.542,1117982.25
50,0.552,1123366.75
51,0.563,1138580.125
52,0.574,1153405.25
53,0.585,1164002.125
54,0.596,1175538.125
55,0.607,1189594.125
56,0.618,1196773.375
57,0.629,1207281
58,0.640,1215025.5
59,0.651,1217033.5
60,0.662,1221226.375
61,0.673,1222152.625
62,0.684,1220922.125
63,0.695,1227281.875
64,0.706,1237939.125
65,0.717,1249255
66,0.728,1266769.5
67,0.739,1285356.875
68,0.750,1300314
69,0.760,1301687.125
70,0.771,1305238.25
71,0.782,1307515.25
72,0.793,1303872.875
73,0.804,1295029.625
74,0.815,1285903.375
75,0.826,1267625.875
76,0.837,1254167.5
77,0.848,1241184.375
78,0.859,1235143
79,0.870,1233438
80,0.881,1234741.375
81,0.892,1237947.25
82,0.903,1255172.625
83,0.914,1281990.375
84,0.925,1322097.125
85,0.936,1367557.5
86,0.947,1413951.75
87,0.957,1456978
88,0.968,1493277.75
89,0.979,1509416.25
90,0.990,1505367.125
91,1.001,1493469.125
92,1.012,1475664.25
93,1.023,1462642.875
94,1.034,1461208.125
95,1.045,1475634.375
96,1.056,1491146.875
97,1.067,1508810.5
98,1.078,1521623
99,1.089,1531534.875
100,1.100,1538712.875
101,1.111,1535864.75
102,1.122,1527331.625
103,1.133,1513579.5
104,1.144,1498651.125
105,1.155,1468006
106,1.165,1450537.875
107,1.176,1440272
108,1.187,1439039.25
109,1.198,1447216.125
110,1.209,1467413.875
111,1.220,1486966.125
112,1.231,1500699.625
113,1.242,1511392.375
114,1.253,1509248.75
115,1.264,1507171.25
116,1.275,1495495.75
117,1.286,1489101.125
118,1.297,1482820.875
119,1.308,1483027.5
120,1.319,1479376.25
121,1.330,1479824.375
122,1.341,1483565.25
123,1.352,1483734.375
124,1.362,1496342.625
125,1.373,1522435.25
126,1.384,1555612.625
127,1.395,1596795.5
128,1.406,1638924.875
129,1.417,1667249.375
130,1.428,1693212.875
131,1.439,1735204.75
132,1.450,1806709.625
133,1.461,1908784.125
134,1.472,2026658.25
135,1.483,2151427.25
136,1.494,2269367
137,1.505,2363627.25
138,1.516,2459068.75
139,1.527,2566800.25
140,1.538,2710901.75
141,1.549,2910013
142,1.559,3197677.75
143,1.570,3483652.75
144,1.581,3722139.25
145,1.592,3860786.5
146,1.603,3866735
147,1.614,3776731.25
148,1.625,3665071.5
149,1.636,3576352.5
150,1.647,3503898.25
151,1.658,3482162.25
152,1.669,3443694
153,1.680,3422778.5
154,1.691,3411403.75
155,1.702,3423616.5
156,1.713,3437804
157,1.724,3453361.25
158,1.735,3460309.25
159,1.746,3444340.75
160,1.757,3417364
161,1.767,3363459.75
162,1.778,3282634.75
163,1.789,3170077.75
164,1.800,3058426.75
165,1.811,2964339
166,1.822,2910427.75
167,1.833,2898771.5
168,1.844,2905626.25
169,1.855,2927354.25
170,1.866,2931987
171,1.877,2944632.5
172,1.888,2967807
173,1.899,2979487.5
174,1.910,2982697.5
175,1.921,3002127.25
176,1.932,2997616
177,1.943,2990687
178,1.954,2995219
179,1.964,3011163.75
180,1.975,3044160.5
181,1.986,3120441.75
182,1.997,3228800.75
183,2.008,3376750
184,2.019,3541025.25
185,2.030,3723233.25
186,2.041,3915112
187,2.052,4106875.25
188,2.063,4308558
189,2.074,4551420
190,2.085,4797427.5
191,2.096,5021599.5
192,2.107,5251421
193,2.118,5480689.5
194,2.129,5730372
195,2.140,6026979.5
196,2.151,6373066.5
197,2.162,6628432
198,2.172,6779998.5
199,2.183,6906856
200,2.194,7040908.5
201,2.205,7231502
202,2.216,7563717.5
203,2.227,7964885.5
204,2.238,8313482
205,2.249,8589037
206,2.260,8749954
207,2.271,8835581
208,2.282,8863693
209,2.293,8837834
