#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_H-r003.d "
#Point,X(Minutes),Y(Counts)
174,1.910,3008573.75
175,1.921,3019762.75
176,1.932,3029223.25
177,1.943,3028859.75
178,1.954,3019055
179,1.964,3021766.25
180,1.975,3048723.75
181,1.986,3080560.5
182,1.997,3167510
183,2.008,3289338.5
184,2.019,3426258.75
185,2.030,3595545.75
186,2.041,3782984.5
187,2.052,4009294.25
188,2.063,4235761.5
189,2.074,4512328
190,2.085,4791974
191,2.096,5132336.5
192,2.107,5448444.5
193,2.118,5761233.5
194,2.129,6035649.5
195,2.140,6269712.5
196,2.151,6486727
197,2.162,6716748
198,2.172,7025008.5
199,2.183,7352302
200,2.194,7729826
201,2.205,8074089.5
202,2.216,8389363
203,2.227,8620011
204,2.238,8817495
205,2.249,8949307
206,2.260,9047082
207,2.271,9089085
208,2.282,9093713
209,2.293,9052875
210,2.304,8992051
211,2.315,8902792
212,2.326,8832408
213,2.337,8778892
214,2.348,8739086
215,2.359,8704509
216,2.369,8616207
217,2.380,8495125
218,2.391,8314178.5
219,2.402,8073703
220,2.413,7764849
221,2.424,7396603
222,2.435,6937644.5
223,2.446,6465571.5
224,2.457,6005405
225,2.468,5639061
226,2.479,5372648.5
227,2.490,5143752.5
228,2.501,4959292.5
229,2.512,4808151
230,2.523,4616969.5
231,2.534,4442000.5
232,2.545,4284587.5
233,2.556,4119770
234,2.567,3949544.5
235,2.577,3802440
236,2.588,3643721.25
237,2.599,3507108
238,2.610,3349883.75
239,2.621,3201299.5
240,2.632,3073243.75
241,2.643,2960828.75
242,2.654,2857899.75
243,2.665,2774337.25
244,2.676,2706355.5
245,2.687,2629809.25
246,2.698,2566925.75
247,2.709,2505928.5
248,2.720,2465303.75
249,2.731,2438726.25
250,2.742,2409214
251,2.753,2366445.25
252,2.764,2330659.25
253,2.774,2281688.75
254,2.785,2223477
255,2.796,2190364
256,2.807,2178276.75
257,2.818,2177516.25
258,2.829,2187922.5
259,2.840,2207070.5
260,2.851,2224684.25
261,2.862,2241803.5
262,2.873,2245581.5
263,2.884,2258119.25
264,2.895,2269257.5
265,2.906,2264399
266,2.917,2257919.5
267,2.928,2249479.25
268,2.939,2245690.5
269,2.950,2253534
270,2.961,2272887.75
271,2.971,2294304
272,2.982,2319241
273,2.993,2324981
274,3.004,2339741
275,3.015,2346216.75
276,3.026,2357195
277,3.037,2372147.75
278,3.048,2404353.25
279,3.059,2438298
280,3.070,2504092.25
281,3.081,2651324.75
282,3.092,2958467.5
283,3.103,3187316.75
284,3.114,3324105.25
285,3.125,3411795.75
286,3.136,3447484
287,3.147,3404571.75
288,3.158,3519025.5
289,3.169,3686774.75
290,3.179,3814550
291,3.190,3854846.75
292,3.201,3836145.75
293,3.212,3763126
294,3.223,3682996.75
295,3.234,3595265.5
296,3.245,3497112.5
297,3.256,3406606
298,3.267,3313666.25
299,3.278,3200739
300,3.289,3106147.5
301,3.300,3051800.5
302,3.311,3007309
303,3.322,2989396.75
304,3.333,3009221.25
305,3.344,3018302
306,3.355,3028581.75
307,3.366,3042961.5
308,3.376,3039062.5
309,3.387,3021494.5
310,3.398,2997266.25
311,3.409,2970618.5
312,3.420,2951862.5
313,3.431,2949816.5
314,3.442,2970318.5
315,3.453,2998317.25
316,3.464,3022630.25
317,3.475,3025093.75
318,3.486,2991656.5
319,3.497,2939452.75
320,3.508,2891769.25
321,3.519,2847985.75
322,3.530,2828603.75
323,3.541,2849212
324,3.552,2863575.5
325,3.563,2893790.25
326,3.574,2919990
327,3.584,2953539.5
328,3.595,2988619
329,3.606,3026733.25
330,3.617,3057146.25
331,3.628,3086812.75
332,3.639,3110220
333,3.650,3123274.75
334,3.661,3127598
335,3.672,3152919.5
336,3.683,3103492.5
337,3.694,3067473.5
