#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_H-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1192030.125
1,0.016,1224246.5
2,0.027,1225086.125
3,0.038,1481330.875
4,0.049,2031076.25
5,0.060,2553688.75
6,0.071,2860749.25
7,0.082,2878472
8,0.093,2500919.5
9,0.104,1876003
10,0.115,1399627
11,0.126,1165260.5
12,0.137,1109514.75
13,0.147,1127287.5
14,0.158,1163035.25
15,0.169,1192393
16,0.180,1213368.125
17,0.191,1234083.75
18,0.202,1250389.75
19,0.213,1264144.875
20,0.224,1276688.875
21,0.235,1286919
22,0.246,1289587.75
23,0.257,1292267.25
24,0.268,1289969.5
25,0.279,1284244.625
26,0.290,1271282.375
27,0.301,1266391.25
28,0.312,1265659
29,0.323,1270267.25
30,0.334,1275208.625
31,0.345,1232733.25
32,0.355,1099045.875
33,0.366,892580.6875
34,0.377,663960.3125
35,0.388,475230.78125
36,0.399,408314.78125
37,0.410,505630.75
38,0.421,734502.125
39,0.432,1016218.3125
40,0.443,1262366.125
41,0.454,1429072.375
42,0.465,1494891.75
43,0.476,1475852
44,0.487,1423162
45,0.498,1378487.75
46,0.509,1347668.375
47,0.520,1328903.625
48,0.531,1318939
49,0.542,1310399.25
50,0.552,1304029.375
51,0.563,1294632.5
52,0.574,1285814.625
53,0.585,1260958.625
54,0.596,1233497.25
55,0.607,1211933.875
56,0.618,1196514.75
57,0.629,1184637.25
58,0.640,1195865.875
59,0.651,1209142.625
60,0.662,1224356.875
61,0.673,1245834.125
62,0.684,1271965.5
63,0.695,1291109.75
64,0.706,1302126.125
65,0.717,1308404.875
66,0.728,1317959.25
67,0.739,1318754.875
68,0.750,1314679
69,0.760,1309572.875
70,0.771,1302770.75
71,0.782,1294642.75
72,0.793,1289653.5
73,0.804,1292556.625
74,0.815,1296791.875
75,0.826,1295930.5
76,0.837,1291388.375
77,0.848,1293697.5
78,0.859,1303506.875
79,0.870,1309883.875
80,0.881,1314071.5
81,0.892,1313619.875
82,0.903,1300759
83,0.914,1288835
84,0.925,1296510.75
85,0.936,1317859.875
86,0.947,1355626.625
87,0.957,1406121
88,0.968,1447454.5
89,0.979,1484840.875
90,0.990,1512922.125
91,1.001,1527739.75
92,1.012,1534454.5
