#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_4_20_L-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1262887.5
1,0.016,1251253.875
2,0.027,1266368.25
3,0.038,1505066.625
4,0.049,2012411
5,0.060,2535248
6,0.071,2845621.25
7,0.082,2869765.25
8,0.093,2507492.75
9,0.104,1909034.375
10,0.115,1413039.5
11,0.126,1160919.25
12,0.137,1095974.75
13,0.147,1109884.375
14,0.158,1137275.875
15,0.169,1166964.75
16,0.180,1191177.375
17,0.191,1215101.875
18,0.202,1229806.125
19,0.213,1236162.625
20,0.224,1242538.375
21,0.235,1244271.75
22,0.246,1248869.125
23,0.257,1257642.375
24,0.268,1273432.75
25,0.279,1286186.75
26,0.290,1296609.75
27,0.301,1300891
28,0.312,1306779.625
29,0.323,1305126
30,0.334,1283338.125
31,0.345,1177420.375
32,0.355,969472.3125
33,0.366,707164.9375
34,0.377,442120.0625
35,0.388,220438.21875
36,0.399,113458.7109375
37,0.410,121260.1875
38,0.421,198495.515625
39,0.432,320046.84375
40,0.443,464408.03125
41,0.454,613809.125
42,0.465,742499.1875
43,0.476,844930.4375
44,0.487,922875.25
45,0.498,982984.125
46,0.509,1031420.6875
47,0.520,1075360.125
48,0.531,1112373
49,0.542,1137724.5
50,0.552,1153302.125
51,0.563,1163844.5
52,0.574,1166666.625
53,0.585,1161582.125
54,0.596,1156481.375
55,0.607,1158681.875
56,0.618,1163367.25
57,0.629,1173558.75
58,0.640,1186620.25
59,0.651,1204741.375
60,0.662,1227407.125
61,0.673,1247789
62,0.684,1267546.625
63,0.695,1287055.75
64,0.706,1299786.25
65,0.717,1300023.625
66,0.728,1301613.25
67,0.739,1295639.625
68,0.750,1282660.875
69,0.760,1262704.625
70,0.771,1245104.75
71,0.782,1223980.625
72,0.793,1212333
73,0.804,1205314.75
74,0.815,1212249.625
75,0.826,1223033.375
76,0.837,1239708.25
77,0.848,1252302.625
78,0.859,1270964.875
79,0.870,1281317.75
80,0.881,1287001.875
81,0.892,1290212.375
82,0.903,1298330.375
83,0.914,1293733.25
84,0.925,1290115.125
85,0.936,1302363.25
86,0.947,1334722.625
87,0.957,1380432.875
88,0.968,1440987.25
89,0.979,1505916
90,0.990,1547112.75
91,1.001,1565869.25
92,1.012,1563180.125
93,1.023,1543211.75
94,1.034,1517575.625
95,1.045,1496429.5
96,1.056,1478745.125
97,1.067,1460506.625
98,1.078,1448475.75
99,1.089,1434866.5
100,1.100,1424526
101,1.111,1419839.125
102,1.122,1427342
103,1.133,1436627.5
104,1.144,1455664.75
105,1.155,1475084.875
106,1.165,1494112.375
107,1.176,1510941.875
108,1.187,1524071.75
109,1.198,1522368.875
110,1.209,1524673.125
111,1.220,1521568.25
112,1.231,1515437.125
113,1.242,1504590
114,1.253,1489475.625
115,1.264,1477782.5
116,1.275,1471068.25
117,1.286,1469308.625
118,1.297,1472886.375
119,1.308,1493501.125
120,1.319,1504895.75
121,1.330,1519247.625
122,1.341,1531947.75
123,1.352,1538863.125
124,1.362,1543048.25
125,1.373,1546970.875
126,1.384,1554292.875
127,1.395,1561772.875
128,1.406,1569911.25
129,1.417,1581572.875
130,1.428,1607641.5
131,1.439,1674636.75
132,1.450,1808855.5
133,1.461,2008278
134,1.472,2240368.75
135,1.483,2478441.5
136,1.494,2697259
137,1.505,2841760.75
138,1.516,2956562.25
139,1.527,3046864.75
140,1.538,3132943
141,1.549,3214762.25
142,1.559,3310544.75
143,1.570,3402692
144,1.581,3491834.5
145,1.592,3574516.5
146,1.603,3641162.25
147,1.614,3702609.5
148,1.625,3730567.5
149,1.636,3751069
150,1.647,3759060.75
151,1.658,3752329
152,1.669,3740823
153,1.680,3740812
154,1.691,3736896.25
155,1.702,3695081
156,1.713,3619508.75
157,1.724,3515380
158,1.735,3400871
159,1.746,3301100
160,1.757,3242567
161,1.767,3208813.75
162,1.778,3214076
163,1.789,3208112.75
164,1.800,3216059.75
165,1.811,3218689.25
166,1.822,3248408
167,1.833,3234337.5
168,1.844,3227481.5
169,1.855,3200751
170,1.866,3164708
171,1.877,3099821.75
172,1.888,3054523
173,1.899,3026185.75
174,1.910,2997645
175,1.921,2988759.5
176,1.932,2996509.25
177,1.943,3021465.75
178,1.954,3045723.5
179,1.964,3088643.75
180,1.975,3151139
181,1.986,3215916
182,1.997,3298312.75
183,2.008,3393329
184,2.019,3490501.25
185,2.030,3580896
186,2.041,3688864.25
187,2.052,3827147.75
188,2.063,4019010
189,2.074,4300890.5
190,2.085,4650875
191,2.096,5047380
192,2.107,5489803.5
193,2.118,5950463
194,2.129,6363067.5
195,2.140,6740188.5
196,2.151,7092681
197,2.162,7396610.5
198,2.172,7631941.5
199,2.183,7871606.5
200,2.194,8057417
201,2.205,8215172.5
202,2.216,8348185
203,2.227,8518882
204,2.238,8672289
205,2.249,8820974
206,2.260,8935793
207,2.271,9034835
208,2.282,9075102
209,2.293,9067277
210,2.304,9071281
211,2.315,9059386
212,2.326,9004485
213,2.337,8902153
214,2.348,8737678
215,2.359,8516075
216,2.369,8266455
217,2.380,8060579
218,2.391,7899051.5
219,2.402,7716171
220,2.413,7430244.5
221,2.424,7004153.5
222,2.435,6501008
223,2.446,6001802.5
224,2.457,5611447.5
225,2.468,5370275
226,2.479,5246906.5
227,2.490,5133422
228,2.501,5003550
229,2.512,4825487
230,2.523,4614723
231,2.534,4417941
232,2.545,4220228
233,2.556,4038383.75
234,2.567,3890341.75
235,2.577,3727987.5
236,2.588,3587902
237,2.599,3470063
238,2.610,3344934.75
239,2.621,3225934.75
240,2.632,3125674.25
241,2.643,3010904.5
242,2.654,2896868
243,2.665,2787042
244,2.676,2684408.25
245,2.687,2602785.5
246,2.698,2542109.25
247,2.709,2501294
248,2.720,2470613.75
249,2.731,2438006.5
250,2.742,2411384.75
251,2.753,2375776.25
252,2.764,2348295.75
253,2.774,2330582.25
254,2.785,2311801
255,2.796,2295533
256,2.807,2274140.75
257,2.818,2254427.25
258,2.829,2236143
259,2.840,2224949.5
260,2.851,2227307.75
261,2.862,2235752.75
262,2.873,2249475.25
263,2.884,2260054
264,2.895,2275152
265,2.906,2290538
266,2.917,2308541.25
267,2.928,2317299
268,2.939,2330815.5
269,2.950,2332959
270,2.961,2327401.5
271,2.972,2325904.5
272,2.982,2308606.25
273,2.993,2284968.25
274,3.004,2274430
275,3.015,2263808.75
276,3.026,2282729.5
277,3.037,2305588
278,3.048,2343047.25
279,3.059,2383776.75
280,3.070,2454202.5
281,3.081,2594204.75
282,3.092,2906793.25
283,3.103,3025449.25
284,3.114,3002720.25
285,3.125,2912907
286,3.136,2783846
287,3.147,2654477.75
288,3.158,2836649.75
289,3.169,3140682.5
290,3.179,3456535.25
291,3.190,3718281.75
292,3.201,3895916.5
293,3.212,3994430
294,3.223,4022776.5
295,3.234,3990804.75
296,3.245,3911479
297,3.256,3820525.75
298,3.267,3715611.5
299,3.278,3591540
300,3.289,3447575.25
301,3.300,3330737.25
302,3.311,3221208.25
303,3.322,3130091.75
304,3.333,3090934
305,3.344,3072713.25
306,3.355,3065849.25
307,3.366,3068213.25
308,3.376,3073534.25
309,3.387,3070195
310,3.398,3067738.75
311,3.409,3067952.5
312,3.420,3071316.75
313,3.431,3079816.5
314,3.442,3091145.5
315,3.453,3105483.75
316,3.464,3106565
317,3.475,3111013.25
318,3.486,3123905.25
