#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_3_15_H-r002.d "
#Point,X(Minutes),Y(Counts)
304,3.333,3019800
305,3.344,3026299.5
306,3.355,3018286.5
307,3.366,2992737.5
308,3.376,2942204.25
309,3.387,2895864.25
310,3.398,2874746.5
311,3.409,2881033.75
312,3.420,2910330.5
313,3.431,2963283.75
314,3.442,3017616.75
315,3.453,3068271.25
316,3.464,3105560.5
317,3.475,3135678.5
318,3.486,3161825.25
319,3.497,3173587
320,3.508,3178397.75
321,3.519,3163749
322,3.530,3142210.75
323,3.541,3076500
324,3.552,2980605
325,3.563,2879625.5
326,3.574,2811824.5
327,3.584,2782590.25
328,3.595,2812198.25
329,3.606,2906894.25
330,3.617,2999008
331,3.628,3087129.75
332,3.639,3161955.5
333,3.650,3220717.25
334,3.661,3252837.25
335,3.672,3277104
336,3.683,3311039.25
337,3.694,3206672.75
