#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_1_5_L-r004.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1316994.375
1,0.016,1339357
2,0.027,1340729.875
3,0.038,1576668.25
4,0.049,2113170.75
5,0.060,2669331.5
6,0.071,3011276.75
7,0.082,3040490.5
8,0.093,2666357
9,0.104,2020944.25
10,0.115,1475031
11,0.126,1188706.875
12,0.137,1112571.25
13,0.147,1134822.125
14,0.158,1181551.5
15,0.169,1225325.125
16,0.180,1260451.875
17,0.191,1280761
18,0.202,1287906.625
19,0.213,1286651
20,0.224,1294171.75
21,0.235,1297047.375
22,0.246,1304901.875
23,0.257,1311866.375
24,0.268,1321402.625
25,0.279,1325244.125
26,0.290,1325425.625
27,0.301,1327330.125
28,0.312,1333715.875
29,0.323,1335916.125
30,0.334,1330616.25
31,0.345,1276071.75
32,0.355,1128507.875
33,0.366,910227.1875
34,0.377,673939.25
35,0.388,480581.21875
36,0.399,414147.625
37,0.410,520879.71875
38,0.421,755403.75
39,0.432,1035325.0625
40,0.443,1283355.125
41,0.454,1449691.5
42,0.465,1509043
43,0.476,1496493.125
44,0.487,1452413.5
45,0.498,1409607.125
46,0.509,1376678.875
47,0.520,1363279.75
48,0.531,1351205.5
49,0.542,1340576.125
50,0.552,1337846.125
51,0.563,1345279.625
52,0.574,1333760
53,0.585,1322090.875
54,0.596,1307757.75
55,0.607,1287426.75
56,0.618,1272350.75
57,0.629,1271863.25
58,0.640,1281255
59,0.651,1291668.25
60,0.662,1303799.625
61,0.673,1310276.375
62,0.684,1320126.625
63,0.695,1315440.375
64,0.706,1317961
65,0.717,1308641.375
66,0.728,1305091
67,0.739,1290541.75
68,0.750,1275549
69,0.760,1257099.875
70,0.771,1253718.125
71,0.782,1257093.5
72,0.793,1274810
73,0.804,1300106.25
74,0.815,1326306.625
75,0.826,1345158
76,0.837,1349875.625
77,0.848,1358471.625
78,0.859,1367059.25
79,0.870,1367203.25
80,0.881,1366286
81,0.892,1366168.375
82,0.903,1358767.125
83,0.914,1350731.125
84,0.925,1366262.375
85,0.936,1395995
86,0.947,1436562
87,0.957,1481489.875
88,0.968,1522078.5
89,0.979,1548390.875
90,0.990,1562498.5
91,1.001,1571413.875
92,1.012,1582440.75
93,1.023,1588669.75
94,1.034,1583641.5
95,1.045,1576119.75
96,1.056,1557987.75
97,1.067,1533186.5
98,1.078,1514782
99,1.089,1507201.875
100,1.100,1511043.625
101,1.111,1522993.25
102,1.122,1534759.5
103,1.133,1547378.875
104,1.144,1558288.375
105,1.155,1566601.75
106,1.165,1572275.75
107,1.176,1578150.625
108,1.187,1584939
109,1.198,1579666.25
110,1.209,1573997.75
111,1.220,1565884.625
112,1.231,1553951.125
113,1.242,1543256.125
114,1.253,1538244.375
115,1.264,1532764.25
116,1.275,1531814.5
117,1.286,1536389.75
118,1.297,1539532.375
119,1.308,1550358.625
120,1.319,1562815.25
121,1.330,1581729.5
122,1.341,1588250.625
123,1.352,1592878.25
124,1.362,1588445.375
125,1.373,1582103.5
126,1.384,1576920.125
127,1.395,1580844.875
128,1.406,1594069.875
129,1.417,1622118.5
130,1.428,1657930.625
131,1.439,1719312
132,1.450,1829623.375
133,1.461,1987572.625
134,1.472,2170208.25
135,1.483,2380049.5
136,1.494,2583975.5
137,1.505,2774471
138,1.516,2941361.75
139,1.527,3100595
140,1.538,3251944.75
141,1.549,3388181
142,1.560,3516817.75
143,1.570,3641251.5
144,1.581,3761865
145,1.592,3837025.25
146,1.603,3905689
147,1.614,3958321
148,1.625,4000483.25
149,1.636,4028545.5
150,1.647,4067818.75
151,1.658,4053453.5
152,1.669,4009684
153,1.680,3930205.5
154,1.691,3811023
155,1.702,3663380.5
156,1.713,3537753
157,1.724,3428625.5
158,1.735,3343503.5
159,1.746,3321067.75
160,1.757,3323505.75
161,1.767,3346675
162,1.778,3342132
163,1.789,3354199.5
164,1.800,3335633.75
165,1.811,3306484
166,1.822,3255086
167,1.833,3227350.75
168,1.844,3171512.25
169,1.855,3122651
170,1.866,3084414
171,1.877,3056132
172,1.888,3031653.75
173,1.899,3030182
174,1.910,3033033.75
175,1.921,3048400
176,1.932,3064246
177,1.943,3081564.75
178,1.954,3099902.5
179,1.964,3126634.5
180,1.975,3166182.5
181,1.986,3255332
182,1.997,3319285
183,2.008,3409041.5
184,2.019,3472442.75
185,2.030,3550297.5
186,2.041,3647462
187,2.052,3838479.25
188,2.063,4068611.75
189,2.074,4414583.5
190,2.085,4796154.5
191,2.096,5156765
192,2.107,5554768.5
193,2.118,5939878
194,2.129,6292286.5
195,2.140,6641389.5
196,2.151,6991528
197,2.162,7285084
198,2.172,7544122
199,2.183,7789977
200,2.194,8007694
201,2.205,8206011
202,2.216,8376397.5
203,2.227,8560664
