#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_8_40_L-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1215752.25
1,0.016,1250338.125
2,0.027,1251980.625
3,0.038,1495763.625
4,0.049,1990164.25
5,0.060,2490012.25
6,0.071,2786047.5
7,0.082,2799235
8,0.093,2440935.5
9,0.104,1871487.625
10,0.115,1409605.5
11,0.126,1176480.625
12,0.137,1118683
13,0.147,1129825.625
14,0.158,1151371.25
15,0.169,1166457.625
16,0.180,1184903.625
17,0.191,1195816.375
18,0.202,1203191.75
19,0.213,1211426.75
20,0.224,1224887.875
21,0.235,1232389
22,0.246,1247238.5
23,0.257,1266330.5
24,0.268,1284633.625
25,0.279,1295728
26,0.290,1303335
27,0.301,1308855.625
28,0.312,1302066.75
29,0.323,1292819.125
30,0.334,1260685.875
31,0.345,1129588.25
32,0.355,896813.875
33,0.366,626526.1875
34,0.377,360851.34375
35,0.388,147661.90625
36,0.399,55267.6640625
37,0.410,53597.3828125
38,0.421,93415.25
39,0.432,169934.671875
40,0.443,275594.90625
41,0.454,396109.65625
42,0.465,521776.40625
43,0.476,634411.6875
44,0.487,727907.75
45,0.498,808143.5625
46,0.509,878533
47,0.520,937879.9375
48,0.531,994746.3125
49,0.542,1037496.8125
50,0.552,1061927.25
51,0.563,1083240.75
52,0.574,1099586.5
53,0.585,1110786.75
54,0.596,1123031.25
55,0.607,1137200.375
56,0.618,1149247.5
57,0.629,1159800.875
58,0.640,1173034.75
59,0.651,1187125.625
60,0.662,1209566.375
61,0.673,1223538.375
62,0.684,1243862.125
63,0.695,1259166.75
64,0.706,1277179.5
65,0.717,1282948
66,0.728,1287298.75
67,0.739,1284200
68,0.750,1278234.125
69,0.760,1266881.5
70,0.771,1249497.875
71,0.782,1230816
72,0.793,1211205
73,0.804,1202372.375
74,0.815,1196778.625
75,0.826,1206413
76,0.837,1217956.375
77,0.848,1233520.375
78,0.859,1245686.875
79,0.870,1260788.75
80,0.881,1264739.625
81,0.892,1265028.25
82,0.903,1264452.625
83,0.914,1272519.5
84,0.925,1296805
85,0.936,1345581.5
86,0.947,1412723.625
87,0.957,1479841.375
88,0.968,1539159.625
89,0.979,1569424.75
90,0.990,1564044.125
91,1.001,1544190.625
92,1.012,1515184.25
93,1.023,1484585.125
94,1.034,1469863.125
95,1.045,1470584.125
96,1.056,1467061.375
97,1.067,1471503.625
98,1.078,1468385.375
99,1.089,1457248.125
100,1.100,1438242.875
101,1.111,1419542.875
102,1.122,1406900.625
103,1.133,1408565.375
104,1.144,1416676.125
105,1.155,1434436.625
106,1.165,1456709.25
107,1.176,1475222.875
108,1.187,1490704.375
109,1.198,1508629.375
110,1.209,1524118
111,1.220,1529612.25
112,1.231,1533978.375
113,1.242,1531684.75
114,1.253,1524318.25
115,1.264,1501969.125
116,1.275,1487878.125
117,1.286,1478724.25
118,1.297,1476961.375
119,1.308,1479853.125
120,1.319,1494480.875
121,1.330,1506048.25
122,1.341,1516162
123,1.352,1529430.5
124,1.362,1542157.25
125,1.373,1558778.5
126,1.384,1578209.375
127,1.395,1599636.625
128,1.406,1614172
129,1.417,1627630.25
130,1.428,1641058.625
131,1.439,1685853.875
132,1.450,1805339.125
133,1.461,1998126.5
134,1.472,2223836.25
135,1.483,2473506.5
136,1.494,2684205.25
137,1.505,2830960.25
138,1.516,2944089.5
139,1.527,3031247.5
140,1.538,3119206.5
141,1.549,3223996.75
142,1.560,3347657.25
143,1.570,3446692.75
144,1.581,3537579.75
145,1.592,3596001.25
146,1.603,3623147.25
147,1.614,3626419.5
148,1.625,3642292.5
149,1.636,3643998
150,1.647,3640669.5
151,1.658,3627760
152,1.669,3610977.25
153,1.680,3592425.25
154,1.691,3596972.75
155,1.702,3595426.75
156,1.713,3581333.75
157,1.724,3519884
158,1.735,3435074.75
159,1.746,3322226.5
160,1.757,3230135.5
161,1.767,3166596.5
162,1.778,3146973
163,1.789,3135257.25
164,1.800,3138361.75
165,1.811,3123640.75
166,1.822,3110753.5
167,1.833,3075421.25
168,1.844,3051184.5
169,1.855,3036473.25
170,1.866,3013431
