#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B07-r001.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1292701.125
1,0.016,1345405.375
2,0.027,1326957.375
3,0.038,1551876.125
4,0.049,2030258.875
5,0.060,2506136.25
6,0.071,2776770.75
7,0.082,2777503.25
8,0.093,2419589
9,0.104,1846560.75
10,0.115,1393834.625
11,0.126,1183923.75
12,0.137,1146125.25
13,0.147,1185531.875
14,0.158,1232432
15,0.169,1265361.875
16,0.180,1290922.125
17,0.191,1308023.875
18,0.202,1311680.625
19,0.213,1320949.875
20,0.224,1328020.875
21,0.235,1326435.375
22,0.246,1324353.5
23,0.257,1324444.875
24,0.268,1325817.5
25,0.279,1331473.5
26,0.290,1348222.5
27,0.301,1364437.75
28,0.312,1380958.125
29,0.323,1387800.25
30,0.334,1356404.25
31,0.345,1218654.75
32,0.355,980328.375
33,0.366,693196.9375
34,0.377,408411.34375
35,0.388,186886.25
36,0.399,88529.25
37,0.410,94179.625
38,0.421,163462.65625
39,0.432,277862.15625
40,0.443,424901.75
41,0.454,583002.875
42,0.465,729665.75
43,0.476,843631
44,0.487,930527.4375
45,0.498,983780.8125
46,0.509,1023728.125
47,0.520,1054762.375
48,0.531,1085412
49,0.542,1099147
50,0.552,1120331.25
51,0.563,1137588.25
52,0.574,1157053.375
53,0.585,1171950.125
54,0.596,1195378.375
55,0.607,1216033.75
56,0.618,1232127.875
57,0.629,1250070.625
58,0.640,1270195.5
59,0.651,1285165.75
60,0.662,1296785.75
61,0.673,1314494.625
62,0.684,1323575.25
63,0.695,1316830.625
64,0.706,1308743
65,0.717,1297180.125
66,0.728,1284962.625
67,0.739,1284766.75
68,0.750,1294209.5
69,0.760,1307555.875
70,0.771,1325169.625
71,0.782,1337199.125
72,0.793,1345468.125
73,0.804,1356048.25
74,0.815,1358157.375
75,0.826,1353181.5
76,0.837,1352983.5
77,0.848,1350473.5
78,0.859,1348719.25
79,0.870,1341007.875
80,0.881,1340574.125
81,0.892,1338984.625
82,0.903,1343472.75
83,0.914,1372033.25
84,0.925,1430356.25
85,0.936,1509516.625
86,0.947,1595213.125
87,0.957,1663707.375
88,0.968,1699901.5
89,0.979,1702005.875
90,0.990,1667546
91,1.001,1621468.25
92,1.012,1568580
93,1.023,1510335.5
94,1.034,1462913.875
95,1.045,1439747.5
96,1.056,1430498.375
97,1.067,1441370
98,1.078,1464986.375
99,1.089,1491020.875
100,1.100,1507362
101,1.111,1517751.125
102,1.122,1525259.5
103,1.133,1524575.5
104,1.144,1521500.125
105,1.155,1519190.625
106,1.165,1512720.75
107,1.176,1503486.5
108,1.187,1494400.375
109,1.198,1486098
110,1.209,1479582.375
111,1.220,1489213.375
112,1.231,1491649.375
113,1.242,1502764.625
114,1.253,1514795.625
115,1.264,1524907.75
116,1.275,1521705.125
117,1.286,1529634.375
118,1.297,1532810
119,1.308,1539973.75
120,1.319,1538122
121,1.330,1535261.375
122,1.341,1521063.75
123,1.352,1502118
124,1.362,1493173.25
125,1.373,1513909.125
126,1.384,1546108
127,1.395,1585989.875
128,1.406,1631651.625
129,1.417,1679635.5
130,1.428,1720414.875
131,1.439,1796325.625
132,1.450,1931972
133,1.461,2121895
134,1.472,2338532
135,1.483,2556770.75
136,1.494,2707124
137,1.505,2788685
138,1.516,2810459.5
139,1.527,2844302.5
140,1.538,2967538.25
141,1.549,3265308
142,1.559,3721741.5
143,1.570,4243129.5
144,1.581,4677697
145,1.592,4890819.5
146,1.603,4856007.5
147,1.614,4631973
148,1.625,4357311.5
149,1.636,4106162
150,1.647,3937161.25
151,1.658,3765021.5
152,1.669,3636052.5
153,1.680,3532951.25
154,1.691,3476207.5
155,1.702,3444021.75
156,1.713,3482296.5
157,1.724,3499304.5
158,1.735,3514161.75
159,1.746,3517548.5
160,1.757,3522308.5
161,1.767,3499464.25
162,1.778,3464972
163,1.789,3422135.5
164,1.800,3378540.5
165,1.811,3323100.75
166,1.822,3270878.75
167,1.833,3234913.25
168,1.844,3196200.75
169,1.855,3161972.5
170,1.866,3152311.25
171,1.877,3135407
172,1.888,3106265.75
173,1.899,3070081.5
174,1.910,3039579.5
175,1.921,3010225.75
176,1.932,3003056.75
177,1.943,3007507.75
178,1.954,3023435
179,1.964,3029080.75
180,1.975,3040587.5
181,1.986,3083804.5
182,1.997,3178690.75
183,2.008,3319734
184,2.019,3500216.5
185,2.030,3692515.5
186,2.041,3903775
187,2.052,4106363.25
188,2.063,4355236
189,2.074,4612915
190,2.085,4913297.5
191,2.096,5232815.5
192,2.107,5575306.5
193,2.118,5881068.5
194,2.129,6200074.5
195,2.140,6448513.5
196,2.151,6613755.5
197,2.162,6661107.5
198,2.172,6672464.5
199,2.183,6664505
200,2.194,6770764
