#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_8_40_H-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1159805.875
1,0.016,1153892.75
2,0.027,1164810.375
3,0.038,1382384.125
4,0.049,1867545.625
5,0.060,2355177.75
6,0.071,2659235.75
7,0.082,2683676.5
8,0.093,2349162.5
9,0.104,1788882.5
10,0.115,1341348.375
11,0.126,1114817.375
12,0.137,1074725.25
13,0.147,1093178.625
14,0.158,1131689.5
15,0.169,1166262.625
16,0.180,1188730.5
17,0.191,1205969.375
18,0.202,1215250.875
19,0.213,1224063.625
20,0.224,1230637.125
21,0.235,1241498.75
22,0.246,1254516.25
23,0.257,1274661.25
24,0.268,1291431.875
25,0.279,1306903.125
26,0.290,1315703.75
27,0.301,1323985.625
28,0.312,1324163.875
29,0.323,1310089.625
30,0.334,1261540.625
31,0.345,1118076.125
32,0.355,879951.75
33,0.366,609014.8125
34,0.377,350679.71875
35,0.388,149223.15625
36,0.399,56969.7421875
37,0.410,52088.84375
38,0.421,90891.984375
39,0.432,160575.796875
40,0.443,263410.03125
41,0.454,383959.15625
42,0.465,513025.40625
43,0.476,631199.9375
44,0.487,731219.75
45,0.498,808098.0625
46,0.509,875739.6875
47,0.520,926727.5625
48,0.531,970381.125
49,0.542,1010578.3125
50,0.552,1044588.5
51,0.563,1066583.875
52,0.574,1087513.25
53,0.585,1106048
54,0.596,1117322.25
55,0.607,1124371
56,0.618,1141075.875
57,0.629,1154695.625
58,0.640,1159244.375
59,0.651,1163641.125
60,0.662,1171633.5
61,0.673,1174023
62,0.684,1184677.5
63,0.695,1203800.75
64,0.706,1217664.75
65,0.717,1230159
66,0.728,1243787.875
67,0.739,1248488.375
68,0.750,1253887.25
69,0.760,1258179.5
70,0.771,1253891
71,0.782,1247975.75
72,0.793,1242600.125
73,0.804,1229281.625
74,0.815,1221189.25
75,0.826,1214370
76,0.837,1212184.875
77,0.848,1212532.125
78,0.859,1223678
79,0.870,1231148.625
80,0.881,1245873.875
81,0.892,1253061
82,0.903,1263649.375
83,0.914,1278425.375
84,0.925,1313262.125
85,0.936,1365107.625
86,0.947,1427075
87,0.957,1478665.75
88,0.968,1502467
89,0.979,1500844.375
90,0.990,1473243.25
91,1.001,1443520.75
92,1.012,1425196.625
93,1.023,1410248.75
94,1.034,1405661.5
95,1.045,1413703
96,1.056,1418417.25
97,1.067,1418882.375
98,1.078,1427932.375
99,1.089,1437448.875
100,1.100,1441605.75
101,1.111,1452075
102,1.122,1456158.625
103,1.133,1458952.125
104,1.144,1458523.125
105,1.155,1463635
106,1.165,1475581.25
107,1.176,1490145.375
108,1.187,1496300.625
109,1.198,1500113.5
110,1.209,1507241.5
111,1.220,1511619.5
112,1.231,1514978.375
113,1.242,1513506.875
