#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_2_10_L-r003.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1197074.375
1,0.016,1158024.5
2,0.027,1213524.75
3,0.038,1430593.25
4,0.049,1918982.75
5,0.060,2431204
6,0.071,2727795.75
7,0.082,2752731.75
8,0.093,2413163.25
9,0.104,1847307
10,0.115,1380153
11,0.126,1155446.5
12,0.137,1107221
13,0.147,1128224.125
14,0.158,1162299.375
15,0.169,1188523.75
16,0.180,1205051
17,0.191,1218846.125
18,0.202,1231348.25
19,0.213,1244579.5
20,0.224,1259607.625
21,0.235,1274515.125
22,0.246,1285575
23,0.257,1295017.5
24,0.268,1306886.125
25,0.279,1320286.625
26,0.290,1331213
27,0.301,1338411.75
28,0.312,1335973
29,0.323,1316227.25
30,0.334,1283314.75
31,0.345,1187730.375
32,0.355,1006034.8125
33,0.366,771536.0625
34,0.377,529610.5
35,0.388,322468.53125
36,0.399,224295.875
37,0.410,259414.671875
38,0.421,399043.5
39,0.432,599659.3125
40,0.443,809522.5625
41,0.454,996699.1875
42,0.465,1127201.375
43,0.476,1193828.125
44,0.487,1216624.375
45,0.498,1220948.375
46,0.509,1225090.75
47,0.520,1236420.875
48,0.531,1250491.25
49,0.542,1262984.125
50,0.552,1270974.125
51,0.563,1267904.375
52,0.574,1262706.375
53,0.585,1254346
54,0.596,1247280.625
55,0.607,1243784.375
56,0.618,1239923.125
57,0.629,1229354.125
58,0.640,1215791.5
59,0.651,1202368.625
60,0.662,1191977.5
61,0.673,1187446.625
62,0.684,1200202.75
63,0.695,1222790.5
64,0.706,1243409.25
65,0.717,1264390.125
66,0.728,1284907.5
67,0.739,1297957.375
68,0.750,1311996.875
69,0.760,1323122.875
70,0.771,1328402.125
71,0.782,1333149.875
72,0.793,1335159
73,0.804,1332712.5
74,0.815,1331603.875
75,0.826,1334235
76,0.837,1332694.375
77,0.848,1332936.875
78,0.859,1333935.625
79,0.870,1336502.125
80,0.881,1333465.5
81,0.892,1331945.5
82,0.903,1329049.75
83,0.914,1336567.75
84,0.925,1357318.125
85,0.936,1386644.25
86,0.947,1409046.625
87,0.957,1428884.375
88,0.968,1437451.75
89,0.979,1437696
90,0.990,1434620.25
91,1.001,1440187.625
92,1.012,1443938
93,1.023,1452604.75
94,1.034,1462076.875
95,1.045,1479372.625
96,1.056,1488044
97,1.067,1503871.5
98,1.078,1511150.875
99,1.089,1520384.625
100,1.100,1517579
101,1.111,1518516.375
102,1.122,1504789.75
103,1.133,1497761.125
104,1.144,1488172.625
105,1.155,1493219.125
106,1.165,1500722.5
107,1.176,1511159.5
108,1.187,1513866.5
109,1.198,1509652.625
110,1.209,1504833.875
111,1.220,1497382.875
112,1.231,1492870.5
113,1.242,1484248
114,1.253,1483691.625
115,1.264,1460316.375
116,1.275,1434592
117,1.286,1410791.25
118,1.297,1399426
119,1.308,1387711.125
120,1.319,1397972.75
121,1.330,1415769
122,1.341,1433783.125
123,1.352,1447264.75
124,1.362,1473925.875
125,1.373,1500286.5
126,1.384,1526083.25
127,1.395,1566452.25
128,1.406,1612628.625
129,1.417,1651702.375
130,1.428,1681781.375
131,1.439,1731855.75
132,1.450,1806330
133,1.461,1938492.875
134,1.472,2107186.75
135,1.483,2307011.75
136,1.494,2497158.75
137,1.505,2657947.5
138,1.516,2796945.75
139,1.527,2918065.5
140,1.538,3042642.25
141,1.549,3183295.25
142,1.560,3326100
143,1.570,3431963
144,1.581,3516664
145,1.592,3537309.25
146,1.603,3503514.75
147,1.614,3456290.75
148,1.625,3425107.5
149,1.636,3435247.5
150,1.647,3467167.25
151,1.658,3513177.5
152,1.669,3548190.75
153,1.680,3590596.75
154,1.691,3595095.25
155,1.702,3588014.75
156,1.713,3572801.5
157,1.724,3554813.25
158,1.735,3515519.25
159,1.746,3467204.5
160,1.757,3411367.5
161,1.767,3356977
162,1.778,3305410.25
163,1.789,3268914.25
164,1.800,3250205.75
165,1.811,3249666.75
166,1.822,3242877.25
167,1.833,3236644.5
168,1.844,3212211
169,1.855,3189418.5
170,1.866,3151142
171,1.877,3121539
172,1.888,3079432
173,1.899,3024387
174,1.910,2954994.75
175,1.921,2889633.5
176,1.932,2839476.25
177,1.943,2836507.5
178,1.954,2882625.25
179,1.964,2951531
180,1.975,3036919
181,1.986,3146408.25
182,1.997,3268607.25
183,2.008,3427240.25
184,2.019,3605111
185,2.030,3808804.5
186,2.041,4024464
187,2.052,4266568.5
188,2.063,4506609.5
189,2.074,4783287
190,2.085,5087582
191,2.096,5393323.5
192,2.107,5717385.5
193,2.118,6070586
194,2.129,6407242.5
195,2.140,6722269.5
196,2.151,7072000
197,2.162,7371907.5
198,2.172,7633805.5
199,2.183,7889556
200,2.194,8110338
201,2.205,8262420
202,2.216,8399865
203,2.227,8510102
204,2.238,8568634
205,2.249,8649192
206,2.260,8736200
207,2.271,8862278
208,2.282,8982876
209,2.293,9110789
210,2.304,9166632
211,2.315,9183949
212,2.326,9157837
213,2.337,9109160
214,2.348,9021964
215,2.359,8907830
216,2.369,8764636
217,2.380,8584371
218,2.391,8392591
219,2.402,8155513.5
220,2.413,7844372.5
221,2.424,7457188.5
222,2.435,6980097
223,2.446,6499825
224,2.457,6102901
225,2.468,5802170.5
226,2.479,5554327
227,2.490,5407511.5
228,2.501,5216975.5
229,2.512,5008160.5
230,2.523,4788583.5
231,2.534,4555192.5
232,2.545,4275298.5
233,2.556,4055263
234,2.567,3851863.75
235,2.577,3688944.5
236,2.588,3572618.75
237,2.599,3483139.75
238,2.610,3392600.5
239,2.621,3308227.75
240,2.632,3221296.75
241,2.643,3146079.5
242,2.654,3056400.25
243,2.665,2969905.5
244,2.676,2891280.5
245,2.687,2811037.75
246,2.698,2724799.5
247,2.709,2668933.5
248,2.720,2612052.25
249,2.731,2543560.5
250,2.742,2490907.75
251,2.753,2448907.25
252,2.764,2414812.75
253,2.774,2386791
254,2.785,2373546
255,2.796,2356686
256,2.807,2342904.25
257,2.818,2334705.75
258,2.829,2332173.25
259,2.840,2332798.25
260,2.851,2322985
261,2.862,2302929.25
262,2.873,2287709.25
263,2.884,2275149
264,2.895,2266083.25
265,2.906,2274928.75
266,2.917,2292464.25
267,2.928,2298960.75
268,2.939,2306921.5
269,2.950,2324202.5
270,2.961,2332499.25
271,2.972,2344643
272,2.982,2367969.5
273,2.993,2381818.25
274,3.004,2387854
275,3.015,2384513.5
276,3.026,2385840.25
277,3.037,2387002
278,3.048,2402698
279,3.059,2434376.25
280,3.070,2484703.25
281,3.081,2593543.25
282,3.092,2890343
283,3.103,3213991.25
284,3.114,3472348
285,3.125,3682969
286,3.136,3831911.25
287,3.147,3856810.5
288,3.158,3886686.75
289,3.169,3949932.75
290,3.179,3960296
291,3.190,3889457.5
292,3.201,3776887.75
293,3.212,3684534.75
294,3.223,3599625.75
295,3.234,3526358
296,3.245,3464768.25
297,3.256,3401761
298,3.267,3341271.5
299,3.278,3260308
300,3.289,3198183.25
301,3.300,3136977.5
302,3.311,3103137.25
303,3.322,3084189
304,3.333,3093865.5
305,3.344,3098324.75
306,3.355,3119497.75
307,3.366,3122202.75
308,3.376,3128856.5
309,3.387,3139906.5
310,3.398,3148271.5
311,3.409,3154187.75
312,3.420,3160497.5
313,3.431,3169352
314,3.442,3172015
315,3.453,3192987
316,3.464,3204231.5
317,3.475,3211077.25
318,3.486,3199809.25
319,3.497,3180536.25
320,3.508,3144312.75
321,3.519,3118889.75
322,3.530,3105483
323,3.541,3088682.75
324,3.552,3063994.5
325,3.563,3053385.25
326,3.574,3051427.5
327,3.584,3068665.75
328,3.595,3114968
329,3.606,3178824.5
330,3.617,3243908.75
331,3.628,3298318.25
332,3.639,3328849
333,3.650,3336809.5
334,3.661,3339157.25
335,3.672,3291055.25
336,3.683,3341078.75
337,3.694,3287437
