#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_6_30_H-r002.d "
#Point,X(Minutes),Y(Counts)
162,1.778,3118928.75
163,1.789,3110946.5
164,1.800,3116222.25
165,1.811,3110500.5
166,1.822,3103229
167,1.833,3091521.75
168,1.844,3082964.75
169,1.855,3056698.5
170,1.866,3025082.75
171,1.877,2991825.25
172,1.888,2958732
173,1.899,2932027
174,1.910,2933219.75
175,1.921,2942801.75
176,1.932,2976549.25
177,1.943,3017567
178,1.954,3060858.25
179,1.964,3115153.75
180,1.975,3162759
181,1.986,3220959.25
182,1.997,3311356
183,2.008,3418169.25
184,2.019,3515704.5
185,2.030,3621153
186,2.041,3725765.75
187,2.052,3826050.75
188,2.063,3977516.75
189,2.074,4176876.5
190,2.085,4456662
191,2.096,4798488.5
192,2.107,5188757
193,2.118,5584908
194,2.129,5992247
195,2.140,6387362.5
196,2.151,6725017
197,2.162,7069486.5
198,2.172,7377482
199,2.183,7637407.5
200,2.194,7833893.5
201,2.205,8030811
202,2.216,8163419.5
203,2.227,8279866
204,2.238,8391069
205,2.249,8481940
206,2.260,8573374
207,2.271,8661295
208,2.282,8722237
209,2.293,8753619
210,2.304,8769183
211,2.315,8718376
212,2.326,8687049
213,2.337,8663315
214,2.348,8571305
215,2.359,8404666
216,2.369,8232492
217,2.380,7990061.5
218,2.391,7747666.5
219,2.402,7483051.5
220,2.413,7081826
221,2.424,6526585
222,2.435,5935350
223,2.446,5384092.5
224,2.457,5015176
225,2.468,4872570.5
226,2.479,4890951
227,2.490,4930455.5
228,2.501,4930265.5
229,2.512,4823389.5
230,2.523,4663849.5
231,2.534,4443753.5
232,2.545,4202407
233,2.556,3981589
234,2.567,3806192.25
235,2.577,3650144
236,2.588,3526756.5
237,2.599,3443426.75
238,2.610,3345771.75
239,2.621,3260001.5
240,2.632,3177038.25
241,2.643,3095949
242,2.654,2995787
243,2.665,2886361.25
244,2.676,2770398
245,2.687,2653956
246,2.698,2546601.5
247,2.709,2472431
248,2.720,2423759.5
249,2.731,2383310.25
250,2.742,2362328.5
251,2.753,2340632.75
252,2.764,2317614.5
253,2.774,2294641.75
254,2.785,2278931.75
255,2.796,2253333
256,2.807,2240189.5
257,2.818,2222855.25
258,2.829,2203078.5
259,2.840,2185177
260,2.851,2187570
261,2.862,2182279.75
262,2.873,2183394.75
263,2.884,2189196.25
264,2.895,2199240.5
265,2.906,2207604.5
266,2.917,2220068.75
267,2.928,2231991.75
268,2.939,2256215.5
269,2.950,2262515
270,2.961,2263362.5
271,2.972,2252515.25
272,2.982,2240700
273,2.993,2203987.75
274,3.004,2191704.25
275,3.015,2176159
276,3.026,2176654
277,3.037,2182310.75
278,3.048,2215282.25
279,3.059,2247541.5
280,3.070,2293512.5
281,3.081,2370820
282,3.092,2592694
283,3.103,2912511.25
284,3.114,3207968.25
285,3.125,3477641.5
286,3.136,3692884
287,3.147,3774154.75
288,3.158,3784602.25
289,3.169,3821111.25
290,3.179,3823232
291,3.190,3767689.5
292,3.201,3676213.5
293,3.212,3572922.5
294,3.223,3459247.5
295,3.234,3361855.5
296,3.245,3276710
297,3.256,3201790.75
298,3.267,3142078.25
299,3.278,3100004
300,3.289,3038679.25
301,3.300,2972993.25
302,3.311,2922364
303,3.322,2887436.75
304,3.333,2875233.5
305,3.344,2890017.25
306,3.355,2919404.75
307,3.366,2938646.5
308,3.376,2944780.75
309,3.387,2943808.75
310,3.398,2939965
311,3.409,2950933.25
312,3.420,2963498.5
313,3.431,2986948
314,3.442,3016939.75
315,3.453,3040701
316,3.464,3044028.75
317,3.475,3051851.75
318,3.486,3046383.5
319,3.497,3038568
320,3.508,3032033.75
321,3.519,3025641.5
322,3.530,2992376.25
323,3.541,2926125.75
324,3.552,2808530.75
325,3.563,2684066.75
326,3.574,2584070.25
327,3.584,2542607.5
328,3.595,2572834.5
329,3.606,2657849.25
330,3.617,2755211.75
331,3.628,2828040.75
332,3.639,2882576.75
333,3.650,2912872
334,3.661,2924370.25
335,3.672,2942585.75
336,3.683,2929491.75
337,3.694,3018232.25
