#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_5_25_L-r002.d "
#Point,X(Minutes),Y(Counts)
130,1.428,1692928.875
131,1.439,1775122.25
132,1.450,1916132.75
133,1.461,2109264.75
134,1.472,2323905
135,1.483,2547052
136,1.494,2739517.75
137,1.505,2861674.75
138,1.516,2967670.5
139,1.527,3074628.75
140,1.538,3165945.5
141,1.549,3264892.75
142,1.559,3398613.25
143,1.570,3510839.5
144,1.581,3623202.25
145,1.592,3705779.5
146,1.603,3737321.25
147,1.614,3723000
148,1.625,3704890.5
149,1.636,3682227.75
150,1.647,3645239
151,1.658,3570686.75
152,1.669,3484788
153,1.680,3370451.5
154,1.691,3270451.5
155,1.702,3226901.75
156,1.713,3245934.75
157,1.724,3274027.5
158,1.735,3325162.75
159,1.746,3354614
160,1.757,3375279
161,1.767,3378129.25
162,1.778,3386683
163,1.789,3383013.25
164,1.800,3369619.5
165,1.811,3338342
166,1.822,3280604.5
167,1.833,3208218.75
168,1.844,3133259.75
169,1.855,3071215.5
170,1.866,3014300.75
171,1.877,2992355.75
172,1.888,2977999
173,1.899,2973853
174,1.910,2977374.5
175,1.921,2998096.25
176,1.932,3024927
177,1.943,3056582.5
178,1.954,3097350
179,1.964,3113621.75
180,1.975,3113536
181,1.986,3120571
182,1.997,3140051.75
183,2.008,3211580.75
184,2.019,3356677.25
185,2.030,3544136.25
186,2.041,3774304
187,2.052,4055439
188,2.063,4344728
189,2.074,4652866
190,2.085,4977790
191,2.096,5291206
192,2.107,5634036
193,2.118,5946794.5
194,2.129,6258057.5
195,2.140,6546722.5
196,2.151,6860847
197,2.162,7160551.5
198,2.172,7514736
199,2.183,7862016
200,2.194,8175266
201,2.205,8451130
202,2.216,8674128
203,2.227,8837425
204,2.238,8955129
205,2.249,9068143
206,2.260,9135120
207,2.271,9189580
208,2.282,9173890
209,2.293,9106511
210,2.304,9026006
211,2.315,8893305
212,2.326,8769361
213,2.337,8725685
214,2.348,8711635
215,2.359,8657934
216,2.369,8622125
217,2.380,8559578
218,2.391,8402760
219,2.402,8128793
220,2.413,7717118
221,2.424,7145631
222,2.435,6517215
223,2.446,5922122.5
224,2.457,5504626.5
225,2.468,5262688
226,2.479,5146428
227,2.490,5081607.5
228,2.501,5031294.5
229,2.512,4899963.5
230,2.523,4737625.5
231,2.534,4573502
232,2.545,4371164
233,2.556,4166899.5
234,2.567,3976248
235,2.577,3787258.5
236,2.588,3597410.75
237,2.599,3425541.75
238,2.610,3253321.75
239,2.621,3096677.25
240,2.632,2962555.75
241,2.643,2854605
242,2.654,2771081.25
243,2.665,2710625.75
244,2.676,2658164.75
245,2.687,2624836
246,2.698,2584478
247,2.709,2540870
248,2.720,2503482
249,2.731,2465235.75
250,2.742,2422352.75
251,2.753,2382413.5
252,2.764,2353154
253,2.774,2325987
254,2.785,2301426
255,2.796,2281187.75
256,2.807,2273901
257,2.818,2268690.5
258,2.829,2270185
259,2.840,2272763
260,2.851,2279905
261,2.862,2288559.75
262,2.873,2290632.5
263,2.884,2290061.25
264,2.895,2297917
265,2.906,2294664.25
266,2.917,2285312.25
267,2.928,2271887.5
268,2.939,2262133.25
269,2.950,2251219.75
270,2.961,2254633
271,2.971,2260153.5
272,2.982,2275423.75
273,2.993,2280957.75
274,3.004,2290881
275,3.015,2302798
276,3.026,2324303.5
277,3.037,2347737.25
278,3.048,2384772
279,3.059,2433106
280,3.070,2496379
281,3.081,2672298
282,3.092,2985331.75
283,3.103,3195596.75
284,3.114,3325537.5
285,3.125,3427346.25
286,3.136,3477759
287,3.147,3479281.25
288,3.158,3648984.25
289,3.169,3840545.75
290,3.179,3970917.5
291,3.190,4008223.75
292,3.201,3992424.25
293,3.212,3921517.5
294,3.223,3826174.75
295,3.234,3705487
296,3.245,3574288
297,3.256,3446321.5
298,3.267,3320265
299,3.278,3211439.5
300,3.289,3134200.75
301,3.300,3082969.5
302,3.311,3063020.75
303,3.322,3057936.25
304,3.333,3076344.75
305,3.344,3089864
306,3.355,3091610.75
307,3.366,3080112.25
308,3.376,3069221.25
309,3.387,3039675.5
310,3.398,3017159.5
311,3.409,3022383
312,3.420,3042550.5
313,3.431,3074282.75
314,3.442,3106680.5
315,3.453,3130494
316,3.464,3145938.25
317,3.475,3148363.75
318,3.486,3148151.5
319,3.497,3137921.75
320,3.508,3136650.5
321,3.519,3110966
322,3.530,3068589.75
323,3.541,3002869.75
324,3.552,2930944.75
325,3.563,2847058.5
326,3.574,2796363.5
327,3.584,2788937.5
328,3.595,2825749
329,3.606,2896734.25
330,3.617,2986934.5
331,3.628,3059792.75
332,3.639,3122175.5
333,3.650,3168356.5
334,3.661,3191160.25
335,3.672,3225710.75
336,3.683,3188392
337,3.694,3208878.25
