#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_Volume_4_20_H-r003.d "
#Point,X(Minutes),Y(Counts)
283,3.103,3098431
284,3.114,3357248.5
285,3.125,3578092.5
286,3.136,3729784.5
287,3.147,3737780.5
288,3.158,3808969.25
289,3.169,3877185.5
290,3.179,3904047.75
291,3.190,3878806.75
292,3.201,3787081.75
293,3.212,3657411.25
294,3.223,3534018.25
295,3.234,3412350.25
296,3.245,3290639.5
297,3.256,3207267
298,3.267,3133262.25
299,3.278,3060218.25
300,3.289,2998153.5
301,3.300,2966052.75
302,3.311,2958782.25
303,3.322,2973334
304,3.333,3001335
305,3.344,3023704.75
306,3.355,3020509.75
307,3.366,3012975.5
308,3.376,2994136.75
309,3.387,2985704.5
310,3.398,2983287.25
311,3.409,3004224.75
312,3.420,3031861.75
313,3.431,3069854.25
314,3.442,3092766.5
315,3.453,3121184.25
316,3.464,3127005.75
317,3.475,3130023.25
318,3.486,3140218.75
319,3.497,3148138.75
320,3.508,3136080.25
321,3.519,3120654.25
322,3.530,3063464.5
323,3.541,2960921.25
324,3.552,2850847.5
325,3.563,2747238.25
326,3.574,2686806
327,3.584,2693497.5
328,3.595,2757803.5
329,3.606,2854427.5
330,3.617,2966127.5
331,3.628,3060920.75
332,3.639,3132568
333,3.650,3187888.25
334,3.661,3243066.75
335,3.672,3251630
336,3.683,3361283.75
337,3.694,3239715.75
