#"+ESI MRM Frag=135.0V CID@10.0 (466.2 -> 325.3) 20230111_B03-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.005,1243430.625
1,0.016,1240764.125
2,0.027,1256738.25
3,0.038,1467752.25
4,0.049,1904785.375
5,0.060,2332430
6,0.071,2574310.5
7,0.082,2565542
8,0.093,2228453
9,0.104,1702444
10,0.115,1294191
11,0.126,1094955.75
12,0.137,1065716.75
13,0.147,1094945.125
14,0.158,1144947
15,0.169,1178642.75
16,0.180,1206489.5
17,0.191,1216854.375
18,0.202,1220084.25
19,0.213,1216759.625
20,0.224,1217746.25
21,0.235,1212325
22,0.246,1219949.875
23,0.257,1236747.75
24,0.268,1252618.25
25,0.279,1270940.875
26,0.290,1292456
27,0.301,1306457.75
28,0.312,1309099.375
29,0.323,1312652.125
30,0.334,1277757
31,0.345,1149842.625
32,0.355,926862.0625
33,0.366,665320.4375
34,0.377,398793.09375
35,0.388,193794.53125
36,0.399,100794.5078125
37,0.410,108258.25
38,0.421,177833.546875
39,0.432,292730.65625
40,0.443,432453.34375
41,0.454,583740.9375
42,0.465,720105.5
43,0.476,830528.375
44,0.487,908012.8125
45,0.498,968714.3125
46,0.509,1008852.25
47,0.520,1044045.8125
48,0.531,1070727.125
49,0.542,1091132.25
50,0.552,1114190.375
51,0.563,1129445.375
52,0.574,1140702
53,0.585,1150287.875
54,0.596,1157209.375
55,0.607,1159904.75
56,0.618,1175136.75
57,0.629,1192494.625
58,0.640,1213869.625
59,0.651,1235679.625
60,0.662,1258680.25
61,0.673,1274055.75
62,0.684,1276631.5
63,0.695,1266570.375
64,0.706,1251014.5
65,0.717,1226888.375
66,0.728,1214144.375
67,0.739,1218506
68,0.750,1235569.875
69,0.760,1256925.875
70,0.771,1284607.75
71,0.782,1300413
72,0.793,1306157.5
73,0.804,1302718
74,0.815,1303761.125
75,0.826,1296939.5
76,0.837,1292544.375
77,0.848,1284113.75
78,0.859,1275872.25
79,0.870,1264645.625
80,0.881,1260323.375
81,0.892,1261808.875
82,0.903,1277071.5
83,0.914,1309614.375
84,0.925,1360682.625
85,0.936,1417763.25
86,0.947,1479689.875
87,0.957,1528394.875
88,0.968,1553814
89,0.979,1548996.125
90,0.990,1531060.625
91,1.001,1494698.625
92,1.012,1453403
93,1.023,1408961.375
94,1.034,1384065.5
95,1.045,1372842
96,1.056,1382629.75
97,1.067,1400927.625
98,1.078,1428697.5
99,1.089,1451042.375
